DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-03-27 00:00:00;0;4;1;1;1;0;3;2;0;0
2020-03-27 00:15:00;0;3;0;0;0;1;6;0;0;1
2020-03-27 00:30:00;0;3;0;1;1;0;7;1;0;0
2020-03-27 00:45:00;0;4;0;0;0;0;7;4;0;0
2020-03-27 01:00:00;0;6;0;0;0;1;5;3;0;0
2020-03-27 01:15:00;0;3;0;0;0;0;4;2;0;0
2020-03-27 01:30:00;0;2;0;0;0;0;7;3;0;0
2020-03-27 01:45:00;0;5;0;0;0;1;1;0;0;0
2020-03-27 02:00:00;0;3;1;0;0;0;2;1;0;0
2020-03-27 02:15:00;0;7;0;0;0;0;5;4;0;0
2020-03-27 02:30:00;0;7;0;0;0;0;4;3;0;0
2020-03-27 02:45:00;0;5;0;0;0;0;3;1;0;0
2020-03-27 03:00:00;0;2;0;0;1;1;6;0;1;1
2020-03-27 03:15:00;0;3;0;1;0;0;7;3;0;0
2020-03-27 03:30:00;0;2;0;0;0;0;3;0;0;0
2020-03-27 03:45:00;0;4;0;0;0;0;5;2;0;0
2020-03-27 04:00:00;0;4;0;0;0;0;3;2;0;0
2020-03-27 04:15:00;0;7;0;0;0;2;1;2;0;0
2020-03-27 04:30:00;0;7;0;0;0;4;8;6;0;0
2020-03-27 04:45:00;0;16;0;2;0;8;8;7;0;0
2020-03-27 05:00:00;0;18;2;2;0;11;5;15;1;0
2020-03-27 05:15:00;0;24;1;3;3;26;14;17;1;2
2020-03-27 05:30:00;0;42;0;4;4;80;28;57;2;2
2020-03-27 05:45:00;0;52;4;6;8;89;19;46;7;16
2020-03-27 06:00:00;0;39;24;24;27;46;40;41;6;9
2020-03-27 06:15:00;0;51;7;5;3;70;33;68;10;16
2020-03-27 06:30:00;0;78;2;4;5;83;43;81;14;16
2020-03-27 06:45:00;0;67;3;2;3;72;40;72;15;19
2020-03-27 07:00:00;0;61;4;14;6;71;45;92;14;13
2020-03-27 07:15:00;0;65;7;7;4;62;48;83;8;13
2020-03-27 07:30:00;0;55;7;5;7;64;51;104;6;3
2020-03-27 07:45:00;0;69;1;9;9;59;54;72;10;10
2020-03-27 08:00:00;0;53;6;8;7;46;45;52;4;1
2020-03-27 08:15:00;0;55;5;5;4;40;49;65;4;2
2020-03-27 08:30:00;0;46;3;7;7;34;47;57;7;4
2020-03-27 08:45:00;0;57;3;7;3;22;55;59;3;2
