DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-04-24 00:00:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-24 00:15:00;7;1;0;1;6;0;0;0;0;0;0;0;0
2020-04-24 00:30:00;6;0;0;0;11;0;0;0;0;0;0;0;0
2020-04-24 00:45:00;6;0;0;0;11;0;0;0;0;0;0;0;0
2020-04-24 01:00:00;1;0;0;0;4;0;0;0;0;0;0;0;0
2020-04-24 01:15:00;8;1;0;0;6;0;0;0;0;0;0;0;0
2020-04-24 01:30:00;9;1;0;0;2;0;0;0;0;0;0;0;0
2020-04-24 01:45:00;12;0;0;0;8;0;0;0;0;0;0;0;0
2020-04-24 02:00:00;5;0;0;0;3;0;0;0;0;0;0;0;0
2020-04-24 02:15:00;6;0;0;0;8;0;0;0;0;0;0;0;0
2020-04-24 02:30:00;5;0;0;0;8;0;0;0;0;0;0;0;0
2020-04-24 02:45:00;4;1;1;1;5;0;0;0;0;0;0;0;0
2020-04-24 03:00:00;3;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-24 03:15:00;0;0;1;0;7;0;0;0;0;0;0;0;0
2020-04-24 03:30:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2020-04-24 03:45:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-04-24 04:00:00;5;0;0;0;2;0;0;0;0;0;0;0;0
2020-04-24 04:15:00;7;0;0;0;6;0;0;0;0;0;0;0;0
2020-04-24 04:30:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-04-24 04:45:00;13;1;0;0;16;0;0;0;0;0;0;0;0
2020-04-24 05:00:00;17;1;0;0;15;0;0;0;0;0;0;0;0
2020-04-24 05:15:00;26;1;1;1;19;0;0;0;0;0;0;0;0
2020-04-24 05:30:00;46;0;0;4;37;0;0;0;0;0;0;0;0
2020-04-24 05:45:00;50;0;1;1;33;0;0;0;0;0;0;0;0
2020-04-24 06:00:00;54;1;0;1;51;0;0;0;0;0;0;0;0
2020-04-24 06:15:00;71;1;0;3;56;0;0;0;0;0;0;0;0
2020-04-24 06:30:00;86;3;3;3;74;1;0;0;0;0;0;0;0
2020-04-24 06:45:00;79;3;6;10;87;1;0;0;0;0;0;0;0
2020-04-24 07:00:00;97;5;6;3;66;0;1;0;9;0;0;0;0
2020-04-24 07:15:00;93;4;3;2;82;1;0;0;4;0;0;0;0
2020-04-24 07:30:00;98;7;4;3;80;0;0;0;1;0;0;0;0
2020-04-24 07:45:00;132;11;9;5;79;0;0;0;17;0;0;0;0
2020-04-24 08:00:00;92;5;9;6;68;0;1;0;2;0;0;0;0
2020-04-24 08:15:00;72;3;8;6;71;1;0;0;0;0;0;0;0
2020-04-24 08:30:00;89;10;6;3;75;3;1;2;2;0;0;0;0
2020-04-24 08:45:00;76;8;9;3;84;2;2;2;12;0;0;0;0
2020-04-24 09:00:00;114;9;11;9;86;2;0;0;10;0;0;0;0
2020-04-24 09:15:00;106;6;15;7;90;1;3;1;5;0;0;0;0
2020-04-24 09:30:00;93;5;12;7;106;1;0;0;14;0;0;0;0
2020-04-24 09:45:00;113;8;12;9;86;4;1;4;24;0;0;0;0
2020-04-24 10:00:00;102;4;8;2;109;4;10;1;5;0;0;0;0
2020-04-24 10:15:00;99;7;14;10;114;5;8;1;3;0;0;0;0
2020-04-24 10:30:00;99;4;10;4;113;2;1;0;40;0;0;0;0
2020-04-24 10:45:00;128;4;15;11;126;5;8;1;3;0;0;0;0
2020-04-24 11:00:00;88;6;15;5;91;2;6;0;2;0;0;0;0
2020-04-24 11:15:00;114;8;11;10;119;0;5;4;6;0;5;0;0
2020-04-24 11:30:00;105;11;114;4;120;4;5;2;13;0;0;0;0
2020-04-24 11:45:00;109;5;9;4;131;1;5;0;40;0;0;0;0
2020-04-24 12:00:00;100;12;11;7;153;3;6;0;16;0;0;0;0
2020-04-24 12:15:00;105;6;36;14;129;8;7;4;15;0;0;7;0
2020-04-24 12:30:00;111;12;6;10;124;6;3;0;4;0;0;7;0
2020-04-24 12:45:00;104;4;11;12;143;5;2;1;36;0;0;0;0
2020-04-24 13:00:00;91;10;17;12;148;5;4;6;11;0;0;0;0
2020-04-24 13:15:00;110;7;14;11;133;4;4;0;8;0;0;0;0
2020-04-24 13:30:00;90;4;17;9;129;8;6;0;3;0;0;0;0
2020-04-24 13:45:00;113;1;10;10;134;4;2;1;13;0;0;2;0
2020-04-24 14:00:00;107;6;10;16;151;2;3;3;11;0;0;0;0
2020-04-24 14:15:00;98;7;10;7;128;7;3;0;6;0;0;0;0
2020-04-24 14:30:00;87;5;11;13;137;4;4;0;6;0;0;0;0
2020-04-24 14:45:00;93;5;124;11;124;5;1;0;47;0;0;0;0
2020-04-24 15:00:00;108;2;15;13;146;4;2;9;39;0;0;0;0
2020-04-24 15:15:00;98;4;9;9;119;5;10;2;20;0;0;1;0
2020-04-24 15:30:00;98;7;11;10;113;2;4;1;11;0;0;0;0
2020-04-24 15:45:00;100;3;12;9;111;3;4;5;6;0;0;0;0
2020-04-24 16:00:00;96;4;79;9;108;2;5;2;20;1;0;3;0
2020-04-24 16:15:00;77;3;8;9;131;1;6;0;13;0;0;0;0
2020-04-24 16:30:00;103;9;10;6;141;3;4;15;27;0;0;0;0
2020-04-24 16:45:00;101;6;9;6;125;1;9;0;4;0;0;0;0
2020-04-24 17:00:00;95;9;16;11;113;3;5;1;11;0;0;0;0
2020-04-24 17:15:00;99;4;13;12;116;2;4;2;4;0;0;0;0
2020-04-24 17:30:00;100;2;6;1;100;2;9;1;14;0;0;0;0
2020-04-24 17:45:00;96;1;8;5;79;0;3;1;15;0;0;0;0
2020-04-24 18:00:00;62;6;5;5;95;1;1;2;7;0;0;2;0
2020-04-24 18:15:00;78;2;5;3;88;1;1;0;10;0;0;0;0
2020-04-24 18:30:00;84;2;7;3;87;0;1;0;46;0;0;0;0
2020-04-24 18:45:00;69;4;12;7;65;0;1;0;4;0;0;0;0
2020-04-24 19:00:00;74;4;3;3;50;1;0;0;6;0;0;0;0
2020-04-24 19:15:00;51;5;6;5;63;0;7;0;6;0;0;0;0
2020-04-24 19:30:00;56;4;3;6;48;0;2;0;3;0;0;0;0
2020-04-24 19:45:00;44;1;29;4;62;0;1;13;0;0;0;0;0
2020-04-24 20:00:00;48;2;5;1;49;0;2;0;0;0;0;0;0
2020-04-24 20:15:00;37;0;3;3;47;0;0;0;0;0;0;0;0
