DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-06-19 00:00:00;1;2;5;18;0;0;0;0;0;0
2020-06-19 00:15:00;3;7;4;12;4;1;0;0;0;0
2020-06-19 00:30:00;1;5;5;20;1;0;0;0;0;0
2020-06-19 00:45:00;1;2;3;8;2;1;0;0;0;0
2020-06-19 01:00:00;1;3;6;17;1;2;0;0;0;0
2020-06-19 01:15:00;2;2;1;7;0;1;0;0;0;0
2020-06-19 01:30:00;1;2;4;6;0;1;0;0;0;0
2020-06-19 01:45:00;1;0;1;5;2;0;0;0;0;0
2020-06-19 02:00:00;0;0;2;5;2;0;0;0;0;0
2020-06-19 02:15:00;0;0;0;5;0;4;0;0;0;0
2020-06-19 02:30:00;1;1;2;10;1;1;0;0;0;0
2020-06-19 02:45:00;0;1;3;3;0;1;0;0;0;0
2020-06-19 03:00:00;0;1;3;7;0;1;0;0;0;0
2020-06-19 03:15:00;0;1;3;4;0;1;0;0;0;0
2020-06-19 03:30:00;2;0;1;1;0;0;0;0;0;0
2020-06-19 03:45:00;0;2;3;4;0;2;0;0;0;0
2020-06-19 04:00:00;0;0;0;6;0;1;0;0;0;0
2020-06-19 04:15:00;2;2;2;7;0;1;0;0;0;0
2020-06-19 04:30:00;0;0;2;6;0;0;0;0;0;0
2020-06-19 04:45:00;0;0;6;9;0;0;0;0;0;0
2020-06-19 05:00:00;1;3;8;32;0;1;0;0;0;0
2020-06-19 05:15:00;2;6;19;56;0;4;0;0;0;0
2020-06-19 05:30:00;5;9;33;101;4;0;0;0;0;0
2020-06-19 05:45:00;5;7;43;76;4;1;0;0;0;0
2020-06-19 06:00:00;10;23;49;72;8;0;0;0;0;0
2020-06-19 06:15:00;6;25;67;100;1;2;0;0;0;0
2020-06-19 06:30:00;7;19;56;150;19;0;0;0;0;0
2020-06-19 06:45:00;14;28;120;151;20;6;0;0;0;0
2020-06-19 07:00:00;17;26;123;146;20;1;0;0;0;0
2020-06-19 07:15:00;12;36;164;148;27;7;0;0;0;0
2020-06-19 07:30:00;41;72;148;150;40;5;0;0;0;0
2020-06-19 07:45:00;14;57;132;142;32;0;0;0;0;0
2020-06-19 08:00:00;17;30;105;132;21;1;0;0;0;0
2020-06-19 08:15:00;18;35;131;130;26;6;0;0;0;0
2020-06-19 08:30:00;15;36;104;135;20;0;0;0;0;0
2020-06-19 08:45:00;13;39;116;168;25;1;0;0;0;0
2020-06-19 09:00:00;17;43;108;129;17;2;0;0;0;0
2020-06-19 09:15:00;18;44;89;119;15;1;0;0;0;0
2020-06-19 09:30:00;21;41;89;126;24;2;0;0;0;0
2020-06-19 09:45:00;18;59;114;164;22;3;0;0;0;0
2020-06-19 10:00:00;24;50;98;127;29;2;0;0;0;0
2020-06-19 10:15:00;20;48;87;119;25;1;0;0;0;0
2020-06-19 10:30:00;22;48;85;124;20;2;0;0;0;0
2020-06-19 10:45:00;17;39;105;126;15;1;0;0;0;0
2020-06-19 11:00:00;46;54;117;155;29;4;0;0;0;0
2020-06-19 11:15:00;21;53;95;143;29;3;0;0;0;0
2020-06-19 11:30:00;35;60;121;139;20;4;0;0;0;0
2020-06-19 11:45:00;21;48;93;146;17;4;0;0;0;0
2020-06-19 12:00:00;31;58;108;142;24;5;0;0;0;0
2020-06-19 12:15:00;38;60;131;149;35;2;0;0;0;0
2020-06-19 12:30:00;37;72;130;155;15;2;0;0;0;0
2020-06-19 12:45:00;32;83;146;171;19;8;0;0;0;0
2020-06-19 13:00:00;73;92;109;141;26;8;0;0;0;0
2020-06-19 13:15:00;38;67;136;165;15;1;0;0;0;0
2020-06-19 13:30:00;34;63;98;167;20;3;0;0;0;0
2020-06-19 13:45:00;32;46;78;156;13;3;0;0;0;0
2020-06-19 14:00:00;37;59;103;150;25;3;0;0;0;0
2020-06-19 14:15:00;40;58;111;146;24;0;0;0;0;0
2020-06-19 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 14:45:00;36;69;119;159;26;4;0;0;0;0
2020-06-19 15:00:00;41;76;109;154;33;2;0;0;0;0
2020-06-19 15:15:00;38;70;134;148;24;0;0;0;0;0
2020-06-19 15:30:00;36;66;109;134;26;2;0;0;0;0
2020-06-19 15:45:00;41;84;117;140;16;3;0;0;0;0
2020-06-19 16:00:00;26;55;103;155;25;1;0;0;0;0
2020-06-19 16:15:00;26;59;105;148;17;0;0;0;0;0
2020-06-19 16:30:00;27;53;106;153;11;2;0;0;0;0
2020-06-19 16:45:00;23;42;105;135;14;6;0;0;0;0
2020-06-19 17:00:00;39;54;131;157;12;1;0;0;0;0
2020-06-19 17:15:00;27;41;111;124;8;1;0;0;0;0
2020-06-19 17:30:00;33;61;118;160;22;1;0;0;0;0
2020-06-19 17:45:00;50;51;148;133;17;4;0;0;0;0
2020-06-19 18:00:00;30;49;115;144;23;4;0;0;0;0
2020-06-19 18:15:00;23;43;126;149;16;1;0;0;0;0
2020-06-19 18:30:00;32;44;77;131;15;4;0;0;0;0
2020-06-19 18:45:00;19;32;111;112;13;2;0;0;0;0
2020-06-19 19:00:00;25;38;108;121;6;4;0;0;0;0
2020-06-19 19:15:00;25;38;93;123;9;4;0;0;0;0
2020-06-19 19:30:00;30;37;75;94;11;5;0;0;0;0
2020-06-19 19:45:00;22;27;81;101;11;0;0;0;0;0
2020-06-19 20:00:00;18;35;81;88;10;0;0;0;0;0
