DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-09-14 00:00:00;14;12;2;5;5;0;0;0;0;0
2019-09-14 00:15:00;9;2;0;13;7;0;0;0;0;0
2019-09-14 00:30:00;11;11;0;2;4;0;0;0;0;0
2019-09-14 00:45:00;16;7;2;16;7;0;0;0;0;0
2019-09-14 01:00:00;10;8;0;8;2;1;0;0;0;0
2019-09-14 01:15:00;7;7;0;7;4;2;0;0;0;0
2019-09-14 01:30:00;13;8;0;3;5;0;0;0;0;0
2019-09-14 01:45:00;15;7;0;10;6;0;0;0;0;0
2019-09-14 02:00:00;5;6;2;3;3;0;0;0;0;0
2019-09-14 02:15:00;5;5;1;8;7;0;0;0;0;0
2019-09-14 02:30:00;6;6;1;2;0;0;0;0;0;0
2019-09-14 02:45:00;8;2;0;4;5;0;0;0;0;0
2019-09-14 03:00:00;6;6;1;7;6;0;0;0;0;0
2019-09-14 03:15:00;6;6;5;7;3;0;0;0;0;0
2019-09-14 03:30:00;12;7;0;5;4;0;0;0;0;0
2019-09-14 03:45:00;2;4;1;4;1;0;0;0;0;0
2019-09-14 04:00:00;6;5;1;4;4;0;0;0;0;0
2019-09-14 04:15:00;4;3;0;2;0;0;0;0;0;0
2019-09-14 04:30:00;5;4;1;3;4;0;0;0;0;0
2019-09-14 04:45:00;9;4;0;8;5;0;0;0;0;0
2019-09-14 05:00:00;2;5;0;15;4;0;0;0;0;0
2019-09-14 05:15:00;8;6;1;15;7;0;0;0;0;0
2019-09-14 05:30:00;16;9;1;6;3;0;0;0;0;0
2019-09-14 05:45:00;12;7;1;15;8;0;0;0;0;0
2019-09-14 06:00:00;17;8;4;13;8;0;0;0;0;0
2019-09-14 06:15:00;19;5;0;24;7;0;0;0;0;0
2019-09-14 06:30:00;25;14;0;20;8;0;0;0;0;0
2019-09-14 06:45:00;13;3;0;17;5;0;0;0;0;0
2019-09-14 07:00:00;15;8;0;19;6;0;0;0;0;0
2019-09-14 07:15:00;23;7;1;20;18;2;0;0;0;0
2019-09-14 07:30:00;36;10;1;32;22;2;0;0;0;0
2019-09-14 07:45:00;26;13;2;19;16;3;0;0;0;0
2019-09-14 08:00:00;26;12;0;31;18;5;0;0;0;0
2019-09-14 08:15:00;33;12;1;43;12;0;27;0;0;0
2019-09-14 08:30:00;42;19;4;41;25;3;0;0;0;0
2019-09-14 08:45:00;45;21;0;47;33;257;0;0;0;0
2019-09-14 09:00:00;46;32;2;61;29;5;0;0;0;0
2019-09-14 09:15:00;50;22;0;67;36;9;0;0;0;0
2019-09-14 09:30:00;52;28;0;65;43;7;1;0;0;0
2019-09-14 09:45:00;60;39;3;85;36;5;1;0;0;0
2019-09-14 10:00:00;70;35;0;81;56;4;0;0;0;0
2019-09-14 10:15:00;71;47;0;90;54;7;0;0;0;0
2019-09-14 10:30:00;72;45;5;81;52;10;0;0;0;0
2019-09-14 10:45:00;87;52;6;82;79;7;0;0;0;0
2019-09-14 11:00:00;68;44;1;86;43;6;0;0;0;0
2019-09-14 11:15:00;77;52;1;73;47;7;0;0;0;0
2019-09-14 11:30:00;88;39;3;80;50;9;1;0;0;0
2019-09-14 11:45:00;81;47;8;88;45;3;3;0;0;0
2019-09-14 12:00:00;83;38;3;93;40;4;11;0;0;0
2019-09-14 12:15:00;67;51;1;114;58;6;2;0;0;0
2019-09-14 12:30:00;69;55;2;83;39;255;2;0;0;0
2019-09-14 12:45:00;90;46;4;81;54;3;0;0;0;0
2019-09-14 13:00:00;70;53;2;92;61;1;0;0;0;0
2019-09-14 13:15:00;77;46;2;82;49;2;0;0;0;0
2019-09-14 13:30:00;84;52;258;78;49;4;1;0;0;0
2019-09-14 13:45:00;79;42;0;90;47;0;0;0;0;0
2019-09-14 14:00:00;96;63;7;86;47;3;0;0;0;0
2019-09-14 14:15:00;76;55;2;96;60;2;0;0;0;0
2019-09-14 14:30:00;71;47;1;81;45;3;0;0;0;0
2019-09-14 14:45:00;86;71;2;88;38;4;2;0;0;0
2019-09-14 15:00:00;71;58;0;89;37;3;1;0;0;0
2019-09-14 15:15:00;89;59;0;84;40;2;0;0;0;0
2019-09-14 15:30:00;83;30;0;72;43;7;1;0;0;0
2019-09-14 15:45:00;72;47;4;72;40;3;0;0;0;0
2019-09-14 16:00:00;69;41;6;65;33;2;0;0;0;0
2019-09-14 16:15:00;65;48;0;76;44;2;0;0;0;0
2019-09-14 16:30:00;68;45;0;64;27;5;0;0;0;0
2019-09-14 16:45:00;57;47;1;64;29;3;0;0;0;0
2019-09-14 17:00:00;66;39;2;71;38;4;0;0;0;0
2019-09-14 17:15:00;80;40;0;67;34;5;0;0;0;0
2019-09-14 17:30:00;75;49;2;63;34;0;0;0;0;0
2019-09-14 17:45:00;62;38;1;73;34;0;1;0;0;0
2019-09-14 18:00:00;62;28;2;65;40;4;0;0;0;0
2019-09-14 18:15:00;61;36;0;66;36;3;0;0;0;0
2019-09-14 18:30:00;64;35;2;60;33;3;3;0;0;0
2019-09-14 18:45:00;62;40;0;64;23;1;0;0;0;0
2019-09-14 19:00:00;53;35;0;59;26;2;0;0;0;0
2019-09-14 19:15:00;52;24;0;52;27;0;0;0;0;0
2019-09-14 19:30:00;52;41;4;41;25;2;1;0;0;0
2019-09-14 19:45:00;61;26;1;49;20;1;1;0;0;0
2019-09-14 20:00:00;43;15;0;51;24;0;0;0;0;0
2019-09-14 20:15:00;51;23;2;44;10;3;0;0;0;0
2019-09-14 20:30:00;42;24;0;39;16;1;0;0;0;0
2019-09-14 20:45:00;38;19;2;38;12;0;0;0;0;0
2019-09-14 21:00:00;40;15;1;25;17;0;0;0;0;0
2019-09-14 21:15:00;28;20;1;39;16;0;0;0;0;0
2019-09-14 21:30:00;23;18;3;26;11;0;0;0;0;0
2019-09-14 21:45:00;26;11;1;49;18;0;0;0;0;0
2019-09-14 22:00:00;31;10;5;27;14;0;1;0;0;0
2019-09-14 22:15:00;32;18;2;25;12;0;0;0;0;0
2019-09-14 22:30:00;23;17;0;26;11;0;0;0;0;0
2019-09-14 22:45:00;24;12;3;23;7;0;0;0;0;0
2019-09-14 23:00:00;28;15;1;19;10;0;0;0;0;0
2019-09-14 23:15:00;29;12;0;19;5;0;0;0;0;0
2019-09-14 23:30:00;38;14;1;19;10;2;0;0;0;0
2019-09-14 23:45:00;20;18;0;19;7;0;0;0;0;0
