DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-01-20 00:00:00;10;4;1;1;0;0;0
2020-01-20 00:15:00;21;13;0;0;0;0;0
2020-01-20 00:30:00;24;12;0;0;0;0;0
2020-01-20 00:45:00;16;9;1;1;0;0;0
2020-01-20 01:00:00;9;8;0;0;0;0;0
2020-01-20 01:15:00;3;8;0;0;0;0;0
2020-01-20 01:30:00;14;7;1;1;0;0;0
2020-01-20 01:45:00;8;8;0;0;0;0;0
2020-01-20 02:00:00;4;11;0;0;0;0;0
2020-01-20 02:15:00;4;5;0;0;0;0;0
2020-01-20 02:30:00;9;2;0;0;0;0;0
2020-01-20 02:45:00;5;5;0;0;0;0;0
2020-01-20 03:00:00;3;12;0;0;0;0;0
2020-01-20 03:15:00;11;3;0;0;0;0;0
2020-01-20 03:30:00;7;10;0;0;0;0;0
2020-01-20 03:45:00;6;8;0;0;0;0;0
2020-01-20 04:00:00;5;10;0;0;0;0;0
2020-01-20 04:15:00;8;11;1;1;0;0;0
2020-01-20 04:30:00;14;17;0;0;0;0;0
2020-01-20 04:45:00;23;13;1;1;0;0;0
2020-01-20 05:00:00;22;29;0;0;0;0;0
2020-01-20 05:15:00;62;27;0;0;0;0;0
2020-01-20 05:30:00;118;69;0;0;0;0;0
2020-01-20 05:45:00;117;69;2;2;0;0;0
2020-01-20 06:00:00;112;81;2;2;0;0;0
2020-01-20 06:15:00;100;80;1;1;0;0;0
2020-01-20 06:30:00;188;137;7;7;0;0;0
2020-01-20 06:45:00;226;133;7;7;4;0;0
2020-01-20 07:00:00;224;173;6;6;5;0;0
2020-01-20 07:15:00;224;200;11;11;2;0;0
2020-01-20 07:30:00;228;212;16;16;28;0;0
2020-01-20 07:45:00;242;201;18;18;12;0;0
2020-01-20 08:00:00;258;188;11;11;3;0;0
2020-01-20 08:15:00;199;157;7;7;3;0;0
2020-01-20 08:30:00;214;164;10;10;3;0;0
2020-01-20 08:45:00;228;161;13;13;1;0;0
2020-01-20 09:00:00;204;144;11;11;0;0;0
2020-01-20 09:15:00;208;151;7;7;0;0;0
2020-01-20 09:30:00;185;187;9;9;7;0;0
2020-01-20 09:45:00;190;167;10;10;8;0;0
2020-01-20 10:00:00;193;152;8;8;0;0;0
2020-01-20 10:15:00;215;157;5;5;1;0;0
2020-01-20 10:30:00;217;155;4;4;4;0;0
2020-01-20 10:45:00;209;184;6;6;11;0;0
2020-01-20 11:00:00;192;196;4;4;9;0;0
2020-01-20 11:15:00;181;174;8;8;0;0;0
2020-01-20 11:30:00;177;193;9;9;5;0;0
2020-01-20 11:45:00;153;164;5;5;2;0;0
2020-01-20 12:00:00;213;191;8;8;0;0;0
2020-01-20 12:15:00;211;211;8;8;5;0;0
2020-01-20 12:30:00;189;175;12;12;0;0;0
2020-01-20 12:45:00;202;170;7;7;16;0;0
2020-01-20 13:00:00;224;167;7;7;17;0;0
2020-01-20 13:15:00;188;211;13;13;3;0;0
2020-01-20 13:30:00;158;143;7;7;0;0;0
2020-01-20 13:45:00;210;182;14;14;10;0;0
2020-01-20 14:00:00;212;196;7;7;4;0;0
2020-01-20 14:15:00;203;211;4;4;0;0;0
2020-01-20 14:30:00;205;180;8;8;20;0;0
2020-01-20 14:45:00;209;205;7;7;7;0;0
2020-01-20 15:00:00;219;226;9;9;5;0;0
2020-01-20 15:15:00;213;228;5;5;1;0;0
2020-01-20 15:30:00;226;211;8;8;175;0;0
2020-01-20 15:45:00;246;216;14;14;6;0;0
2020-01-20 16:00:00;286;229;5;5;10;0;0
2020-01-20 16:15:00;228;230;12;12;7;0;0
2020-01-20 16:30:00;230;202;11;11;8;0;0
2020-01-20 16:45:00;254;211;10;10;7;0;0
2020-01-20 17:00:00;218;218;15;15;100;0;0
2020-01-20 17:15:00;249;215;16;16;10;0;0
2020-01-20 17:30:00;265;225;13;13;75;0;0
2020-01-20 17:45:00;213;231;7;7;4;0;0
2020-01-20 18:00:00;217;228;9;9;6;0;0
2020-01-20 18:15:00;215;202;6;6;6;0;0
2020-01-20 18:30:00;182;184;9;9;6;0;0
2020-01-20 18:45:00;172;188;13;13;31;0;0
2020-01-20 19:00:00;188;206;6;6;20;0;0
2020-01-20 19:15:00;148;170;9;9;5;0;0
2020-01-20 19:30:00;105;160;3;3;0;0;0
2020-01-20 19:45:00;126;157;9;9;7;0;0
2020-01-20 20:00:00;91;155;10;10;5;0;0
2020-01-20 20:15:00;103;112;3;3;8;0;0
2020-01-20 20:30:00;79;88;5;5;0;0;0
2020-01-20 20:45:00;92;81;4;4;0;0;0
2020-01-20 21:00:00;59;70;7;7;0;0;0
2020-01-20 21:15:00;68;78;7;7;0;0;0
2020-01-20 21:30:00;67;61;6;6;0;0;0
2020-01-20 21:45:00;66;64;3;3;0;0;0
2020-01-20 22:00:00;62;72;1;1;0;0;0
2020-01-20 22:15:00;66;42;2;2;0;0;0
2020-01-20 22:30:00;52;71;5;5;0;0;0
2020-01-20 22:45:00;31;47;4;4;0;0;0
2020-01-20 23:00:00;26;29;2;2;0;0;0
2020-01-20 23:15:00;25;20;0;0;0;0;0
2020-01-20 23:30:00;19;11;4;4;0;0;0
2020-01-20 23:45:00;16;25;1;1;0;0;0
