DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-10-03 00:00:00;12;2;2;0;0;12;0;12;0;0;0
2019-10-03 00:15:00;9;1;2;0;0;25;3;24;0;0;0
2019-10-03 00:30:00;11;4;3;0;0;24;3;24;1;4;0
2019-10-03 00:45:00;8;7;7;0;0;7;3;7;0;1;0
2019-10-03 01:00:00;8;2;2;0;0;22;4;22;0;0;0
2019-10-03 01:15:00;7;2;1;0;0;17;6;17;2;0;0
2019-10-03 01:30:00;5;1;1;0;1;15;1;15;0;0;0
2019-10-03 01:45:00;4;2;1;0;0;10;2;10;0;0;0
2019-10-03 02:00:00;6;5;5;0;0;11;3;11;0;0;0
2019-10-03 02:15:00;4;1;1;0;0;7;1;7;0;0;0
2019-10-03 02:30:00;9;3;0;0;0;9;4;9;0;0;0
2019-10-03 02:45:00;6;0;1;0;0;3;0;3;2;1;0
2019-10-03 03:00:00;6;3;2;0;0;6;2;6;0;0;0
2019-10-03 03:15:00;2;3;2;0;0;8;2;8;0;0;0
2019-10-03 03:30:00;8;4;1;0;0;4;3;4;0;0;0
2019-10-03 03:45:00;7;1;1;0;0;4;1;4;0;0;0
2019-10-03 04:00:00;8;0;0;0;0;2;0;2;2;2;0
2019-10-03 04:15:00;5;3;4;0;0;5;4;6;0;0;0
2019-10-03 04:30:00;7;1;0;0;0;9;2;8;1;2;0
2019-10-03 04:45:00;5;4;3;0;0;9;2;9;0;1;0
2019-10-03 05:00:00;12;4;2;0;0;5;3;5;1;0;0
2019-10-03 05:15:00;13;1;1;0;0;3;1;3;0;0;0
2019-10-03 05:30:00;6;3;1;0;0;9;4;9;2;2;0
2019-10-03 05:45:00;10;0;0;0;0;12;0;12;0;0;0
2019-10-03 06:00:00;12;3;1;0;1;21;0;21;0;0;0
2019-10-03 06:15:00;15;2;0;0;0;17;1;17;0;0;0
2019-10-03 06:30:00;10;1;0;0;1;8;1;8;0;0;0
2019-10-03 06:45:00;13;3;1;0;0;10;1;10;0;1;0
2019-10-03 07:00:00;6;0;0;0;1;10;0;10;0;0;0
2019-10-03 07:15:00;13;1;1;0;0;13;0;13;0;0;0
2019-10-03 07:30:00;14;2;2;0;0;17;1;17;0;0;0
2019-10-03 07:45:00;14;1;0;0;1;10;1;10;0;0;0
2019-10-03 08:00:00;15;1;0;0;0;12;1;12;0;0;0
2019-10-03 08:15:00;18;3;1;0;0;19;0;19;0;0;0
2019-10-03 08:30:00;24;3;2;0;0;20;2;20;0;0;3
2019-10-03 08:45:00;26;4;2;0;0;29;1;29;0;0;3
2019-10-03 09:00:00;25;2;0;0;0;30;1;30;0;0;0
2019-10-03 09:15:00;25;0;0;0;0;27;0;27;0;0;0
2019-10-03 09:30:00;39;0;0;0;0;37;0;37;0;0;0
2019-10-03 09:45:00;50;5;2;0;0;35;5;35;1;0;0
2019-10-03 10:00:00;24;2;1;0;2;28;0;28;1;0;0
2019-10-03 10:15:00;30;1;1;0;1;41;3;41;0;0;0
2019-10-03 10:30:00;37;2;0;0;0;29;4;27;0;0;0
2019-10-03 10:45:00;48;4;1;0;0;39;2;39;0;2;0
2019-10-03 11:00:00;33;2;2;0;0;35;2;35;2;0;0
2019-10-03 11:15:00;48;2;2;0;0;30;2;30;1;1;0
2019-10-03 11:30:00;54;2;2;0;0;49;6;49;1;0;0
2019-10-03 11:45:00;61;0;1;0;0;47;6;47;0;1;0
2019-10-03 12:00:00;61;2;1;0;0;41;7;41;1;0;0
2019-10-03 12:15:00;53;2;1;0;0;65;13;65;1;3;0
2019-10-03 12:30:00;70;2;1;1;1;76;5;76;4;7;0
2019-10-03 12:45:00;73;5;5;0;0;44;9;44;5;1;0
2019-10-03 13:00:00;65;3;3;0;0;58;2;58;4;4;0
2019-10-03 13:15:00;63;4;3;0;0;53;3;53;2;10;1
2019-10-03 13:30:00;63;2;1;0;0;51;3;51;4;0;0
2019-10-03 13:45:00;64;3;1;0;0;55;4;55;9;5;0
2019-10-03 14:00:00;77;1;1;0;1;48;2;47;10;4;0
2019-10-03 14:15:00;69;3;3;0;0;63;2;63;4;1;0
2019-10-03 14:30:00;76;0;0;0;0;51;2;51;7;1;0
2019-10-03 14:45:00;78;2;0;2;0;57;4;58;2;1;0
2019-10-03 15:00:00;61;2;1;0;1;54;4;54;2;1;0
2019-10-03 15:15:00;67;0;0;0;1;60;1;60;2;0;0
2019-10-03 15:30:00;62;3;0;0;0;49;3;49;0;0;0
2019-10-03 15:45:00;61;1;0;1;0;60;2;60;1;0;0
