DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-04-20 00:00:00;8;1;0;4;5;1;5;4;2;6
2020-04-20 00:15:00;2;4;0;3;5;1;5;2;4;1
2020-04-20 00:30:00;3;3;1;3;4;0;4;3;4;3
2020-04-20 00:45:00;4;0;0;3;2;1;2;3;1;4
2020-04-20 01:00:00;3;7;0;1;3;0;3;1;6;3
2020-04-20 01:15:00;3;0;0;2;4;1;4;1;0;2
2020-04-20 01:30:00;3;1;1;1;1;0;1;0;2;3
2020-04-20 01:45:00;1;1;0;3;5;0;5;4;2;1
2020-04-20 02:00:00;2;6;0;2;1;0;1;1;6;1
2020-04-20 02:15:00;2;6;0;3;2;0;2;3;4;2
2020-04-20 02:30:00;7;3;1;2;1;1;2;3;5;6
2020-04-20 02:45:00;3;1;1;1;1;1;1;2;1;2
2020-04-20 03:00:00;4;2;0;1;2;0;2;1;1;4
2020-04-20 03:15:00;1;2;1;0;0;0;0;0;2;1
2020-04-20 03:30:00;2;0;0;0;2;2;2;0;0;1
2020-04-20 03:45:00;1;4;1;2;0;1;0;1;3;3
2020-04-20 04:00:00;3;4;0;3;1;1;1;2;5;3
2020-04-20 04:15:00;6;3;1;1;6;0;6;0;5;6
2020-04-20 04:30:00;4;3;1;3;9;1;9;4;4;4
2020-04-20 04:45:00;5;5;1;8;6;4;6;6;4;5
2020-04-20 05:00:00;14;11;0;7;12;4;11;8;13;13
2020-04-20 05:15:00;19;11;1;13;17;2;17;7;11;19
2020-04-20 05:30:00;29;15;0;21;44;11;50;27;15;26
2020-04-20 05:45:00;33;16;0;39;60;11;60;42;18;27
2020-04-20 06:00:00;20;10;0;29;42;5;45;27;9;21
2020-04-20 06:15:00;26;14;4;40;68;18;69;46;22;25
2020-04-20 06:30:00;51;35;7;87;89;17;92;84;37;45
2020-04-20 06:45:00;41;36;2;85;86;18;86;92;37;40
2020-04-20 07:00:00;35;30;5;64;72;12;78;65;31;30
2020-04-20 07:15:00;44;28;5;74;79;21;84;80;26;39
2020-04-20 07:30:00;43;29;10;88;84;15;83;84;29;34
2020-04-20 07:45:00;55;29;10;70;89;25;89;74;33;45
2020-04-20 08:00:00;27;29;10;40;66;23;68;44;28;25
2020-04-20 08:15:00;34;31;13;48;67;21;74;54;26;32
2020-04-20 08:30:00;44;24;12;48;63;16;68;51;25;41
2020-04-20 08:45:00;53;36;8;43;63;13;71;40;42;44
2020-04-20 09:00:00;38;25;17;46;50;11;53;37;29;33
2020-04-20 09:15:00;40;37;10;31;65;16;69;28;34;39
2020-04-20 09:30:00;34;29;7;47;45;13;50;44;32;32
2020-04-20 09:45:00;44;37;12;62;61;17;67;48;29;43
2020-04-20 10:00:00;32;37;10;34;60;20;73;37;35;35
2020-04-20 10:15:00;54;45;16;47;64;16;59;39;47;51
2020-04-20 10:30:00;45;35;21;53;73;80;77;54;33;40
2020-04-20 10:45:00;49;40;13;51;68;13;71;49;43;41
2020-04-20 11:00:00;50;57;10;51;49;14;56;48;54;36
2020-04-20 11:15:00;53;40;11;48;61;14;68;49;43;43
2020-04-20 11:30:00;52;43;21;40;59;12;61;42;47;78
2020-04-20 11:45:00;54;41;15;47;73;10;76;51;41;51
2020-04-20 12:00:00;58;46;17;26;48;15;54;31;52;49
2020-04-20 12:15:00;63;48;15;45;54;20;63;49;50;51
2020-04-20 12:30:00;46;31;17;41;54;23;61;40;41;47
2020-04-20 12:45:00;51;45;19;41;55;18;58;39;52;52
2020-04-20 13:00:00;56;49;9;39;53;18;60;35;51;49
2020-04-20 13:15:00;61;49;15;54;56;20;66;57;55;51
2020-04-20 13:30:00;64;61;13;53;62;18;64;48;68;54
2020-04-20 13:45:00;62;53;18;48;66;12;74;49;56;57
2020-04-20 14:00:00;58;30;15;48;67;19;73;47;33;54
2020-04-20 14:15:00;65;57;26;45;70;21;76;43;63;70
2020-04-20 14:30:00;66;58;16;47;75;24;82;44;52;57
2020-04-20 14:45:00;67;50;15;39;60;17;65;32;51;66
2020-04-20 15:00:00;73;55;19;45;59;11;61;33;59;67
2020-04-20 15:15:00;72;59;13;48;62;23;70;45;59;59
2020-04-20 15:30:00;74;49;22;35;70;26;89;42;55;71
2020-04-20 15:45:00;56;60;56;56;62;15;63;52;59;54
2020-04-20 16:00:00;98;88;17;39;68;21;77;33;92;91
2020-04-20 16:15:00;73;66;12;46;64;21;71;41;74;72
2020-04-20 16:30:00;94;75;32;60;85;22;93;58;87;91
2020-04-20 16:45:00;90;62;14;60;87;18;87;52;66;86
2020-04-20 17:00:00;87;71;19;54;72;25;72;49;79;78
2020-04-20 17:15:00;81;83;21;54;76;22;73;48;80;76
2020-04-20 17:30:00;73;48;14;44;64;13;60;34;52;58
2020-04-20 17:45:00;75;48;11;48;66;9;59;43;51;61
2020-04-20 18:00:00;58;55;11;42;47;15;55;44;56;51
2020-04-20 18:15:00;58;47;11;42;64;10;60;43;45;49
2020-04-20 18:30:00;48;43;18;40;44;54;48;29;44;45
2020-04-20 18:45:00;51;36;10;31;51;9;49;37;41;48
2020-04-20 19:00:00;43;28;28;35;40;19;47;41;33;46
2020-04-20 19:15:00;46;19;6;27;35;13;36;25;21;36
2020-04-20 19:30:00;31;17;5;19;31;11;38;16;16;26
2020-04-20 19:45:00;33;32;15;20;36;12;40;23;37;27
2020-04-20 20:00:00;29;18;5;20;33;5;32;19;14;24
2020-04-20 20:15:00;26;23;2;26;31;5;31;27;25;20
2020-04-20 20:30:00;26;19;2;18;32;8;36;18;23;23
2020-04-20 20:45:00;32;18;6;16;25;5;26;19;21;31
2020-04-20 21:00:00;20;14;3;17;23;3;24;14;15;19
2020-04-20 21:15:00;19;22;3;11;17;8;18;12;25;22
2020-04-20 21:30:00;9;12;2;7;26;6;28;13;13;8
2020-04-20 21:45:00;20;17;3;9;14;1;12;6;19;17
2020-04-20 22:00:00;10;9;0;10;19;5;21;10;9;7
2020-04-20 22:15:00;12;7;1;16;15;3;14;16;8;10
