DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-04-06 00:00:00;2;1;0;3;3;0;3;2;1;1
2020-04-06 00:15:00;5;5;0;3;4;0;3;3;4;5
2020-04-06 00:30:00;2;3;0;2;8;0;8;1;3;1
2020-04-06 00:45:00;9;6;0;2;1;1;1;1;10;7
2020-04-06 01:00:00;0;2;0;3;0;0;0;3;2;0
2020-04-06 01:15:00;2;1;0;2;3;0;4;2;1;2
2020-04-06 01:30:00;2;0;0;1;1;0;1;0;0;1
2020-04-06 01:45:00;1;2;0;2;4;0;4;0;2;1
2020-04-06 02:00:00;4;2;0;1;0;0;0;1;2;3
2020-04-06 02:15:00;1;2;0;2;3;0;3;2;2;2
2020-04-06 02:30:00;5;4;0;0;2;0;1;0;2;2
2020-04-06 02:45:00;1;3;1;1;1;0;2;1;2;0
2020-04-06 03:00:00;2;5;0;1;1;0;1;1;5;2
2020-04-06 03:15:00;3;3;0;1;1;0;1;1;5;2
2020-04-06 03:30:00;3;1;3;2;3;1;3;0;0;2
2020-04-06 03:45:00;3;2;1;1;2;0;2;1;4;3
2020-04-06 04:00:00;2;2;0;2;2;0;2;2;3;3
2020-04-06 04:15:00;5;2;2;3;7;1;6;1;4;5
2020-04-06 04:30:00;5;3;0;2;5;0;6;3;5;5
2020-04-06 04:45:00;3;0;1;3;10;4;12;4;2;3
2020-04-06 05:00:00;13;9;0;12;8;1;7;7;9;12
2020-04-06 05:15:00;16;11;0;9;23;3;20;6;11;13
2020-04-06 05:30:00;31;11;0;23;36;12;43;30;10;28
2020-04-06 05:45:00;29;20;0;38;47;8;49;38;24;29
2020-04-06 06:00:00;23;9;0;26;42;7;42;28;11;20
2020-04-06 06:15:00;32;16;3;35;46;16;53;34;17;30
2020-04-06 06:30:00;34;26;5;70;66;13;72;73;21;35
2020-04-06 06:45:00;43;43;6;82;83;13;85;85;48;38
2020-04-06 07:00:00;38;25;4;49;73;11;75;57;27;34
2020-04-06 07:15:00;45;34;8;72;69;9;78;65;34;37
