DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-03-20 00:00:00;2;4;0;0;8;8;0;8;8;0;0
2020-03-20 00:15:00;5;6;2;0;11;2;1;10;4;0;0
2020-03-20 00:30:00;7;7;2;0;11;3;0;11;3;0;0
2020-03-20 00:45:00;5;7;0;0;5;7;0;4;10;0;0
2020-03-20 01:00:00;8;11;0;0;10;4;1;10;2;0;0
2020-03-20 01:15:00;2;3;1;0;7;5;0;6;6;0;0
2020-03-20 01:30:00;8;11;1;0;2;1;0;2;3;0;0
2020-03-20 01:45:00;9;7;0;0;4;2;0;3;2;0;0
2020-03-20 02:00:00;6;7;0;0;6;3;0;5;5;0;0
2020-03-20 02:15:00;5;8;1;0;6;2;0;5;3;0;0
2020-03-20 02:30:00;12;11;1;0;0;0;0;0;1;0;0
2020-03-20 02:45:00;6;4;0;0;8;2;0;7;3;0;0
2020-03-20 03:00:00;6;5;1;3;6;6;0;5;6;0;0
2020-03-20 03:15:00;4;4;1;0;8;7;0;7;7;1;0
2020-03-20 03:30:00;3;6;0;2;7;4;0;6;2;0;0
2020-03-20 03:45:00;6;6;1;1;9;3;0;8;4;0;0
2020-03-20 04:00:00;9;6;2;0;13;7;0;11;9;0;0
2020-03-20 04:15:00;13;8;1;1;10;8;0;9;7;0;0
2020-03-20 04:30:00;12;11;0;0;7;4;0;6;5;0;0
2020-03-20 04:45:00;21;18;1;1;5;5;0;4;7;0;0
2020-03-20 05:00:00;22;16;2;3;22;12;0;20;14;0;0
2020-03-20 05:15:00;27;21;1;1;25;15;1;27;17;0;0
2020-03-20 05:30:00;57;62;8;3;47;29;0;49;38;0;0
2020-03-20 05:45:00;73;66;6;3;39;25;1;38;28;0;0
2020-03-20 06:00:00;63;49;8;2;64;26;3;69;34;0;1
2020-03-20 06:15:00;57;72;17;10;75;49;2;69;57;0;0
2020-03-20 06:30:00;71;101;23;12;81;56;3;85;60;0;25
2020-03-20 06:45:00;86;84;10;4;86;76;2;84;75;1;3
2020-03-20 07:00:00;69;68;13;2;71;67;1;67;80;1;1
2020-03-20 07:15:00;70;76;10;2;83;86;4;77;87;2;0
2020-03-20 07:30:00;53;65;7;1;79;67;7;80;81;3;3
2020-03-20 07:45:00;64;72;5;10;83;67;7;76;66;3;0
2020-03-20 08:00:00;47;62;4;16;58;66;5;57;74;3;0
2020-03-20 08:15:00;53;61;3;11;79;59;4;71;68;3;1
