DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-04-02 00:00:00;3;2;3;0;0;0;0;0
2020-04-02 00:15:00;5;6;4;0;0;0;0;0
2020-04-02 00:30:00;4;2;4;0;0;0;0;0
2020-04-02 00:45:00;4;6;5;0;0;0;0;0
2020-04-02 01:00:00;2;4;1;0;0;0;0;0
2020-04-02 01:15:00;2;5;3;0;0;0;0;0
2020-04-02 01:30:00;2;6;0;0;0;0;0;0
2020-04-02 01:45:00;3;4;2;0;0;0;0;0
2020-04-02 02:00:00;2;1;2;0;0;0;0;0
2020-04-02 02:15:00;0;1;0;0;0;0;0;0
2020-04-02 02:30:00;2;6;3;0;0;0;0;0
2020-04-02 02:45:00;1;2;2;0;0;0;0;0
2020-04-02 03:00:00;1;3;1;0;0;0;0;0
2020-04-02 03:15:00;1;2;2;0;0;0;0;0
2020-04-02 03:30:00;3;2;4;0;0;0;0;0
2020-04-02 03:45:00;3;6;2;0;0;0;0;0
2020-04-02 04:00:00;4;7;0;0;0;0;0;0
2020-04-02 04:15:00;2;6;2;0;0;0;0;0
2020-04-02 04:30:00;6;9;2;0;0;0;0;0
2020-04-02 04:45:00;8;17;5;0;0;0;0;0
2020-04-02 05:00:00;11;25;6;0;0;0;0;0
2020-04-02 05:15:00;12;38;10;0;0;0;0;0
2020-04-02 05:30:00;28;49;28;0;0;0;0;0
2020-04-02 05:45:00;26;63;25;0;0;0;0;0
2020-04-02 06:00:00;39;72;30;0;0;0;0;0
2020-04-02 06:15:00;31;89;27;0;0;0;0;0
2020-04-02 06:30:00;52;126;38;0;1;1;0;0
2020-04-02 06:45:00;44;100;35;0;0;4;2;0
2020-04-02 07:00:00;23;80;45;0;0;0;6;1
2020-04-02 07:15:00;40;82;38;0;0;3;0;0
2020-04-02 07:30:00;36;100;43;0;0;0;0;0
2020-04-02 07:45:00;33;102;45;0;1;0;7;1
2020-04-02 08:00:00;30;81;43;0;1;0;1;1
2020-04-02 08:15:00;34;75;28;0;0;0;0;0
2020-04-02 08:30:00;25;83;37;0;0;0;0;0
2020-04-02 08:45:00;39;74;49;0;0;3;7;0
2020-04-02 09:00:00;27;80;37;0;1;0;1;0
2020-04-02 09:15:00;28;56;36;0;4;1;0;0
2020-04-02 09:30:00;34;89;35;0;7;0;0;0
2020-04-02 09:45:00;36;85;41;0;0;0;3;0
2020-04-02 10:00:00;44;79;49;0;0;2;13;3
2020-04-02 10:15:00;42;94;29;0;7;3;4;1
2020-04-02 10:30:00;46;100;40;0;0;0;1;0
2020-04-02 10:45:00;48;105;55;0;5;2;0;5
2020-04-02 11:00:00;43;105;54;0;5;4;2;1
2020-04-02 11:15:00;48;91;41;0;9;3;3;2
2020-04-02 11:30:00;51;108;49;0;1;2;8;0
2020-04-02 11:45:00;53;124;50;0;3;1;0;0
2020-04-02 12:00:00;59;108;47;0;8;0;1;9
2020-04-02 12:15:00;58;117;43;0;14;0;1;9
2020-04-02 12:30:00;41;105;50;0;17;6;5;13
2020-04-02 12:45:00;49;96;39;0;1;12;9;0
2020-04-02 13:00:00;45;106;47;0;1;1;0;15
2020-04-02 13:15:00;60;104;54;0;5;1;5;3
2020-04-02 13:30:00;51;107;69;0;4;0;4;0
2020-04-02 13:45:00;60;102;61;0;15;0;7;0
2020-04-02 14:00:00;75;133;43;0;0;21;8;0
2020-04-02 14:15:00;61;102;42;0;4;0;6;4
2020-04-02 14:30:00;66;123;48;0;18;2;0;29
2020-04-02 14:45:00;58;111;56;0;1;3;4;1
2020-04-02 15:00:00;47;125;35;0;3;3;1;1
2020-04-02 15:15:00;75;116;44;0;6;1;8;1
2020-04-02 15:30:00;61;131;53;0;7;0;11;4
2020-04-02 15:45:00;63;139;52;0;13;1;1;5
2020-04-02 16:00:00;66;136;46;0;4;0;6;7
2020-04-02 16:15:00;52;112;57;0;2;2;3;42
2020-04-02 16:30:00;57;125;55;0;4;0;0;0
2020-04-02 16:45:00;58;144;63;0;19;2;7;5
2020-04-02 17:00:00;64;134;47;0;1;25;12;4
2020-04-02 17:15:00;67;115;59;0;11;43;3;1
2020-04-02 17:30:00;42;113;60;0;22;20;43;11
2020-04-02 17:45:00;46;87;43;0;1;1;5;2
2020-04-02 18:00:00;49;112;40;0;0;3;6;0
2020-04-02 18:15:00;52;109;37;0;12;0;0;5
2020-04-02 18:30:00;37;82;34;0;17;0;1;11
2020-04-02 18:45:00;38;71;47;0;16;2;4;38
2020-04-02 19:00:00;43;85;40;0;3;0;7;2
2020-04-02 19:15:00;44;73;41;0;1;1;2;2
2020-04-02 19:30:00;25;61;26;0;2;0;0;0
2020-04-02 19:45:00;22;58;31;0;0;0;0;2
2020-04-02 20:00:00;21;50;20;0;2;1;1;1
2020-04-02 20:15:00;27;53;17;0;2;2;0;0
2020-04-02 20:30:00;11;39;30;0;0;0;0;0
2020-04-02 20:45:00;8;39;11;0;0;0;0;0
2020-04-02 21:00:00;15;37;18;0;0;0;0;0
2020-04-02 21:15:00;13;40;19;0;0;0;0;0
2020-04-02 21:30:00;9;30;30;0;0;0;0;0
2020-04-02 21:45:00;18;33;14;0;0;0;0;0
2020-04-02 22:00:00;21;29;22;0;0;0;0;0
2020-04-02 22:15:00;13;27;17;0;0;0;0;0
2020-04-02 22:30:00;8;23;17;0;0;0;0;0
2020-04-02 22:45:00;6;12;4;0;0;0;0;0
2020-04-02 23:00:00;6;13;5;0;0;0;0;0
2020-04-02 23:15:00;4;13;4;0;0;0;0;0
2020-04-02 23:30:00;5;8;4;0;0;0;0;0
2020-04-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
