DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-05-14 00:00:00;6;7;0;0;12;8;0;10;9;0;0
2020-05-14 00:15:00;1;3;1;0;9;7;1;12;13;0;0
2020-05-14 00:30:00;3;6;2;0;8;6;1;6;4;0;0
2020-05-14 00:45:00;6;3;0;0;7;4;0;7;5;0;0
2020-05-14 01:00:00;5;3;0;0;6;2;0;5;6;0;0
2020-05-14 01:15:00;7;6;0;0;4;2;0;3;1;0;0
2020-05-14 01:30:00;5;5;0;0;6;1;0;7;2;0;0
2020-05-14 01:45:00;8;4;1;0;5;1;0;3;1;0;0
2020-05-14 02:00:00;5;4;0;0;6;3;1;5;3;0;0
2020-05-14 02:15:00;8;6;0;0;4;3;0;5;4;0;0
2020-05-14 02:30:00;5;2;1;0;1;0;0;1;0;0;0
2020-05-14 02:45:00;7;6;0;0;4;3;0;4;4;0;0
2020-05-14 03:00:00;1;4;1;1;10;6;0;8;6;0;0
2020-05-14 03:15:00;5;4;0;0;4;3;0;4;4;0;0
2020-05-14 03:30:00;9;9;1;0;5;6;0;5;8;0;0
2020-05-14 03:45:00;6;5;0;0;4;4;0;3;4;0;0
2020-05-14 04:00:00;10;6;0;1;5;2;0;4;4;0;0
2020-05-14 04:15:00;10;8;1;0;5;3;0;3;7;0;0
2020-05-14 04:30:00;17;11;1;0;7;3;0;6;3;0;0
2020-05-14 04:45:00;20;16;0;0;15;12;0;13;11;0;0
2020-05-14 05:00:00;31;33;5;1;24;9;0;20;13;0;0
2020-05-14 05:15:00;28;38;7;1;23;15;1;26;17;0;0
2020-05-14 05:30:00;56;58;5;1;48;20;1;50;24;0;0
2020-05-14 05:45:00;63;78;9;6;59;32;1;55;37;0;1
2020-05-14 06:00:00;54;61;11;3;64;36;1;60;39;0;0
2020-05-14 06:15:00;46;60;23;9;87;42;4;88;54;0;0
2020-05-14 06:30:00;103;114;26;15;127;78;7;130;84;0;15
2020-05-14 06:45:00;104;90;11;4;122;104;13;115;119;3;4
2020-05-14 07:00:00;61;84;10;8;107;104;5;107;114;1;5
2020-05-14 07:15:00;69;74;12;6;122;117;11;117;121;2;0
2020-05-14 07:30:00;72;73;5;3;106;113;4;107;127;2;0
2020-05-14 07:45:00;84;91;9;5;110;119;10;106;122;7;0
2020-05-14 08:00:00;65;102;14;3;67;90;9;72;90;4;0
2020-05-14 08:15:00;66;69;7;5;68;76;9;65;86;3;2
2020-05-14 08:30:00;74;76;5;4;71;60;8;69;75;8;3
2020-05-14 08:45:00;74;76;7;2;84;79;8;82;89;8;0
2020-05-14 09:00:00;82;64;7;6;82;74;7;85;80;3;8
2020-05-14 09:15:00;79;90;11;7;87;82;8;94;91;13;0
2020-05-14 09:30:00;83;85;6;8;91;89;5;88;96;6;0
2020-05-14 09:45:00;90;92;12;7;79;76;12;77;78;3;7
2020-05-14 10:00:00;98;102;12;6;90;87;8;89;89;7;1
2020-05-14 10:15:00;97;97;7;7;83;71;3;84;77;3;1
2020-05-14 10:30:00;94;79;11;4;90;83;8;86;85;2;4
2020-05-14 10:45:00;83;79;8;7;92;81;4;86;94;10;0
2020-05-14 11:00:00;85;87;9;83;100;95;5;92;101;3;28
2020-05-14 11:15:00;79;99;8;12;79;72;5;76;75;3;0
2020-05-14 11:30:00;84;95;15;3;84;88;3;77;89;9;2
2020-05-14 11:45:00;93;105;14;5;96;95;8;89;103;6;3
2020-05-14 12:00:00;84;95;12;6;103;85;4;95;96;6;19
2020-05-14 12:15:00;120;121;7;8;78;86;4;80;95;8;30
2020-05-14 12:30:00;74;86;8;8;110;119;5;100;127;6;10
2020-05-14 12:45:00;79;114;8;6;110;122;12;104;123;2;2
2020-05-14 13:00:00;94;127;8;10;90;91;9;90;94;9;6
2020-05-14 13:15:00;110;120;16;5;93;95;7;93;96;10;23
2020-05-14 13:30:00;103;127;10;8;106;114;9;103;115;8;11
2020-05-14 13:45:00;113;121;13;5;101;102;8;96;104;2;0
2020-05-14 14:00:00;95;114;15;9;102;104;8;97;103;7;1
2020-05-14 14:15:00;99;120;18;10;115;117;11;104;124;7;4
2020-05-14 14:30:00;93;114;6;11;97;101;6;98;108;15;8
2020-05-14 14:45:00;99;119;14;19;81;164;11;66;137;8;17
2020-05-14 15:00:00;106;120;16;13;69;156;9;59;128;12;8
2020-05-14 15:15:00;99;107;10;10;103;119;15;103;114;17;10
2020-05-14 15:30:00;100;108;10;16;108;109;9;105;114;10;0
2020-05-14 15:45:00;102;113;9;9;103;121;11;102;130;18;14
2020-05-14 16:00:00;81;138;15;16;84;111;19;87;109;12;12
2020-05-14 16:15:00;67;176;9;26;98;119;9;89;110;7;61
2020-05-14 16:30:00;76;186;10;35;113;127;7;116;132;13;31
2020-05-14 16:45:00;109;129;18;38;138;120;4;126;126;14;38
2020-05-14 17:00:00;106;143;17;28;128;148;12;127;150;18;11
2020-05-14 17:15:00;108;145;9;24;112;109;4;105;109;9;12
2020-05-14 17:30:00;99;105;12;9;113;118;4;90;122;1;33
2020-05-14 17:45:00;87;104;10;13;96;121;1;96;112;4;84
2020-05-14 18:00:00;87;101;9;9;100;126;6;94;123;0;12
2020-05-14 18:15:00;70;94;5;11;92;100;7;90;98;3;72
2020-05-14 18:30:00;64;84;8;8;74;91;6;76;96;1;9
2020-05-14 18:45:00;53;69;3;8;71;74;3;63;75;1;16
2020-05-14 19:00:00;64;69;9;9;75;71;1;69;72;0;9
2020-05-14 19:15:00;45;52;2;7;65;54;1;65;57;0;20
2020-05-14 19:30:00;45;45;3;3;68;58;3;66;55;0;0
