DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-06-27 00:00:00;0;25;0;0;1;1;19;19;2;0
2020-06-27 00:15:00;0;31;3;3;1;1;21;13;4;0
2020-06-27 00:30:00;0;22;1;0;1;4;31;21;3;2
2020-06-27 00:45:00;0;16;0;1;0;2;20;14;2;1
2020-06-27 01:00:00;0;19;0;1;2;4;17;14;1;1
2020-06-27 01:15:00;0;16;1;3;1;3;21;12;1;1
2020-06-27 01:30:00;0;12;0;0;0;3;13;11;2;0
2020-06-27 01:45:00;0;18;0;0;2;4;7;4;0;0
2020-06-27 02:00:00;0;13;0;1;1;1;7;3;0;0
2020-06-27 02:15:00;0;10;0;0;0;0;14;6;0;0
2020-06-27 02:30:00;0;14;0;0;1;2;10;7;0;0
2020-06-27 02:45:00;0;10;0;1;1;1;14;3;1;0
2020-06-27 03:00:00;0;7;0;0;0;1;6;4;0;0
2020-06-27 03:15:00;0;8;1;1;2;1;9;6;1;0
2020-06-27 03:30:00;0;7;0;0;0;0;5;2;2;0
2020-06-27 03:45:00;0;11;0;0;1;0;5;1;0;0
2020-06-27 04:00:00;0;6;0;0;2;1;8;4;0;0
2020-06-27 04:15:00;0;14;0;0;1;2;9;4;1;1
2020-06-27 04:30:00;0;10;0;0;0;1;3;1;0;0
2020-06-27 04:45:00;0;13;1;0;1;2;11;6;0;0
2020-06-27 05:00:00;0;21;1;0;0;7;14;9;2;1
2020-06-27 05:15:00;0;20;0;1;3;14;18;14;1;1
2020-06-27 05:30:00;0;27;1;5;11;16;26;29;1;1
2020-06-27 05:45:00;0;54;10;30;39;6;18;29;0;0
2020-06-27 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 06:15:00;0;61;2;11;19;5;17;28;0;0
2020-06-27 06:30:00;0;53;0;7;7;11;32;29;2;1
2020-06-27 06:45:00;0;37;1;3;2;6;26;19;0;1
2020-06-27 07:00:00;0;39;1;1;0;4;19;31;1;0
2020-06-27 07:15:00;0;36;0;1;2;2;28;33;3;1
2020-06-27 07:30:00;0;55;0;3;2;1;36;36;3;1
2020-06-27 07:45:00;0;42;0;1;0;4;39;38;4;4
2020-06-27 08:00:00;0;48;2;2;4;6;45;55;2;2
2020-06-27 08:15:00;0;54;3;1;2;9;40;48;4;2
2020-06-27 08:30:00;0;62;1;4;1;7;50;70;2;0
2020-06-27 08:45:00;0;84;0;3;3;6;60;74;3;0
2020-06-27 09:00:00;0;75;4;3;2;10;61;74;5;4
2020-06-27 09:15:00;0;82;3;0;1;12;55;84;5;3
2020-06-27 09:30:00;0;82;3;7;6;8;75;79;5;1
2020-06-27 09:45:00;0;115;0;3;1;12;87;88;5;3
2020-06-27 10:00:00;0;106;2;3;3;11;90;111;3;2
2020-06-27 10:15:00;0;95;0;5;2;12;81;97;1;2
2020-06-27 10:30:00;0;125;1;4;5;10;87;110;6;4
2020-06-27 10:45:00;0;114;0;2;8;12;103;117;4;2
2020-06-27 11:00:00;0;120;1;5;5;14;104;126;8;3
2020-06-27 11:15:00;0;107;0;6;3;13;83;116;6;3
2020-06-27 11:30:00;0;112;3;3;3;12;103;133;7;3
2020-06-27 12:00:00;0;132;3;5;9;15;102;129;10;3
2020-06-27 12:15:00;0;137;2;4;3;10;88;98;5;2
2020-06-27 12:30:00;0;131;1;4;6;7;105;122;8;3
2020-06-27 12:45:00;0;129;0;7;3;16;108;110;5;2
2020-06-27 13:00:00;0;132;1;6;9;21;108;115;7;3
2020-06-27 13:15:00;0;119;4;2;3;11;90;119;3;0
2020-06-27 13:30:00;0;125;4;6;2;11;107;126;9;2
2020-06-27 13:45:00;0;124;3;4;1;4;105;122;8;3
2020-06-27 14:00:00;0;132;3;10;7;12;115;132;4;1
2020-06-27 14:15:00;0;101;1;4;2;13;93;123;10;4
2020-06-27 14:30:00;0;145;2;7;10;10;110;137;7;4
2020-06-27 14:45:00;0;133;2;4;2;8;106;131;9;3
2020-06-27 15:00:00;0;126;4;2;4;22;102;120;7;7
2020-06-27 15:15:00;0;113;5;1;6;10;101;131;3;3
2020-06-27 15:30:00;0;105;1;2;5;19;104;117;8;1
2020-06-27 15:45:00;0;110;2;2;7;13;93;99;12;3
2020-06-27 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 16:15:00;0;124;4;1;5;17;86;108;11;4
2020-06-27 16:30:00;0;109;4;2;2;14;97;107;13;7
2020-06-27 16:45:00;0;137;4;5;2;7;115;129;7;1
2020-06-27 17:00:00;0;115;3;4;7;10;96;101;3;1
2020-06-27 17:15:00;0;94;0;4;3;12;88;120;5;3
2020-06-27 17:30:00;0;101;2;6;4;10;101;110;2;0
2020-06-27 17:45:00;0;124;2;4;4;12;95;119;8;2
2020-06-27 18:00:00;0;125;0;1;2;13;89;110;8;1
2020-06-27 18:15:00;0;127;0;3;6;7;99;119;8;5
2020-06-27 18:30:00;0;108;0;3;3;6;86;85;11;2
2020-06-27 18:45:00;0;119;2;1;2;16;100;122;6;0
2020-06-27 19:00:00;0;106;2;0;3;9;97;128;7;3
2020-06-27 19:15:00;0;79;4;3;6;7;80;102;6;1
2020-06-27 19:30:00;0;92;1;0;4;10;87;81;3;1
2020-06-27 19:45:00;0;94;0;4;3;10;78;72;4;1
2020-06-27 20:00:00;0;92;1;6;8;16;74;86;5;2
2020-06-27 20:15:00;0;90;5;3;2;8;62;76;4;1
2020-06-27 20:30:00;0;64;1;4;1;7;57;59;7;2
2020-06-27 20:45:00;0;43;2;2;4;8;42;43;3;2
2020-06-27 21:00:00;0;45;3;4;9;10;59;49;2;0
2020-06-27 21:15:00;0;45;4;4;9;13;56;55;0;0
2020-06-27 21:30:00;0;47;3;2;7;6;52;46;7;4
2020-06-27 21:45:00;0;49;5;3;6;8;48;47;5;1
2020-06-27 22:00:00;0;44;5;6;5;7;35;37;7;1
2020-06-27 22:15:00;0;51;0;2;3;5;46;45;3;1
2020-06-27 22:30:00;0;36;6;3;2;8;29;35;3;1
2020-06-27 22:45:00;0;29;2;1;3;4;45;40;3;2
2020-06-27 23:00:00;0;43;0;4;3;4;30;37;5;2
2020-06-27 23:15:00;0;44;0;0;5;5;35;34;6;5
2020-06-27 23:30:00;0;35;1;0;1;4;26;22;3;0
2020-06-27 23:45:00;0;36;1;4;1;2;38;22;2;1
