DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-03-31 00:00:00;2;0;1;1;2;2;2;1;3;0;0;0
2020-03-31 00:15:00;3;1;0;0;0;1;2;1;3;2;0;0
2020-03-31 00:30:00;4;2;0;0;0;3;0;0;1;0;0;0
2020-03-31 00:45:00;2;3;1;0;2;3;3;3;1;1;0;0
2020-03-31 01:00:00;1;3;0;1;1;3;3;1;2;1;0;0
2020-03-31 01:15:00;0;0;0;0;0;2;3;0;3;1;0;0
2020-03-31 01:30:00;1;1;1;0;1;1;3;2;0;3;0;0
2020-03-31 01:45:00;1;1;0;1;1;2;1;2;0;1;0;0
2020-03-31 02:00:00;4;3;0;0;0;0;1;0;1;0;0;0
2020-03-31 02:15:00;1;2;1;0;1;1;0;1;1;4;0;0
2020-03-31 02:30:00;0;0;1;0;2;1;1;1;1;2;0;0
2020-03-31 02:45:00;4;1;0;2;2;0;0;0;2;0;0;0
2020-03-31 03:00:00;2;1;0;0;0;2;3;2;1;1;0;0
2020-03-31 03:15:00;1;1;0;0;0;0;3;3;0;0;0;0
2020-03-31 03:30:00;1;1;1;1;0;0;0;1;0;0;0;0
2020-03-31 03:45:00;2;3;0;0;0;5;5;2;3;4;0;0
2020-03-31 04:00:00;7;6;2;0;0;2;6;4;2;5;0;0
2020-03-31 04:15:00;1;3;0;1;1;5;3;1;2;2;0;0
2020-03-31 04:30:00;3;0;0;0;0;3;7;4;4;3;0;0
2020-03-31 04:45:00;4;3;0;0;2;7;3;1;8;3;0;0
2020-03-31 05:00:00;13;8;2;4;7;7;4;2;7;5;0;0
2020-03-31 05:15:00;29;13;1;4;6;13;14;9;23;2;0;0
2020-03-31 05:30:00;27;10;1;4;5;30;27;9;26;10;0;0
2020-03-31 05:45:00;37;10;3;3;5;49;32;15;32;5;1;0
2020-03-31 06:00:00;26;13;3;9;13;35;39;17;24;8;10;1
2020-03-31 06:15:00;39;18;1;4;4;44;44;27;42;10;0;5
2020-03-31 06:30:00;50;22;2;9;14;74;87;42;46;11;0;0
2020-03-31 06:45:00;53;34;2;9;18;88;100;47;61;16;2;11
2020-03-31 07:00:00;39;19;3;8;16;76;85;42;41;13;1;4
2020-03-31 07:15:00;42;27;5;3;13;79;91;60;49;12;5;5
2020-03-31 07:30:00;45;13;1;7;10;69;102;75;48;13;1;0
2020-03-31 07:45:00;32;20;4;13;16;84;99;67;57;15;2;2
2020-03-31 08:00:00;38;18;1;8;11;60;58;42;38;17;1;1
2020-03-31 08:15:00;43;17;3;3;7;60;59;37;35;10;0;7
2020-03-31 08:30:00;29;18;2;7;7;52;50;28;26;11;2;1
2020-03-31 08:45:00;32;20;2;3;11;45;48;28;28;12;1;2
2020-03-31 09:00:00;26;17;2;3;8;38;32;19;36;14;1;0
2020-03-31 09:15:00;37;14;4;7;7;36;47;29;38;13;2;1
2020-03-31 09:30:00;46;19;6;5;9;32;47;27;29;9;0;0
2020-03-31 09:45:00;35;28;2;5;8;48;56;37;33;10;3;2
2020-03-31 10:00:00;45;18;2;6;13;42;43;28;35;12;1;4
2020-03-31 10:15:00;44;21;4;6;8;40;53;32;35;17;0;0
2020-03-31 10:30:00;42;27;2;11;11;53;44;27;42;14;0;11
2020-03-31 10:45:00;47;26;5;11;56;44;44;26;50;14;4;5
2020-03-31 11:00:00;44;18;4;8;10;43;54;32;43;8;1;2
2020-03-31 11:15:00;66;36;4;12;20;40;50;29;27;13;2;0
2020-03-31 11:30:00;53;35;3;10;12;38;46;30;49;20;1;0
2020-03-31 11:45:00;49;22;9;11;19;43;59;30;38;7;3;20
2020-03-31 12:00:00;48;25;4;11;12;34;38;31;40;11;2;1
2020-03-31 12:15:00;50;42;6;11;12;36;39;24;39;10;3;17
2020-03-31 12:30:00;59;33;3;8;13;44;45;40;38;12;3;0
2020-03-31 12:45:00;53;25;4;8;14;42;58;37;40;11;1;1
2020-03-31 13:00:00;71;33;6;7;12;41;43;26;40;11;2;0
2020-03-31 13:15:00;57;37;4;10;13;43;50;33;35;16;3;15
2020-03-31 13:30:00;51;37;3;8;12;50;50;38;56;15;1;5
2020-03-31 13:45:00;58;38;5;9;15;47;55;34;51;15;3;15
2020-03-31 14:00:00;48;30;2;8;19;35;49;30;39;9;4;0
2020-03-31 14:15:00;61;31;2;12;12;46;47;30;48;19;3;0
2020-03-31 14:30:00;71;36;2;7;11;44;57;46;43;14;3;1
2020-03-31 14:45:00;14;8;1;2;4;9;17;7;5;2;1;0
2020-03-31 15:00:00;33;29;1;3;43;27;18;10;21;7;0;0
2020-03-31 15:15:00;9;2;0;2;2;2;3;3;7;1;0;0
2020-03-31 15:30:00;11;3;1;0;0;10;15;8;8;3;2;0
2020-03-31 15:45:00;37;22;5;3;4;20;17;11;24;4;2;44
2020-03-31 16:00:00;26;16;2;3;4;15;17;11;15;5;0;3
2020-03-31 16:15:00;28;16;3;7;10;33;26;24;19;13;1;0
2020-03-31 16:30:00;56;25;1;5;8;35;42;34;51;6;1;4
2020-03-31 16:45:00;75;57;5;12;16;60;46;34;68;11;11;2
2020-03-31 17:00:00;101;58;3;18;25;64;52;47;57;15;6;5
2020-03-31 17:15:00;82;56;4;13;14;59;56;57;77;15;7;3
2020-03-31 17:30:00;70;32;10;12;48;45;47;48;61;10;4;6
2020-03-31 17:45:00;46;37;5;11;17;45;52;36;48;13;1;26
2020-03-31 18:00:00;57;29;3;11;31;33;37;32;43;5;3;0
2020-03-31 18:15:00;36;26;5;9;12;45;49;27;35;10;4;0
2020-03-31 18:30:00;41;23;3;8;14;36;33;33;21;10;4;6
2020-03-31 18:45:00;36;29;4;3;6;36;30;18;29;15;3;0
2020-03-31 19:00:00;35;15;3;6;9;21;25;21;31;10;2;30
2020-03-31 19:15:00;23;16;5;7;7;32;36;24;16;9;1;1
2020-03-31 19:30:00;34;18;2;7;10;25;36;26;18;10;4;1
2020-03-31 19:45:00;21;15;2;4;11;21;28;23;20;11;4;4
2020-03-31 20:00:00;26;13;4;5;5;24;24;17;17;10;3;1
2020-03-31 20:15:00;33;20;3;2;3;21;21;12;12;8;1;0
2020-03-31 20:30:00;19;17;4;3;5;17;12;7;12;6;0;0
2020-03-31 20:45:00;12;8;3;6;13;16;18;13;9;6;0;0
2020-03-31 21:00:00;19;12;2;4;5;10;23;18;5;8;0;0
2020-03-31 21:15:00;15;8;1;0;4;17;9;8;14;10;0;0
2020-03-31 21:30:00;11;7;1;0;1;19;15;11;6;7;0;0
2020-03-31 21:45:00;11;5;1;1;3;10;14;9;3;3;0;0
2020-03-31 22:00:00;9;12;3;0;6;17;17;8;5;2;0;0
2020-03-31 22:15:00;8;8;1;1;4;18;14;6;5;6;0;0
2020-03-31 22:30:00;10;9;2;0;3;13;10;5;2;2;0;0
2020-03-31 22:45:00;9;3;3;2;6;8;8;5;3;7;0;0
2020-03-31 23:00:00;9;6;0;3;4;6;4;5;3;4;0;0
2020-03-31 23:15:00;3;1;0;0;0;10;8;3;3;1;0;0
2020-03-31 23:30:00;3;2;0;0;0;8;7;7;2;2;0;0
