DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-12-07 00:00:00;16;30;21;13;1;6;0
2019-12-07 00:15:00;22;33;25;20;0;5;0
2019-12-07 00:30:00;22;26;33;11;1;2;0
2019-12-07 00:45:00;26;27;23;19;4;5;0
2019-12-07 01:00:00;14;23;22;16;4;4;0
2019-12-07 01:15:00;12;19;23;8;1;5;0
2019-12-07 01:30:00;10;17;16;5;1;2;0
2019-12-07 01:45:00;19;26;8;11;1;3;0
2019-12-07 02:00:00;10;17;17;9;1;2;0
2019-12-07 02:15:00;17;14;16;12;2;3;0
2019-12-07 02:30:00;8;12;13;7;3;3;0
2019-12-07 02:45:00;10;8;15;5;1;0;0
2019-12-07 03:00:00;11;12;9;10;1;1;0
2019-12-07 03:15:00;10;12;7;10;0;1;0
2019-12-07 03:30:00;4;11;9;9;0;1;0
2019-12-07 03:45:00;11;17;8;4;2;1;0
2019-12-07 04:00:00;10;9;5;4;2;3;0
2019-12-07 04:15:00;6;5;11;9;0;0;0
2019-12-07 04:30:00;8;19;6;9;2;1;0
2019-12-07 04:45:00;6;15;11;3;3;4;0
2019-12-07 05:00:00;17;14;18;11;5;2;0
2019-12-07 05:15:00;16;21;38;22;3;3;0
2019-12-07 05:30:00;30;36;45;26;4;7;0
2019-12-07 05:45:00;83;84;34;32;5;3;0
2019-12-07 06:00:00;117;138;30;26;6;5;0
2019-12-07 06:15:00;83;86;39;32;6;8;0
2019-12-07 06:30:00;32;49;42;24;4;6;0
2019-12-07 06:45:00;43;46;45;23;7;8;0
2019-12-07 07:00:00;25;37;28;17;3;11;0
2019-12-07 07:15:00;26;36;30;21;10;4;0
2019-12-07 07:30:00;26;29;36;27;10;8;0
2019-12-07 07:45:00;39;42;51;36;29;4;0
2019-12-07 08:00:00;36;48;45;42;9;10;2
2019-12-07 08:15:00;34;49;54;47;14;9;0
2019-12-07 08:30:00;39;56;47;49;77;7;3
2019-12-07 08:45:00;48;63;67;88;7;14;0
2019-12-07 09:00:00;39;69;70;77;16;12;0
2019-12-07 09:15:00;67;82;74;90;21;15;0
2019-12-07 09:30:00;68;96;94;114;19;18;0
2019-12-07 09:45:00;72;94;96;103;22;20;0
2019-12-07 10:00:00;58;99;102;115;27;22;0
2019-12-07 10:15:00;80;112;93;118;26;18;0
2019-12-07 10:30:00;69;115;105;131;26;28;0
2019-12-07 10:45:00;83;119;120;151;91;18;0
2019-12-07 11:00:00;86;120;113;221;32;22;0
2019-12-07 11:15:00;88;145;112;131;32;25;0
2019-12-07 11:30:00;86;125;123;140;24;32;0
2019-12-07 11:45:00;87;148;111;139;98;25;0
2019-12-07 12:00:00;112;166;121;133;31;30;0
2019-12-07 12:15:00;99;154;127;128;31;26;0
2019-12-07 12:30:00;105;154;122;137;31;33;0
2019-12-07 12:45:00;110;160;136;166;34;17;0
2019-12-07 13:00:00;90;153;146;184;20;34;0
2019-12-07 13:15:00;118;152;137;165;22;26;0
2019-12-07 13:30:00;117;159;108;137;18;16;0
2019-12-07 13:45:00;111;177;105;134;19;34;0
2019-12-07 14:00:00;107;175;118;143;23;36;4
2019-12-07 14:15:00;102;148;109;135;18;28;0
2019-12-07 14:30:00;116;170;138;165;21;21;0
2019-12-07 14:45:00;109;171;121;142;69;33;0
2019-12-07 15:00:00;99;173;130;141;26;32;0
2019-12-07 15:15:00;85;138;114;130;222;34;3
2019-12-07 15:30:00;86;138;106;113;27;23;0
2019-12-07 15:45:00;102;154;132;134;39;39;0
2019-12-07 16:00:00;113;155;122;156;22;29;0
2019-12-07 16:15:00;113;155;118;137;31;27;0
2019-12-07 16:30:00;83;149;99;131;26;34;0
2019-12-07 16:45:00;97;171;106;141;21;29;1
2019-12-07 17:00:00;90;148;102;122;21;41;0
2019-12-07 17:15:00;108;147;122;128;26;31;0
2019-12-07 17:30:00;97;155;111;120;168;29;2
2019-12-07 17:45:00;109;153;129;146;51;39;0
2019-12-07 18:00:00;90;127;100;123;22;31;2
2019-12-07 18:15:00;98;164;82;104;22;27;0
2019-12-07 18:30:00;93;140;84;96;12;31;0
2019-12-07 18:45:00;64;108;85;123;145;22;0
2019-12-07 19:00:00;65;106;72;95;17;27;0
2019-12-07 19:15:00;65;108;72;84;17;17;0
2019-12-07 19:30:00;85;91;62;92;14;24;0
2019-12-07 19:45:00;56;89;59;61;9;11;0
2019-12-07 20:00:00;85;117;54;66;36;19;0
2019-12-07 20:15:00;61;95;65;78;9;13;0
2019-12-07 20:30:00;48;73;50;66;10;12;0
2019-12-07 20:45:00;49;64;54;48;7;17;0
2019-12-07 21:00:00;50;61;47;36;7;10;0
2019-12-07 21:15:00;42;51;49;57;10;12;0
2019-12-07 21:30:00;36;59;55;29;5;5;0
2019-12-07 21:45:00;38;49;48;39;8;7;0
2019-12-07 22:00:00;41;59;41;38;5;6;0
2019-12-07 22:15:00;46;52;46;42;8;5;0
2019-12-07 22:30:00;47;45;39;31;4;5;0
2019-12-07 22:45:00;35;48;46;49;8;8;0
2019-12-07 23:00:00;26;37;38;31;4;7;0
2019-12-07 23:15:00;22;38;51;43;3;16;0
2019-12-07 23:30:00;24;46;43;39;3;6;0
2019-12-07 23:45:00;41;43;43;25;1;6;0
