DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-07-20 00:00:00;4;8;0;7;10;3;3;4;1;1;0;0;0;0
2020-07-20 00:15:00;9;13;1;3;16;1;5;4;2;0;0;0;0;0
2020-07-20 00:30:00;11;14;0;6;13;2;1;3;1;1;0;0;0;0
2020-07-20 00:45:00;4;7;0;2;12;3;2;2;1;0;0;0;0;0
2020-07-20 01:00:00;5;20;0;7;4;0;2;1;1;0;0;0;0;0
2020-07-20 01:15:00;3;4;0;1;8;1;0;0;0;0;0;0;0;0
2020-07-20 01:30:00;2;5;0;4;9;3;3;3;0;0;0;0;0;0
2020-07-20 01:45:00;2;4;0;7;6;1;0;0;0;0;0;0;0;0
2020-07-20 02:00:00;6;7;0;5;8;2;1;0;0;0;0;0;0;0
2020-07-20 02:15:00;0;7;0;3;3;2;0;0;0;0;0;0;0;0
2020-07-20 02:30:00;1;2;0;1;5;3;0;0;0;0;0;0;0;0
2020-07-20 02:45:00;4;6;0;5;5;2;0;0;0;0;0;0;0;0
2020-07-20 03:00:00;3;6;0;2;5;2;0;0;0;0;0;0;0;0
2020-07-20 03:15:00;3;4;0;1;6;0;0;0;0;0;0;0;0;0
2020-07-20 03:30:00;7;3;0;3;9;0;0;0;0;0;0;0;0;0
2020-07-20 03:45:00;3;4;0;4;4;0;0;0;0;0;0;0;0;0
2020-07-20 04:00:00;6;5;0;6;12;0;0;0;1;0;1;0;0;0
2020-07-20 04:15:00;8;9;0;9;18;0;0;2;0;0;0;0;0;0
2020-07-20 04:30:00;12;11;0;7;18;2;0;0;0;0;0;0;0;0
2020-07-20 04:45:00;15;15;0;9;24;1;0;1;1;0;0;0;0;0
2020-07-20 05:00:00;41;46;0;21;22;2;1;0;1;0;0;0;0;0
2020-07-20 05:15:00;81;103;0;18;39;2;2;3;1;0;0;0;0;0
2020-07-20 05:30:00;88;120;1;36;65;8;1;4;1;2;0;0;0;0
2020-07-20 05:45:00;72;114;0;28;41;14;0;3;2;0;1;0;0;0
2020-07-20 06:00:00;53;79;0;35;61;12;2;2;1;5;0;0;0;0
2020-07-20 06:15:00;97;129;0;62;83;26;1;5;1;1;0;0;0;0
2020-07-20 06:30:00;115;146;2;60;97;37;1;8;3;3;0;0;0;0
2020-07-20 06:45:00;116;172;0;68;84;35;4;13;7;6;0;1;1;0
2020-07-20 07:00:00;109;153;0;62;86;46;7;15;4;7;0;0;3;0
2020-07-20 07:15:00;150;181;1;83;107;71;10;30;6;32;1;5;5;0
2020-07-20 07:30:00;161;184;0;128;96;100;24;35;9;50;0;16;65;0
