DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2021-01-01 00:00:00;2;2;1;0;0;0;0;0;0
2021-01-01 00:15:00;0;0;4;0;0;0;0;0;0
2021-01-01 00:30:00;2;3;2;0;0;0;0;0;0
2021-01-01 00:45:00;2;2;1;0;0;0;0;0;0
2021-01-01 01:00:00;3;3;4;1;1;0;0;0;0
2021-01-01 01:15:00;4;2;4;1;1;0;0;0;0
2021-01-01 01:30:00;1;2;3;0;0;0;0;0;0
2021-01-01 01:45:00;1;1;0;0;0;0;0;0;0
2021-01-01 02:00:00;2;0;1;0;0;0;0;0;0
2021-01-01 02:15:00;2;2;3;0;0;0;0;0;0
2021-01-01 02:30:00;0;0;2;0;0;0;0;0;0
2021-01-01 02:45:00;1;2;3;0;0;0;0;0;0
2021-01-01 03:00:00;1;0;1;0;0;0;0;0;0
2021-01-01 03:15:00;1;2;2;0;0;0;0;0;0
2021-01-01 03:30:00;1;0;0;0;0;0;0;0;0
2021-01-01 03:45:00;2;0;0;2;2;0;0;0;0
2021-01-01 04:00:00;1;1;3;0;0;0;0;0;0
2021-01-01 04:15:00;2;1;2;0;0;0;0;0;0
2021-01-01 04:30:00;1;0;4;0;0;0;0;0;0
2021-01-01 04:45:00;2;3;5;1;1;0;0;0;0
2021-01-01 05:00:00;9;4;11;0;0;0;0;0;0
2021-01-01 05:15:00;9;2;14;1;1;0;0;0;0
2021-01-01 05:30:00;8;8;23;0;0;0;0;0;0
2021-01-01 05:45:00;4;1;11;0;0;0;0;0;0
2021-01-01 06:00:00;8;3;12;1;1;0;0;0;0
2021-01-01 06:15:00;5;3;9;1;1;0;0;0;0
2021-01-01 06:30:00;12;3;12;0;0;0;0;0;0
2021-01-01 06:45:00;7;3;7;0;0;0;0;0;0
2021-01-01 07:00:00;9;2;7;0;0;0;0;0;0
2021-01-01 07:15:00;7;2;7;0;0;0;0;0;0
2021-01-01 07:30:00;6;2;9;1;1;0;0;0;0
2021-01-01 07:45:00;6;1;10;0;0;0;0;0;0
2021-01-01 08:00:00;7;2;11;0;0;0;0;0;0
2021-01-01 08:15:00;9;5;14;2;2;0;0;0;0
2021-01-01 08:30:00;12;5;15;0;0;0;0;0;0
2021-01-01 08:45:00;12;5;18;1;1;0;0;0;0
2021-01-01 09:00:00;9;10;20;0;0;0;0;0;0
2021-01-01 09:15:00;16;5;23;0;0;0;0;0;0
2021-01-01 09:30:00;22;4;30;1;1;0;0;0;0
