DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-01-19 00:00:00;18;27;8;2;2;1;4;10;21;11;4;12;11;10;0;4;0
2020-01-19 00:15:00;23;23;16;1;1;0;3;15;14;11;5;15;21;15;16;2;0
2020-01-19 00:30:00;18;24;8;4;0;1;1;20;19;9;4;18;16;6;2;6;0
2020-01-19 00:45:00;18;25;8;1;0;1;0;11;8;10;2;8;12;9;5;1;0
2020-01-19 01:00:00;21;18;14;0;0;0;2;23;15;6;3;11;10;2;13;1;0
2020-01-19 01:15:00;14;13;5;2;1;3;1;12;11;7;1;8;13;4;8;1;0
2020-01-19 01:30:00;17;24;10;2;1;1;2;11;15;5;2;9;14;9;2;5;0
2020-01-19 01:45:00;14;20;5;1;0;0;1;8;10;12;5;6;8;3;0;2;0
2020-01-19 02:00:00;17;12;7;0;0;0;4;10;8;10;1;7;10;3;0;1;0
2020-01-19 02:15:00;9;14;2;0;0;0;0;5;4;2;3;5;15;4;1;0;0
2020-01-19 02:30:00;9;8;2;1;0;1;1;6;6;8;4;7;9;3;0;2;0
2020-01-19 02:45:00;10;11;4;0;0;1;0;4;7;5;2;14;11;5;5;0;0
2020-01-19 03:00:00;9;10;4;1;0;0;0;7;6;5;2;4;5;2;2;2;0
2020-01-19 03:15:00;4;5;2;2;0;0;1;6;8;3;1;7;5;1;0;1;0
2020-01-19 03:30:00;4;12;4;2;5;2;2;2;6;6;2;7;9;5;2;2;0
2020-01-19 03:45:00;6;11;3;1;1;0;3;6;7;8;1;5;4;1;0;2;0
2020-01-19 04:00:00;8;9;3;0;0;0;0;4;6;2;2;5;24;3;0;0;0
2020-01-19 04:15:00;6;9;2;0;0;0;0;7;4;5;3;8;5;3;0;0;0
2020-01-19 04:30:00;6;5;2;0;0;0;0;4;3;3;2;6;7;4;1;0;0
2020-01-19 04:45:00;6;6;5;1;0;1;3;7;7;2;2;4;8;2;0;2;0
2020-01-19 05:00:00;8;10;6;0;1;0;0;5;3;2;1;6;6;4;1;4;0
2020-01-19 05:15:00;6;10;2;6;0;0;1;11;5;3;2;7;7;5;0;10;0
2020-01-19 05:30:00;7;12;3;5;2;1;1;6;6;4;1;10;9;0;0;5;0
2020-01-19 05:45:00;5;12;9;1;0;1;0;8;4;3;2;9;8;4;0;2;0
2020-01-19 06:00:00;12;14;0;4;1;1;0;8;13;5;0;4;13;2;0;5;0
