DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-05-08 00:00:00;0;1;1;0;0;2;6;0;0;20;0;0
2020-05-08 00:15:00;0;5;4;1;1;0;3;0;0;276;0;0
2020-05-08 00:30:00;1;2;2;0;0;0;5;0;3;299;0;0
2020-05-08 00:45:00;0;1;2;0;0;0;2;0;0;51;0;0
2020-05-08 01:00:00;2;2;3;0;0;3;4;0;1;341;0;0
2020-05-08 01:15:00;0;0;0;0;0;1;3;0;1;257;0;0
2020-05-08 01:30:00;0;5;5;0;1;1;5;0;0;0;0;0
2020-05-08 01:45:00;0;0;0;0;0;1;2;0;0;0;0;0
2020-05-08 02:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2020-05-08 02:15:00;0;3;6;0;0;3;4;0;1;0;0;0
2020-05-08 02:30:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-05-08 02:45:00;1;3;2;0;0;0;0;0;0;1;0;0
2020-05-08 03:00:00;1;2;2;0;0;1;1;0;1;265;0;0
2020-05-08 03:15:00;0;3;2;0;0;1;1;0;0;259;0;0
2020-05-08 03:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2020-05-08 03:45:00;0;1;1;0;0;0;0;0;1;0;0;0
2020-05-08 04:00:00;0;0;0;0;0;0;1;0;1;0;0;0
2020-05-08 04:15:00;2;2;1;0;0;0;0;0;1;0;0;0
2020-05-08 04:30:00;1;0;0;0;0;0;3;0;1;0;0;0
2020-05-08 04:45:00;2;2;2;0;0;1;4;0;0;0;0;0
2020-05-08 05:00:00;0;2;2;0;0;0;5;0;3;0;0;0
2020-05-08 05:15:00;0;4;4;0;0;2;16;0;1;0;0;0
2020-05-08 05:30:00;11;4;8;0;0;3;22;0;1;0;0;0
2020-05-08 05:45:00;11;6;8;0;1;4;21;0;1;1;0;0
2020-05-08 06:00:00;3;5;5;0;0;3;18;0;3;0;0;0
2020-05-08 06:15:00;15;6;12;0;0;3;15;0;1;1;0;0
2020-05-08 06:30:00;12;6;10;2;2;2;18;0;0;0;0;0
2020-05-08 06:45:00;16;16;15;2;4;5;22;0;1;0;0;0
2020-05-08 07:00:00;18;17;22;1;5;7;20;0;2;0;0;1
2020-05-08 07:15:00;18;18;21;1;1;4;22;0;2;1;0;0
2020-05-08 07:30:00;43;23;39;3;6;7;26;0;4;2;0;0
2020-05-08 07:45:00;37;25;37;1;5;10;27;0;4;1;1;0
2020-05-08 08:00:00;36;25;30;1;5;10;26;0;4;2;2;1
2020-05-08 08:15:00;34;28;30;2;6;10;34;0;6;0;1;0
2020-05-08 08:30:00;43;33;38;2;8;8;30;0;5;0;1;0
2020-05-08 08:45:00;55;39;55;3;7;19;53;0;2;1;0;0
2020-05-08 09:00:00;41;34;53;0;3;15;38;0;5;0;0;0
2020-05-08 09:15:00;56;34;94;1;4;16;41;2;37;0;0;0
2020-05-08 09:30:00;60;57;65;2;5;15;39;1;10;0;2;1
2020-05-08 09:45:00;74;36;65;2;3;18;50;0;16;1;1;0
2020-05-08 10:00:00;48;38;53;4;5;22;54;3;54;0;0;0
2020-05-08 10:15:00;66;51;62;3;6;25;52;3;15;1;1;0
2020-05-08 10:30:00;49;46;54;3;5;29;62;4;20;2;0;0
2020-05-08 10:45:00;53;44;59;13;12;29;61;4;14;1;0;5
2020-05-08 11:00:00;51;42;79;3;7;31;68;4;20;1;0;0
2020-05-08 11:15:00;58;40;81;6;8;32;75;3;16;0;0;0
2020-05-08 11:30:00;42;41;60;3;0;23;57;2;22;1;1;3
2020-05-08 11:45:00;53;51;70;4;6;33;85;2;14;0;0;0
2020-05-08 12:00:00;71;64;85;9;7;28;70;3;19;3;0;0
2020-05-08 12:15:00;56;47;81;9;7;35;78;6;30;3;0;0
2020-05-08 12:30:00;83;49;71;6;8;33;75;3;13;1;0;1
2020-05-08 12:45:00;50;53;67;5;6;33;72;1;13;1;1;0
2020-05-08 13:00:00;43;38;64;5;6;30;74;5;13;1;0;1
2020-05-08 13:15:00;51;47;58;7;10;33;82;5;22;1;1;3
2020-05-08 13:30:00;68;49;68;4;6;34;59;2;18;0;0;3
2020-05-08 13:45:00;59;53;66;7;4;33;74;4;22;2;1;1
2020-05-08 14:00:00;56;49;65;4;6;37;74;3;20;1;0;8
2020-05-08 14:15:00;65;44;63;4;7;22;65;5;32;3;1;3
2020-05-08 14:30:00;55;34;55;7;12;31;71;1;18;0;0;0
2020-05-08 14:45:00;57;51;68;5;9;29;65;1;26;4;0;1
2020-05-08 15:00:00;59;50;66;7;9;36;70;3;27;0;2;4
2020-05-08 15:15:00;51;57;64;3;6;24;46;8;18;3;1;5
2020-05-08 15:30:00;62;50;74;6;10;26;61;5;26;0;1;1
2020-05-08 15:45:00;53;56;73;9;13;46;80;4;22;8;0;11
2020-05-08 16:00:00;50;35;51;10;4;32;68;2;19;0;1;7
2020-05-08 16:15:00;62;54;81;1;3;33;55;4;24;0;2;1
2020-05-08 16:30:00;66;49;97;4;5;29;76;3;18;1;0;6
2020-05-08 16:45:00;55;50;76;6;10;31;63;2;27;4;3;2
2020-05-08 17:00:00;47;40;55;5;13;39;77;3;22;4;2;0
2020-05-08 17:15:00;59;35;57;3;2;22;63;4;17;4;3;4
2020-05-08 17:30:00;48;43;62;3;8;30;73;4;18;1;0;0
2020-05-08 17:45:00;37;34;58;9;6;34;55;1;22;3;1;5
2020-05-08 18:00:00;32;35;47;3;7;19;55;1;14;1;0;8
2020-05-08 18:15:00;41;34;50;9;4;26;60;2;18;0;1;1
2020-05-08 18:30:00;33;31;45;3;6;21;43;0;12;0;0;3
2020-05-08 18:45:00;25;40;50;1;7;23;59;1;17;2;1;3
2020-05-08 19:00:00;22;27;40;3;4;16;48;0;10;2;0;3
2020-05-08 19:15:00;17;26;31;4;2;24;45;1;9;1;0;1
2020-05-08 19:30:00;17;33;40;5;7;18;43;0;5;0;0;2
2020-05-08 19:45:00;10;18;20;3;3;8;43;0;2;2;1;6
2020-05-08 20:00:00;14;14;54;7;4;11;33;0;6;0;0;0
2020-05-08 20:15:00;11;18;23;5;3;16;41;0;2;0;0;0
2020-05-08 20:30:00;21;27;32;3;0;7;29;1;0;0;0;0
2020-05-08 20:45:00;7;23;23;2;3;7;29;0;2;0;0;3
2020-05-08 21:00:00;11;16;22;2;5;8;26;0;0;2;0;0
2020-05-08 21:15:00;6;12;15;1;3;5;16;3;3;0;0;0
2020-05-08 21:30:00;18;14;25;1;0;5;22;0;2;0;0;0
2020-05-08 21:45:00;16;21;30;1;3;12;23;0;0;2;1;0
2020-05-08 22:00:00;17;20;28;2;3;12;26;0;1;0;0;0
2020-05-08 22:15:00;8;20;24;1;1;4;20;1;0;1;0;0
2020-05-08 22:30:00;10;11;17;3;1;5;23;0;2;0;0;0
2020-05-08 22:45:00;4;17;18;0;6;9;25;0;0;0;0;0
2020-05-08 23:00:00;8;15;19;13;7;9;22;1;2;0;0;0
2020-05-08 23:15:00;10;18;23;2;4;8;29;1;1;0;0;0
2020-05-08 23:30:00;4;15;13;4;2;1;17;1;3;0;0;0
2020-05-08 23:45:00;5;8;8;0;0;3;8;0;2;0;0;0
