DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-09-16 00:00:00;3;7;7;0;2;2;9;5
2019-09-16 00:15:00;1;12;13;3;5;9;9;8
2019-09-16 00:30:00;5;3;3;4;4;2;5;1
2019-09-16 00:45:00;3;7;8;0;2;1;2;3
2019-09-16 01:00:00;0;7;7;0;0;4;3;3
2019-09-16 01:15:00;1;3;3;0;0;2;3;3
2019-09-16 01:30:00;2;3;3;0;1;2;2;1
2019-09-16 01:45:00;2;2;2;1;3;2;3;0
2019-09-16 02:00:00;2;1;1;0;0;0;0;1
2019-09-16 02:15:00;2;1;1;1;0;2;5;1
2019-09-16 02:30:00;3;5;5;1;2;3;4;4
2019-09-16 02:45:00;2;5;5;2;4;2;2;1
2019-09-16 03:00:00;0;0;0;0;0;1;1;1
2019-09-16 03:15:00;4;2;1;2;2;0;2;2
2019-09-16 03:30:00;2;4;4;0;1;3;0;4
2019-09-16 03:45:00;1;3;3;1;2;0;7;2
2019-09-16 04:00:00;3;6;6;1;1;3;4;4
2019-09-16 04:15:00;5;9;10;2;2;2;2;1
2019-09-16 04:30:00;3;15;15;3;10;8;6;2
2019-09-16 04:45:00;8;32;32;8;12;18;11;4
2019-09-16 05:00:00;23;47;49;8;12;17;19;8
2019-09-16 05:15:00;96;137;140;11;15;27;30;10
2019-09-16 05:30:00;78;91;93;7;15;17;43;15
2019-09-16 05:45:00;79;92;94;9;12;17;59;27
2019-09-16 06:00:00;47;50;49;6;8;17;26;17
2019-09-16 06:15:00;77;74;79;10;23;11;38;25
2019-09-16 06:30:00;130;119;119;11;21;23;59;39
2019-09-16 06:45:00;128;104;107;13;15;29;59;38
2019-09-16 07:00:00;125;122;124;11;23;27;62;34
2019-09-16 07:15:00;162;111;107;18;36;43;84;54
2019-09-16 07:30:00;167;129;126;21;48;81;87;82
2019-09-16 07:45:00;250;142;137;26;35;55;123;93
2019-09-16 08:00:00;157;112;111;12;25;40;91;55
2019-09-16 08:15:00;158;111;112;15;22;32;80;57
2019-09-16 08:30:00;134;104;101;19;41;30;95;65
2019-09-16 08:45:00;89;86;82;16;29;32;82;64
2019-09-16 09:00:00;81;65;60;10;11;28;62;31
2019-09-16 09:15:00;73;66;65;19;23;27;79;48
2019-09-16 09:30:00;71;67;63;9;23;35;79;53
2019-09-16 09:45:00;77;71;68;20;26;29;74;46
2019-09-16 10:00:00;51;66;67;11;18;20;62;39
2019-09-16 10:15:00;78;56;55;17;24;25;64;55
2019-09-16 10:30:00;66;62;62;20;21;24;70;45
2019-09-16 10:45:00;74;70;70;21;37;37;88;56
2019-09-16 11:00:00;51;59;62;11;16;26;57;39
2019-09-16 11:15:00;70;65;65;20;28;32;67;47
2019-09-16 11:30:00;77;82;79;19;27;27;86;65
2019-09-16 11:45:00;87;58;58;13;29;31;73;58
2019-09-16 12:00:00;86;70;68;16;24;25;91;60
2019-09-16 12:15:00;90;70;65;23;30;29;72;50
2019-09-16 12:30:00;90;61;60;11;30;32;90;48
2019-09-16 12:45:00;96;75;75;21;35;28;88;64
2019-09-16 13:00:00;76;68;65;11;17;12;70;40
2019-09-16 13:15:00;100;115;114;15;29;34;82;61
2019-09-16 13:30:00;114;108;108;13;16;27;88;42
2019-09-16 13:45:00;94;110;105;20;32;26;88;71
2019-09-16 14:00:00;82;67;68;22;38;24;79;45
2019-09-16 14:15:00;97;73;72;35;52;43;107;77
2019-09-16 14:30:00;80;68;68;33;76;36;90;63
2019-09-16 14:45:00;86;59;62;31;36;35;93;52
2019-09-16 15:00:00;91;66;65;31;44;42;109;69
2019-09-16 15:15:00;100;76;74;24;29;48;98;82
2019-09-16 15:30:00;103;76;75;31;36;50;107;83
2019-09-16 15:45:00;102;78;76;21;36;51;114;88
2019-09-16 16:00:00;89;74;75;30;38;51;121;87
2019-09-16 16:15:00;114;79;78;30;36;65;121;112
2019-09-16 16:30:00;104;70;70;28;71;60;105;89
2019-09-16 16:45:00;97;73;72;24;27;49;114;87
2019-09-16 17:00:00;92;73;70;20;38;74;124;92
2019-09-16 17:15:00;117;73;72;21;35;42;107;92
2019-09-16 17:30:00;75;80;81;21;27;45;120;93
2019-09-16 17:45:00;83;70;67;15;24;28;99;60
2019-09-16 18:00:00;92;67;67;24;30;31;97;69
2019-09-16 18:15:00;90;81;79;17;35;30;95;76
2019-09-16 18:30:00;76;60;60;15;22;29;76;72
2019-09-16 18:45:00;70;51;50;9;17;26;72;48
2019-09-16 19:00:00;64;61;60;15;24;16;78;50
2019-09-16 19:15:00;63;52;48;11;22;20;58;33
2019-09-16 19:30:00;41;54;55;9;21;21;63;37
2019-09-16 19:45:00;42;43;44;10;16;20;44;28
2019-09-16 20:00:00;64;46;44;9;14;19;55;30
2019-09-16 20:15:00;50;44;44;12;14;14;49;30
2019-09-16 20:30:00;37;35;34;10;11;20;43;30
2019-09-16 20:45:00;40;56;57;6;12;13;37;16
2019-09-16 21:00:00;60;84;80;4;6;14;42;19
2019-09-16 21:15:00;63;82;85;6;11;14;39;17
2019-09-16 21:30:00;38;62;64;11;6;14;44;23
2019-09-16 21:45:00;34;38;36;13;17;10;55;34
2019-09-16 22:00:00;22;31;28;32;48;16;52;42
2019-09-16 22:15:00;21;29;30;17;22;14;26;25
2019-09-16 22:30:00;20;25;25;9;12;4;23;13
2019-09-16 22:45:00;18;19;18;5;8;12;18;6
2019-09-16 23:00:00;8;14;15;0;1;7;15;9
2019-09-16 23:15:00;8;11;11;4;6;4;12;9
2019-09-16 23:30:00;7;8;9;0;1;3;14;7
2019-09-16 23:45:00;10;12;11;2;4;2;12;7
