DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-01-11 00:00:00;32;0;16;0;0;0;0;0;0;0;0;0
2020-01-11 00:15:00;23;0;15;0;0;0;0;0;0;0;0;0
2020-01-11 00:30:00;18;0;15;0;0;0;0;0;0;0;0;0
2020-01-11 00:45:00;29;0;22;0;0;0;0;0;0;0;0;0
2020-01-11 01:00:00;18;0;16;0;0;0;0;0;0;0;0;0
2020-01-11 01:15:00;19;0;13;0;0;0;0;0;0;0;0;0
2020-01-11 01:30:00;11;0;6;0;0;0;0;0;0;0;0;0
2020-01-11 01:45:00;12;0;17;0;0;0;0;0;0;0;0;0
2020-01-11 02:00:00;16;0;8;0;0;0;0;0;0;0;0;0
2020-01-11 02:15:00;5;0;8;0;0;0;0;0;0;0;0;0
2020-01-11 02:30:00;8;0;7;0;0;0;0;0;0;0;0;0
2020-01-11 02:45:00;9;0;4;0;0;0;0;0;0;0;0;0
2020-01-11 03:00:00;5;0;6;0;0;0;0;0;0;0;0;0
2020-01-11 03:15:00;8;0;6;0;0;0;0;0;0;0;0;0
2020-01-11 03:30:00;4;0;5;0;0;0;0;0;0;0;0;0
2020-01-11 03:45:00;10;0;13;0;0;0;0;0;0;0;0;0
2020-01-11 04:00:00;6;0;11;0;0;0;0;0;0;0;0;0
2020-01-11 04:15:00;6;0;6;0;0;0;0;0;0;0;0;0
2020-01-11 04:30:00;7;0;6;0;0;0;0;0;0;0;0;0
2020-01-11 04:45:00;3;0;10;0;0;0;0;0;0;0;0;0
2020-01-11 05:00:00;2;0;17;0;0;0;0;0;0;0;0;0
2020-01-11 05:15:00;13;0;27;0;0;0;0;0;0;0;0;0
2020-01-11 05:30:00;5;0;25;0;0;0;0;0;0;0;0;0
2020-01-11 05:45:00;16;0;24;0;0;0;0;0;0;0;0;0
2020-01-11 06:00:00;20;0;28;0;0;0;0;0;0;0;0;0
2020-01-11 06:15:00;20;0;29;0;0;0;0;0;0;0;0;0
2020-01-11 06:30:00;14;0;17;0;0;0;0;0;0;0;0;0
2020-01-11 06:45:00;23;0;30;0;0;0;0;0;0;0;0;0
2020-01-11 07:00:00;20;0;33;0;0;0;0;0;0;0;0;0
2020-01-11 07:15:00;32;0;38;0;0;0;0;0;0;0;0;0
2020-01-11 07:30:00;22;0;48;0;0;0;0;0;0;0;0;0
2020-01-11 07:45:00;34;0;70;0;0;0;0;0;0;0;0;0
2020-01-11 08:00:00;25;0;44;0;0;0;0;0;0;1;0;0
2020-01-11 08:15:00;41;0;79;0;2;0;0;0;0;0;0;0
2020-01-11 08:30:00;37;0;87;0;0;0;0;0;0;1;1;0
2020-01-11 08:45:00;64;0;88;0;2;1;0;0;0;3;0;0
2020-01-11 09:00:00;42;0;106;0;1;0;0;0;0;0;0;0
2020-01-11 09:15:00;55;0;119;0;4;1;0;0;0;1;0;0
2020-01-11 09:30:00;71;0;136;0;4;0;0;0;0;3;0;0
2020-01-11 09:45:00;94;0;150;0;11;0;0;0;0;2;0;0
2020-01-11 10:00:00;83;0;150;0;5;0;0;0;0;5;0;0
2020-01-11 10:15:00;93;0;162;0;5;0;0;0;0;3;0;0
2020-01-11 10:30:00;98;0;140;0;7;0;0;0;0;6;0;0
2020-01-11 10:45:00;97;0;156;0;10;1;0;0;0;6;1;0
2020-01-11 11:00:00;102;0;161;0;4;1;0;0;0;5;0;0
2020-01-11 11:15:00;129;0;168;0;6;3;0;0;0;12;0;0
2020-01-11 11:30:00;122;0;156;0;5;2;0;0;0;8;0;0
2020-01-11 11:45:00;119;0;138;0;6;2;0;0;0;6;2;0
2020-01-11 12:00:00;118;0;134;0;4;4;0;0;0;6;0;0
2020-01-11 12:15:00;149;0;159;0;3;2;0;0;0;4;0;0
2020-01-11 12:30:00;129;0;128;0;2;5;0;0;0;3;0;0
2020-01-11 12:45:00;117;0;127;0;2;4;0;0;0;4;1;0
2020-01-11 13:00:00;135;0;142;0;8;3;0;0;0;3;0;0
2020-01-11 13:15:00;129;0;123;0;3;3;0;0;0;7;0;0
2020-01-11 13:30:00;125;0;135;0;3;1;0;0;0;6;4;0
2020-01-11 13:45:00;111;0;153;0;7;4;0;0;0;4;3;0
2020-01-11 14:00:00;146;0;124;0;6;1;0;0;0;9;0;0
2020-01-11 14:15:00;139;0;133;0;6;2;0;0;0;2;0;0
2020-01-11 14:30:00;146;0;131;0;3;1;0;0;0;10;0;0
2020-01-11 14:45:00;129;0;143;0;3;6;0;0;0;3;0;0
2020-01-11 15:00:00;129;0;121;0;4;3;0;0;0;6;3;0
2020-01-11 15:15:00;134;0;115;0;2;6;0;0;0;5;0;0
2020-01-11 15:30:00;134;0;92;0;2;4;0;0;0;7;1;0
2020-01-11 15:45:00;126;0;93;0;4;2;0;0;0;2;3;0
2020-01-11 16:00:00;97;0;119;0;3;5;0;0;0;8;1;0
2020-01-11 16:15:00;142;0;118;0;8;3;0;0;0;4;0;0
2020-01-11 16:30:00;111;0;92;0;4;3;0;0;0;3;1;0
2020-01-11 16:45:00;137;0;123;0;3;3;0;0;0;4;0;0
2020-01-11 17:00:00;120;0;99;0;1;1;0;0;0;7;2;0
2020-01-11 17:15:00;110;0;102;0;3;11;0;0;0;2;0;0
2020-01-11 17:30:00;127;0;127;0;2;5;0;0;0;4;1;0
2020-01-11 17:45:00;90;0;116;0;0;3;0;0;0;2;0;0
2020-01-11 18:00:00;106;0;113;0;0;1;0;0;0;4;1;0
2020-01-11 18:15:00;99;0;101;0;2;0;0;0;0;0;0;0
2020-01-11 18:30:00;96;0;111;0;1;0;0;0;0;4;0;0
2020-01-11 18:45:00;89;0;129;0;1;3;0;0;0;0;0;0
2020-01-11 19:00:00;103;0;83;0;2;2;0;0;0;1;0;0
2020-01-11 19:15:00;76;0;99;0;1;2;0;0;0;1;0;0
2020-01-11 19:30:00;72;0;74;0;1;1;0;0;0;0;0;0
2020-01-11 19:45:00;79;0;82;0;1;1;0;0;0;1;0;0
2020-01-11 20:00:00;90;0;54;0;1;0;0;0;0;1;0;0
2020-01-11 20:15:00;81;0;58;0;0;1;0;0;0;0;0;0
2020-01-11 20:30:00;63;0;43;0;0;0;0;0;0;0;0;0
2020-01-11 20:45:00;38;0;37;0;0;1;0;0;0;1;1;0
2020-01-11 21:00:00;61;0;54;0;0;0;0;0;0;0;0;0
2020-01-11 21:15:00;60;0;38;0;0;0;0;0;0;0;0;0
2020-01-11 21:30:00;73;0;44;0;0;0;0;0;0;0;0;0
2020-01-11 21:45:00;50;0;29;0;0;0;0;0;0;0;0;0
2020-01-11 22:00:00;64;0;49;0;0;0;0;0;0;0;0;0
2020-01-11 22:15:00;67;0;33;0;0;0;0;0;0;0;0;0
2020-01-11 22:30:00;61;0;34;0;0;0;0;0;0;0;0;0
2020-01-11 22:45:00;45;0;23;0;0;0;0;0;0;0;0;0
2020-01-11 23:00:00;42;0;29;0;0;0;0;0;0;1;0;0
2020-01-11 23:15:00;48;0;22;0;0;0;0;0;0;0;0;0
2020-01-11 23:30:00;26;0;25;0;0;0;0;0;0;0;0;0
2020-01-11 23:45:00;24;0;19;0;0;0;0;0;0;0;0;0
