DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-06-01 00:00:00;4;25;13;0;0;0;0;0
2020-06-01 00:15:00;11;28;18;0;0;0;0;0
2020-06-01 00:30:00;9;27;9;0;0;1;0;0
2020-06-01 00:45:00;5;15;20;0;0;0;0;0
2020-06-01 01:00:00;17;14;8;0;0;0;0;0
2020-06-01 01:15:00;4;14;7;0;0;0;0;0
2020-06-01 01:30:00;6;13;13;0;0;0;0;0
2020-06-01 01:45:00;4;7;7;0;0;0;0;0
2020-06-01 02:00:00;3;12;9;0;0;0;0;0
2020-06-01 02:15:00;3;9;7;0;0;0;0;1
2020-06-01 02:30:00;4;10;3;0;0;0;0;0
2020-06-01 02:45:00;3;9;9;0;0;0;0;0
2020-06-01 03:00:00;5;6;4;0;0;0;0;0
2020-06-01 03:15:00;3;8;1;0;0;0;0;0
2020-06-01 03:30:00;2;5;5;0;0;0;0;0
2020-06-01 03:45:00;0;6;4;0;0;0;0;0
2020-06-01 04:00:00;2;1;2;0;0;0;0;0
2020-06-01 04:15:00;5;8;3;0;0;0;0;0
2020-06-01 04:30:00;4;4;0;0;0;0;0;0
2020-06-01 04:45:00;3;5;2;0;0;0;0;0
2020-06-01 05:00:00;2;5;3;0;0;0;0;0
2020-06-01 05:15:00;4;7;2;0;0;0;0;0
2020-06-01 05:30:00;4;13;6;0;0;0;0;0
2020-06-01 05:45:00;5;14;5;0;0;0;0;0
2020-06-01 06:00:00;7;13;3;0;0;0;0;0
2020-06-01 06:15:00;8;13;5;0;0;0;0;0
2020-06-01 06:30:00;2;18;8;0;0;0;0;0
2020-06-01 06:45:00;8;14;8;0;0;0;0;0
2020-06-01 07:00:00;2;11;4;0;0;0;0;0
2020-06-01 07:15:00;6;20;5;0;0;0;0;0
2020-06-01 07:30:00;7;13;7;0;0;0;0;0
2020-06-01 07:45:00;6;15;14;0;0;0;0;0
2020-06-01 08:00:00;14;17;8;0;0;0;0;0
2020-06-01 08:15:00;12;30;8;0;0;0;0;0
2020-06-01 08:30:00;13;30;13;0;1;0;0;0
2020-06-01 08:45:00;17;34;16;0;0;0;0;0
2020-06-01 09:00:00;20;42;16;0;4;0;0;0
2020-06-01 09:15:00;23;36;10;0;1;0;0;0
2020-06-01 09:30:00;9;36;22;0;0;0;0;0
2020-06-01 09:45:00;20;48;21;0;0;0;0;0
2020-06-01 10:00:00;22;45;18;0;1;0;3;1
2020-06-01 10:15:00;26;51;33;0;2;0;0;6
2020-06-01 10:30:00;34;56;25;0;0;0;0;0
2020-06-01 10:45:00;33;73;37;0;0;0;0;0
2020-06-01 11:00:00;38;70;34;0;2;3;4;1
2020-06-01 11:15:00;39;64;35;0;7;16;0;6
2020-06-01 11:30:00;39;85;40;0;4;0;0;2
2020-06-01 11:45:00;29;88;35;0;5;9;1;1
2020-06-01 12:00:00;37;78;42;0;0;2;0;7
2020-06-01 12:15:00;31;77;30;0;0;5;1;0
2020-06-01 12:30:00;35;91;29;0;0;1;1;0
2020-06-01 12:45:00;33;81;50;0;12;7;11;16
2020-06-01 13:00:00;38;110;35;0;2;5;2;0
2020-06-01 13:15:00;33;76;39;0;4;0;0;1
2020-06-01 13:30:00;43;94;45;0;9;0;3;5
2020-06-01 13:45:00;36;75;47;0;3;2;8;0
2020-06-01 14:00:00;53;99;50;0;1;9;1;0
2020-06-01 14:15:00;46;97;44;0;3;0;3;3
2020-06-01 14:30:00;30;93;40;0;0;3;1;1
2020-06-01 14:45:00;36;86;44;0;5;9;6;1
2020-06-01 15:00:00;39;91;46;0;5;4;7;1
2020-06-01 15:15:00;43;85;43;0;3;3;1;1
2020-06-01 15:30:00;37;80;41;0;4;0;3;0
2020-06-01 15:45:00;29;88;36;0;22;0;3;0
2020-06-01 16:00:00;53;103;48;0;0;1;21;0
2020-06-01 16:15:00;36;85;42;0;2;1;3;0
2020-06-01 16:30:00;47;83;37;0;14;13;3;5
2020-06-01 16:45:00;36;93;41;0;1;0;11;0
2020-06-01 17:00:00;47;93;46;0;5;6;9;21
2020-06-01 17:15:00;43;97;30;0;12;0;2;4
2020-06-01 17:30:00;43;103;53;0;2;4;4;0
2020-06-01 17:45:00;55;76;50;0;26;1;5;8
2020-06-01 18:00:00;46;97;55;0;6;4;5;1
2020-06-01 18:15:00;33;91;34;0;3;0;0;3
2020-06-01 18:30:00;36;87;48;0;1;0;4;1
2020-06-01 18:45:00;45;90;36;0;4;4;2;5
2020-06-01 19:00:00;38;88;43;0;1;0;0;6
2020-06-01 19:15:00;32;93;37;0;0;0;0;0
2020-06-01 19:30:00;32;83;47;0;0;0;0;0
2020-06-01 19:45:00;48;81;53;0;0;0;0;0
2020-06-01 20:00:00;31;70;33;0;0;0;0;0
2020-06-01 20:15:00;35;63;36;0;0;0;2;0
2020-06-01 20:30:00;28;72;42;0;0;0;0;0
2020-06-01 20:45:00;31;73;40;0;0;0;1;0
2020-06-01 21:00:00;25;70;45;0;1;0;0;0
2020-06-01 21:15:00;26;74;30;0;0;0;0;0
2020-06-01 21:30:00;39;65;36;0;0;0;0;0
2020-06-01 21:45:00;24;67;34;0;0;0;0;0
2020-06-01 22:00:00;22;55;29;0;0;0;0;0
2020-06-01 22:15:00;26;46;30;0;0;0;0;0
2020-06-01 22:30:00;16;42;24;0;0;0;0;0
2020-06-01 22:45:00;15;37;15;0;0;0;0;0
2020-06-01 23:00:00;14;31;20;0;0;0;0;0
2020-06-01 23:15:00;15;31;11;0;0;0;0;0
2020-06-01 23:30:00;12;25;17;0;0;0;0;0
2020-06-01 23:45:00;14;13;16;0;0;0;0;0
