DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-04-21 00:00:00;2;7;1;1;0;0;0
2020-04-21 00:15:00;7;5;0;0;0;0;0
2020-04-21 00:30:00;9;7;1;1;0;0;0
2020-04-21 00:45:00;7;6;0;0;0;0;0
2020-04-21 01:00:00;10;4;0;0;0;0;0
2020-04-21 01:15:00;7;6;0;0;0;0;0
2020-04-21 01:30:00;1;5;1;1;0;0;0
2020-04-21 01:45:00;4;7;0;0;0;0;0
2020-04-21 02:00:00;4;10;0;0;0;0;0
2020-04-21 02:15:00;3;5;0;0;0;0;0
2020-04-21 02:30:00;7;5;0;0;0;0;0
2020-04-21 02:45:00;7;6;0;0;0;0;0
2020-04-21 03:00:00;5;6;0;0;0;0;0
2020-04-21 03:15:00;3;9;0;0;0;0;0
2020-04-21 03:30:00;6;3;0;0;0;0;0
2020-04-21 03:45:00;6;6;0;0;0;0;0
2020-04-21 04:00:00;7;12;0;0;0;0;0
2020-04-21 04:15:00;9;13;0;0;0;0;0
2020-04-21 04:30:00;3;10;0;0;0;0;0
2020-04-21 04:45:00;20;12;0;0;0;0;0
2020-04-21 05:00:00;17;19;0;0;0;0;0
2020-04-21 05:15:00;41;33;1;1;0;0;0
2020-04-21 05:30:00;67;49;2;2;0;0;0
2020-04-21 05:45:00;92;53;4;4;0;0;0
2020-04-21 06:00:00;73;53;0;0;0;0;0
2020-04-21 06:15:00;95;88;0;0;0;0;0
2020-04-21 06:30:00;122;109;3;3;1;0;0
2020-04-21 06:45:00;146;102;1;1;5;0;0
2020-04-21 07:00:00;128;126;7;7;0;0;0
2020-04-21 07:15:00;161;127;10;10;1;0;0
2020-04-21 07:30:00;169;100;6;6;2;0;0
2020-04-21 07:45:00;180;126;9;9;1;0;0
2020-04-21 08:00:00;147;138;6;6;0;0;0
2020-04-21 08:15:00;116;122;4;4;3;0;0
2020-04-21 08:30:00;127;127;2;2;2;0;0
2020-04-21 08:45:00;146;105;4;4;9;0;0
2020-04-21 09:00:00;112;98;6;6;10;0;0
2020-04-21 09:15:00;128;107;8;8;5;0;0
2020-04-21 09:30:00;140;124;5;5;1;0;0
2020-04-21 09:45:00;139;148;3;3;2;0;0
2020-04-21 10:00:00;156;126;8;8;3;0;0
2020-04-21 10:15:00;142;128;7;7;11;0;0
2020-04-21 10:30:00;144;134;3;3;2;0;0
2020-04-21 10:45:00;172;136;9;9;3;0;0
2020-04-21 11:00:00;138;142;12;12;2;0;0
2020-04-21 11:15:00;152;146;7;7;0;0;0
2020-04-21 11:30:00;147;141;4;4;28;0;0
2020-04-21 11:45:00;172;113;6;6;0;0;0
2020-04-21 12:00:00;124;125;14;14;6;0;0
2020-04-21 12:15:00;145;129;8;8;0;0;0
2020-04-21 12:30:00;153;132;9;9;3;0;0
2020-04-21 12:45:00;148;125;8;8;17;0;0
2020-04-21 13:00:00;150;138;8;8;2;0;0
2020-04-21 13:15:00;145;133;3;3;9;0;0
2020-04-21 13:30:00;146;125;5;5;6;0;0
2020-04-21 13:45:00;154;139;9;9;2;0;0
2020-04-21 14:00:00;112;138;5;5;9;0;0
2020-04-21 14:15:00;158;143;10;10;54;0;0
2020-04-21 14:30:00;125;156;4;4;2;0;0
2020-04-21 14:45:00;154;131;6;6;5;0;0
2020-04-21 15:00:00;138;142;6;6;5;0;0
2020-04-21 15:15:00;144;132;8;8;7;0;0
2020-04-21 15:30:00;139;153;7;7;19;0;0
2020-04-21 15:45:00;150;150;6;6;13;0;0
2020-04-21 16:00:00;168;161;5;5;3;0;0
2020-04-21 16:15:00;182;143;8;8;15;0;0
2020-04-21 16:30:00;152;172;4;4;6;0;0
2020-04-21 16:45:00;186;178;10;10;4;0;0
2020-04-21 17:00:00;187;182;7;7;8;0;0
2020-04-21 17:15:00;156;174;8;8;13;0;0
2020-04-21 17:30:00;141;162;8;8;5;0;0
2020-04-21 17:45:00;136;147;8;8;18;0;0
2020-04-21 18:00:00;143;120;11;11;25;0;0
2020-04-21 18:15:00;110;105;7;7;3;0;0
2020-04-21 18:30:00;115;115;7;7;13;0;0
2020-04-21 18:45:00;86;93;13;13;11;0;0
2020-04-21 19:00:00;94;81;2;2;11;0;0
2020-04-21 19:15:00;87;75;5;5;1;0;0
2020-04-21 19:30:00;71;60;7;7;2;0;0
2020-04-21 19:45:00;52;65;4;4;22;0;0
2020-04-21 20:00:00;60;77;4;4;10;0;0
2020-04-21 20:15:00;52;52;1;1;4;0;0
2020-04-21 20:30:00;32;29;2;2;0;0;0
2020-04-21 20:45:00;44;52;2;2;0;0;0
2020-04-21 21:00:00;35;32;1;1;0;0;0
2020-04-21 21:15:00;34;38;1;1;0;0;0
2020-04-21 21:30:00;27;27;0;0;0;0;0
2020-04-21 21:45:00;39;26;0;0;0;0;0
2020-04-21 22:00:00;25;36;1;1;0;0;0
2020-04-21 22:15:00;30;29;0;0;0;0;0
2020-04-21 22:30:00;18;22;1;1;0;0;0
2020-04-21 22:45:00;12;20;1;1;0;0;0
2020-04-21 23:00:00;13;10;1;1;0;0;0
2020-04-21 23:15:00;14;12;1;1;0;0;0
2020-04-21 23:30:00;21;7;0;0;0;0;0
