DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-03-06 00:00:00;0;7;6;10;4;0;0
2020-03-06 00:15:00;0;10;3;15;6;2;2
2020-03-06 00:30:00;1;7;7;9;5;0;0
2020-03-06 00:45:00;0;4;6;8;3;1;1
2020-03-06 01:00:00;0;8;5;4;8;0;0
2020-03-06 01:15:00;0;5;1;7;6;0;0
2020-03-06 01:30:00;0;4;2;6;8;0;0
2020-03-06 01:45:00;0;2;2;5;4;0;0
2020-03-06 02:00:00;0;3;2;9;6;0;0
2020-03-06 02:15:00;0;3;3;5;3;0;0
2020-03-06 02:30:00;0;1;1;1;3;0;0
2020-03-06 02:45:00;0;3;0;8;0;0;0
2020-03-06 03:00:00;0;5;2;4;3;0;0
2020-03-06 03:15:00;0;2;1;7;7;0;0
2020-03-06 03:30:00;0;2;1;5;1;0;0
2020-03-06 03:45:00;0;3;6;8;2;0;0
2020-03-06 04:00:00;0;6;8;7;3;0;0
2020-03-06 04:15:00;0;8;4;16;7;0;0
2020-03-06 04:30:00;0;15;8;20;10;0;0
2020-03-06 04:45:00;0;26;8;14;7;0;0
2020-03-06 05:00:00;0;54;57;25;12;0;0
2020-03-06 05:15:00;2;73;84;34;23;0;0
2020-03-06 05:30:00;0;69;80;37;32;1;1
2020-03-06 05:45:00;4;57;67;46;55;2;2
2020-03-06 06:00:00;3;62;73;66;74;5;5
2020-03-06 06:15:00;5;87;90;56;58;3;3
2020-03-06 06:30:00;7;105;146;71;92;8;8
2020-03-06 06:45:00;14;106;130;56;71;3;3
2020-03-06 07:00:00;7;131;153;58;66;7;7
2020-03-06 07:15:00;37;191;198;88;96;6;6
2020-03-06 07:30:00;42;144;148;96;111;3;3
2020-03-06 07:45:00;37;150;150;111;142;7;7
2020-03-06 08:00:00;11;126;135;74;117;5;5
2020-03-06 08:15:00;6;114;126;86;91;2;2
2020-03-06 08:30:00;6;113;107;91;95;5;5
2020-03-06 08:45:00;13;114;117;105;102;3;3
2020-03-06 09:00:00;60;90;95;84;88;4;3
2020-03-06 09:15:00;3;108;102;102;91;3;3
2020-03-06 09:30:00;17;101;98;96;83;5;6
2020-03-06 09:45:00;0;119;125;115;113;2;2
2020-03-06 10:00:00;6;109;85;90;111;3;3
2020-03-06 10:15:00;11;105;90;106;105;3;3
2020-03-06 10:30:00;5;118;128;114;122;4;4
2020-03-06 10:45:00;17;104;105;115;128;4;4
2020-03-06 11:00:00;24;89;103;110;135;3;3
2020-03-06 11:15:00;17;107;114;117;119;4;3
2020-03-06 11:30:00;13;115;117;117;141;4;5
2020-03-06 11:45:00;9;91;87;125;132;4;4
2020-03-06 12:00:00;8;124;115;127;140;4;4
2020-03-06 12:15:00;3;110;111;131;142;2;2
2020-03-06 12:30:00;4;114;118;124;161;4;3
2020-03-06 12:45:00;24;121;122;153;174;5;6
2020-03-06 13:00:00;21;139;140;142;176;2;2
2020-03-06 13:15:00;53;121;111;138;161;8;8
2020-03-06 13:30:00;22;126;135;140;192;5;5
2020-03-06 13:45:00;13;125;121;120;154;3;3
2020-03-06 14:00:00;39;121;138;143;143;5;5
2020-03-06 14:15:00;10;104;97;139;175;2;2
2020-03-06 14:30:00;19;124;129;150;186;4;4
2020-03-06 14:45:00;21;131;127;176;197;4;4
2020-03-06 15:00:00;35;125;128;151;158;3;3
2020-03-06 15:15:00;31;133;119;133;157;4;4
2020-03-06 15:30:00;15;120;115;155;166;4;4
2020-03-06 15:45:00;24;114;129;147;181;5;5
2020-03-06 16:00:00;5;117;106;149;165;2;2
2020-03-06 16:15:00;13;118;123;139;150;4;4
2020-03-06 16:30:00;12;101;112;129;148;4;4
2020-03-06 16:45:00;10;106;123;118;162;6;6
2020-03-06 17:00:00;20;140;124;136;154;3;3
2020-03-06 17:15:00;7;141;132;154;171;3;3
2020-03-06 17:30:00;7;117;113;130;136;4;4
2020-03-06 17:45:00;61;100;120;133;162;5;5
2020-03-06 18:00:00;19;101;105;128;150;3;3
2020-03-06 18:15:00;1;109;105;116;133;4;4
2020-03-06 18:30:00;5;129;104;121;139;4;4
2020-03-06 18:45:00;25;125;119;109;122;4;4
2020-03-06 19:00:00;188;121;97;101;95;3;3
2020-03-06 19:15:00;20;86;86;77;85;4;4
2020-03-06 19:30:00;0;80;82;84;70;3;3
2020-03-06 19:45:00;5;60;72;77;69;3;3
2020-03-06 20:00:00;2;62;66;87;66;2;2
2020-03-06 20:15:00;13;55;66;81;74;3;3
2020-03-06 20:30:00;11;55;47;74;57;3;3
2020-03-06 20:45:00;0;66;60;61;53;1;1
2020-03-06 21:00:00;5;69;65;59;41;3;3
2020-03-06 21:15:00;0;58;57;69;60;0;0
2020-03-06 21:30:00;1;44;42;58;54;1;1
2020-03-06 21:45:00;0;40;31;69;61;1;1
2020-03-06 22:00:00;0;48;23;78;69;2;2
2020-03-06 22:15:00;0;49;35;84;73;2;2
2020-03-06 22:30:00;0;26;16;65;58;2;2
2020-03-06 22:45:00;18;27;25;77;54;1;1
2020-03-06 23:00:00;0;22;32;56;48;2;2
2020-03-06 23:15:00;0;31;24;33;31;1;1
2020-03-06 23:30:00;0;26;16;38;25;1;1
2020-03-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
