DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-09-18 00:00:00;10;12;17;0;0;0;0;0
2019-09-18 00:15:00;5;7;12;0;0;0;0;0
2019-09-18 00:30:00;3;8;16;0;0;0;0;0
2019-09-18 00:45:00;6;13;19;0;0;0;0;0
2019-09-18 01:00:00;6;9;19;0;0;0;0;0
2019-09-18 01:15:00;2;6;15;0;0;0;0;0
2019-09-18 01:30:00;2;6;18;0;0;0;0;0
2019-09-18 01:45:00;4;7;12;0;0;0;0;0
2019-09-18 02:00:00;3;5;12;0;0;0;0;0
2019-09-18 02:15:00;5;2;12;0;0;0;0;0
2019-09-18 02:30:00;4;7;9;0;0;0;0;0
2019-09-18 02:45:00;3;2;9;0;0;0;0;0
2019-09-18 03:00:00;3;2;10;0;0;0;0;0
2019-09-18 03:15:00;7;9;8;0;0;0;0;0
2019-09-18 03:30:00;6;11;12;0;0;0;0;0
2019-09-18 03:45:00;6;9;14;0;0;0;0;0
2019-09-18 04:00:00;9;10;10;0;0;0;0;0
2019-09-18 04:15:00;11;11;18;0;0;0;0;0
2019-09-18 04:30:00;14;18;26;0;0;0;0;0
2019-09-18 04:45:00;8;19;38;0;0;0;0;0
2019-09-18 05:00:00;17;39;80;0;0;0;0;0
2019-09-18 05:15:00;29;64;157;0;0;0;0;0
2019-09-18 05:30:00;48;72;161;0;0;0;0;0
2019-09-18 05:45:00;97;124;124;0;0;0;0;0
2019-09-18 06:00:00;114;173;129;0;0;0;2;0
2019-09-18 06:15:00;63;158;135;0;0;0;3;0
2019-09-18 06:30:00;79;152;127;0;27;8;3;1
2019-09-18 06:45:00;74;163;156;0;2;26;36;1
2019-09-18 07:00:00;45;141;160;0;7;0;9;0
2019-09-18 07:15:00;60;162;127;0;8;0;36;5
2019-09-18 07:30:00;69;151;156;0;8;7;26;7
2019-09-18 07:45:00;77;187;147;0;18;7;36;6
2019-09-18 08:00:00;82;172;181;0;12;6;24;9
2019-09-18 08:15:00;84;173;171;0;22;5;42;154
2019-09-18 08:30:00;63;160;143;0;10;11;19;6
2019-09-18 08:45:00;65;120;157;0;7;8;8;7
2019-09-18 09:00:00;57;124;111;0;6;7;11;25
2019-09-18 09:15:00;46;123;135;0;16;1;4;13
2019-09-18 09:30:00;67;125;133;0;6;5;7;2
2019-09-18 09:45:00;71;145;127;0;5;5;11;5
2019-09-18 10:00:00;55;125;113;0;5;6;10;8
2019-09-18 10:15:00;74;135;146;0;6;5;13;8
2019-09-18 10:30:00;73;150;116;0;27;26;9;7
2019-09-18 10:45:00;66;129;132;0;8;1;18;3
2019-09-18 11:00:00;68;159;127;0;15;3;4;23
2019-09-18 11:15:00;55;138;133;0;5;1;17;26
2019-09-18 11:30:00;72;138;141;0;9;0;18;3
2019-09-18 11:45:00;80;153;127;0;3;10;24;8
2019-09-18 12:00:00;76;148;138;0;9;0;7;9
2019-09-18 12:15:00;85;160;122;0;19;8;9;7
2019-09-18 12:30:00;78;161;145;0;29;9;8;27
2019-09-18 12:45:00;89;144;140;0;21;2;19;15
2019-09-18 13:00:00;82;163;134;0;9;5;20;18
2019-09-18 13:15:00;88;175;141;0;32;5;10;32
2019-09-18 13:30:00;75;160;174;0;53;12;35;62
2019-09-18 13:45:00;92;146;153;0;40;10;46;2
2019-09-18 14:00:00;123;172;155;0;39;1;19;36
2019-09-18 14:15:00;162;214;143;0;45;6;12;12
2019-09-18 14:30:00;165;186;162;0;12;2;7;10
2019-09-18 14:45:00;122;179;141;0;22;25;23;5
2019-09-18 15:00:00;130;178;152;0;45;78;14;6
2019-09-18 15:15:00;125;187;141;0;11;5;26;8
2019-09-18 15:30:00;130;246;151;0;12;4;15;13
2019-09-18 15:45:00;122;190;144;0;21;3;59;4
2019-09-18 16:00:00;117;206;153;0;93;9;87;40
2019-09-18 16:15:00;126;239;162;0;103;4;16;122
2019-09-18 16:30:00;105;219;137;0;38;5;13;72
2019-09-18 16:45:00;120;230;165;0;49;9;47;5
2019-09-18 17:00:00;120;230;154;0;77;13;6;11
2019-09-18 17:15:00;110;224;146;0;24;3;26;35
2019-09-18 17:30:00;110;191;142;0;10;0;9;13
2019-09-18 17:45:00;90;209;149;0;31;2;10;4
2019-09-18 18:00:00;81;192;123;0;18;57;31;19
2019-09-18 18:15:00;74;192;154;0;32;3;14;8
2019-09-18 18:30:00;83;176;138;0;3;2;26;25
2019-09-18 18:45:00;78;161;138;0;19;0;1;10
2019-09-18 19:00:00;58;179;118;0;2;1;11;7
2019-09-18 19:15:00;70;171;123;0;9;3;6;12
2019-09-18 19:30:00;52;130;115;0;30;1;1;60
2019-09-18 19:45:00;56;134;136;0;3;2;2;1
2019-09-18 20:00:00;54;149;84;0;6;9;20;3
2019-09-18 20:15:00;53;116;104;0;11;0;4;0
2019-09-18 20:30:00;39;110;91;0;0;9;7;0
2019-09-18 20:45:00;62;94;117;0;0;0;0;0
2019-09-18 21:00:00;46;77;115;0;0;0;0;0
2019-09-18 21:15:00;28;94;145;0;0;0;1;0
2019-09-18 21:30:00;42;67;102;0;0;0;0;0
2019-09-18 21:45:00;87;78;79;0;0;1;0;0
2019-09-18 22:00:00;126;100;67;0;0;0;0;0
2019-09-18 22:15:00;71;90;73;0;0;0;0;0
2019-09-18 22:30:00;36;50;63;0;0;0;0;0
2019-09-18 22:45:00;23;29;46;0;0;0;0;0
2019-09-18 23:00:00;18;44;41;0;0;0;0;0
2019-09-18 23:15:00;12;24;40;0;0;0;0;0
2019-09-18 23:30:00;11;27;39;0;0;0;0;0
2019-09-18 23:45:00;10;12;29;0;0;0;0;0
