DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-10-01 00:00:00;6;0;0;3;0;10;1;0;0
2019-10-01 00:15:00;5;1;1;4;0;14;1;0;0
2019-10-01 00:30:00;4;0;1;3;0;12;0;0;0
2019-10-01 00:45:00;8;3;0;2;0;13;1;0;0
2019-10-01 01:00:00;5;3;0;4;0;12;1;0;0
2019-10-01 01:15:00;4;0;0;5;0;14;1;0;0
2019-10-01 01:30:00;5;1;0;4;0;12;1;0;0
2019-10-01 01:45:00;5;3;0;3;0;14;0;0;0
2019-10-01 02:00:00;6;3;0;3;0;12;1;0;0
2019-10-01 02:15:00;3;0;0;3;0;14;1;0;0
2019-10-01 02:30:00;3;2;0;2;0;12;1;0;0
2019-10-01 02:45:00;2;1;0;4;0;13;1;0;0
2019-10-01 03:00:00;1;0;0;0;0;12;0;0;0
2019-10-01 03:15:00;3;1;0;2;0;14;1;0;0
2019-10-01 03:30:00;3;2;0;5;0;12;1;0;0
2019-10-01 03:45:00;1;1;0;2;0;14;1;0;0
2019-10-01 04:00:00;6;0;0;6;0;12;1;0;0
2019-10-01 04:15:00;3;0;0;5;0;13;0;0;0
2019-10-01 04:30:00;12;3;2;17;0;12;1;0;0
2019-10-01 04:45:00;33;4;1;14;0;14;1;0;0
2019-10-01 05:00:00;72;6;2;27;0;9;1;0;0
2019-10-01 05:15:00;118;7;1;59;0;10;0;0;0
2019-10-01 05:30:00;116;17;4;113;0;10;1;0;0
2019-10-01 05:45:00;161;34;0;196;0;10;1;0;0
2019-10-01 06:00:00;119;24;0;129;0;10;0;0;0
2019-10-01 06:15:00;140;19;4;152;0;11;1;0;0
2019-10-01 06:30:00;112;18;7;155;0;8;0;0;0
2019-10-01 06:45:00;96;14;4;152;0;10;1;0;0
2019-10-01 07:00:00;92;20;15;191;1;10;1;0;0
2019-10-01 07:15:00;99;14;6;186;0;10;0;0;0
2019-10-01 07:30:00;82;17;3;202;10;10;1;0;0
2019-10-01 07:45:00;81;20;10;208;12;10;1;0;0
2019-10-01 08:00:00;117;15;15;158;0;10;0;0;0
2019-10-01 08:15:00;127;13;5;136;2;10;1;0;0
2019-10-01 08:30:00;101;24;9;175;0;10;0;0;0
2019-10-01 08:45:00;109;19;11;140;1;10;1;0;0
2019-10-01 09:00:00;108;21;9;143;0;13;1;0;0
2019-10-01 09:15:00;94;19;25;109;5;13;1;0;0
2019-10-01 09:30:00;91;13;11;115;7;11;0;0;0
2019-10-01 09:45:00;113;22;16;127;14;13;1;0;0
2019-10-01 10:00:00;102;18;18;129;16;13;1;0;0
2019-10-01 10:15:00;101;12;18;87;0;13;0;0;0
2019-10-01 10:30:00;85;23;29;106;6;13;1;0;0
2019-10-01 10:45:00;93;19;19;113;5;13;1;0;0
2019-10-01 11:00:00;122;22;18;122;7;13;0;0;0
2019-10-01 11:15:00;98;19;17;112;0;12;1;0;0
2019-10-01 11:30:00;89;17;19;119;3;12;1;0;0
2019-10-01 11:45:00;105;19;14;106;0;13;0;0;0
2019-10-01 12:00:00;115;26;20;129;37;13;1;0;0
2019-10-01 12:15:00;151;15;14;85;0;13;1;0;0
2019-10-01 12:30:00;120;15;11;115;1;13;0;0;0
2019-10-01 12:45:00;129;18;13;113;1;13;1;0;0
2019-10-01 13:00:00;125;21;17;109;0;12;1;0;0
2019-10-01 13:15:00;167;15;21;145;4;10;0;0;0
2019-10-01 13:30:00;147;27;17;162;0;10;1;0;0
2019-10-01 13:45:00;151;23;17;142;0;10;1;0;0
2019-10-01 14:00:00;138;26;15;154;10;10;0;0;0
2019-10-01 14:15:00;139;18;13;164;1;10;1;0;0
2019-10-01 14:30:00;133;17;20;160;44;10;0;0;0
2019-10-01 14:45:00;155;34;22;195;1;10;1;0;0
2019-10-01 15:00:00;130;24;13;175;3;10;1;0;0
2019-10-01 15:15:00;145;21;16;157;0;10;0;0;0
2019-10-01 15:30:00;137;29;23;190;0;10;1;0;0
2019-10-01 15:45:00;149;27;15;163;4;10;1;0;0
2019-10-01 16:00:00;167;36;16;183;7;10;0;0;0
2019-10-01 16:15:00;178;33;25;160;1;10;1;0;0
2019-10-01 16:30:00;170;43;26;178;26;10;0;0;0
