DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-08-12 00:00:00;9;7;10;0;0;0;0;0
2019-08-12 00:15:00;6;10;10;0;0;0;0;0
2019-08-12 00:30:00;9;5;9;0;0;0;0;0
2019-08-12 00:45:00;3;13;9;0;0;0;0;0
2019-08-12 01:00:00;5;9;7;0;0;0;0;0
2019-08-12 01:15:00;4;5;9;0;0;0;0;0
2019-08-12 01:30:00;2;6;3;0;0;0;0;0
2019-08-12 01:45:00;6;6;6;0;0;0;0;0
2019-08-12 02:00:00;7;11;5;0;0;0;0;0
2019-08-12 02:15:00;6;9;7;0;0;0;0;0
2019-08-12 02:30:00;7;7;5;0;0;0;0;0
2019-08-12 02:45:00;3;12;5;0;0;0;0;0
2019-08-12 03:00:00;6;4;5;0;0;0;0;0
2019-08-12 03:15:00;2;6;2;0;0;0;0;0
2019-08-12 03:30:00;0;5;7;0;0;0;0;0
2019-08-12 03:45:00;1;6;1;0;0;0;0;0
2019-08-12 04:00:00;5;9;4;0;0;0;0;0
2019-08-12 04:15:00;7;8;6;0;0;0;0;0
2019-08-12 04:30:00;13;13;6;0;0;0;0;0
2019-08-12 04:45:00;13;17;9;0;0;0;0;0
2019-08-12 05:00:00;20;24;18;0;0;0;0;0
2019-08-12 05:15:00;21;39;27;0;0;0;0;0
2019-08-12 05:30:00;32;62;49;0;0;2;0;0
2019-08-12 05:45:00;28;66;46;0;0;0;0;0
2019-08-12 06:00:00;38;78;51;0;0;0;0;0
2019-08-12 06:15:00;39;96;50;0;0;0;0;0
2019-08-12 06:30:00;51;105;44;0;0;0;6;2
2019-08-12 06:45:00;47;107;62;0;0;9;0;0
2019-08-12 07:00:00;45;119;62;0;1;2;0;2
2019-08-12 07:15:00;44;119;57;0;2;1;0;1
2019-08-12 07:30:00;60;118;43;0;0;14;4;0
2019-08-12 07:45:00;50;114;65;0;0;1;4;0
2019-08-12 08:00:00;38;112;64;0;2;3;3;0
2019-08-12 08:15:00;55;97;73;0;8;1;0;2
2019-08-12 08:30:00;57;93;68;0;8;2;7;2
2019-08-12 08:45:00;66;126;66;0;1;3;7;1
2019-08-12 09:00:00;60;116;64;0;0;1;0;0
2019-08-12 09:15:00;69;116;66;0;5;2;0;1
2019-08-12 09:30:00;68;117;54;0;0;5;1;0
2019-08-12 09:45:00;56;104;71;0;3;2;9;2
2019-08-12 10:00:00;84;131;66;0;13;3;3;7
2019-08-12 10:15:00;68;127;60;0;1;1;5;0
2019-08-12 10:30:00;71;140;81;0;9;3;3;1
2019-08-12 10:45:00;73;153;61;0;4;2;5;1
2019-08-12 11:00:00;89;126;73;0;15;6;6;6
2019-08-12 11:15:00;77;169;72;0;4;0;1;7
2019-08-12 11:30:00;86;149;74;0;4;2;14;2
2019-08-12 11:45:00;78;153;89;0;13;7;8;11
2019-08-12 12:00:00;69;137;71;0;5;1;19;8
2019-08-12 12:15:00;79;183;86;0;1;0;3;4
2019-08-12 12:30:00;72;147;76;0;2;0;0;0
2019-08-12 12:45:00;64;143;76;0;5;1;5;3
2019-08-12 13:00:00;78;164;65;0;9;0;14;11
2019-08-12 13:15:00;73;162;90;0;0;6;0;1
2019-08-12 13:30:00;90;133;74;0;3;5;20;2
2019-08-12 13:45:00;87;126;78;0;20;4;10;9
2019-08-12 14:00:00;102;149;74;0;2;0;2;43
2019-08-12 14:15:00;100;181;83;0;2;0;6;7
2019-08-12 14:30:00;85;181;86;0;2;5;7;3
2019-08-12 14:45:00;72;162;68;0;9;0;0;16
2019-08-12 15:00:00;117;171;84;0;1;1;1;1
2019-08-12 15:15:00;106;204;72;0;6;2;0;0
2019-08-12 15:30:00;100;201;67;0;8;1;14;22
2019-08-12 15:45:00;119;214;74;0;2;5;3;1
2019-08-12 16:00:00;118;211;97;0;13;9;12;11
2019-08-12 16:15:00;101;209;84;0;24;1;10;40
2019-08-12 16:30:00;88;219;91;0;4;4;23;12
2019-08-12 16:45:00;107;227;86;0;8;5;8;22
2019-08-12 17:00:00;94;213;84;0;28;0;7;8
2019-08-12 17:15:00;103;203;87;0;30;4;2;13
2019-08-12 17:30:00;79;215;73;0;9;3;6;6
2019-08-12 17:45:00;98;191;84;0;0;8;13;0
2019-08-12 18:00:00;82;193;76;0;43;3;7;3
2019-08-12 18:15:00;73;172;68;0;20;7;17;32
2019-08-12 18:30:00;55;169;71;0;7;1;1;7
2019-08-12 18:45:00;60;157;70;0;10;1;0;15
2019-08-12 19:00:00;63;152;53;0;2;8;6;4
2019-08-12 19:15:00;47;150;49;0;4;5;10;1
2019-08-12 19:30:00;45;134;46;0;9;0;0;15
2019-08-12 19:45:00;55;124;37;0;23;0;2;3
2019-08-12 20:00:00;44;130;29;0;0;0;0;0
2019-08-12 20:15:00;41;92;29;0;0;7;0;0
2019-08-12 20:30:00;24;65;21;0;0;0;0;0
2019-08-12 20:45:00;34;60;30;0;0;0;0;0
2019-08-12 21:00:00;31;57;25;0;1;0;0;0
2019-08-12 21:15:00;21;62;30;0;0;0;0;0
2019-08-12 21:30:00;23;62;27;0;0;0;0;0
2019-08-12 21:45:00;23;60;23;0;0;0;0;0
2019-08-12 22:00:00;33;68;31;0;0;0;0;0
2019-08-12 22:15:00;24;44;24;0;0;0;0;0
2019-08-12 22:30:00;26;54;17;0;0;0;0;0
2019-08-12 22:45:00;7;39;12;0;0;0;0;0
2019-08-12 23:00:00;21;32;13;0;0;0;0;0
2019-08-12 23:15:00;4;25;14;0;0;0;0;0
2019-08-12 23:30:00;6;17;8;0;0;0;0;0
2019-08-12 23:45:00;8;12;14;0;0;0;0;0
