DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2019-12-23 00:00:00;21;14;4;1;1;19;10;6;4;6;0;0;0;0
2019-12-23 00:15:00;13;12;1;3;3;11;15;6;3;3;0;0;0;0
2019-12-23 00:30:00;19;11;0;2;3;13;12;2;4;2;0;0;0;0
2019-12-23 00:45:00;8;6;0;0;1;10;8;4;1;0;0;0;0;0
2019-12-23 01:00:00;14;10;6;1;2;10;8;2;1;0;0;0;0;0
2019-12-23 01:15:00;5;7;1;0;0;11;10;5;0;0;0;0;0;0
2019-12-23 01:30:00;7;8;1;2;3;5;10;6;2;1;0;0;0;0
2019-12-23 01:45:00;4;3;1;0;1;8;3;4;0;1;0;0;0;0
2019-12-23 02:00:00;7;5;0;1;4;14;17;2;0;0;0;0;0;0
2019-12-23 02:15:00;4;4;1;3;3;6;7;3;0;0;0;0;0;0
2019-12-23 02:30:00;4;4;2;0;1;5;2;1;0;1;0;0;0;0
2019-12-23 02:45:00;4;2;1;1;1;5;5;0;1;0;0;0;0;0
2019-12-23 03:00:00;2;2;1;0;0;6;10;0;1;2;0;0;0;0
2019-12-23 03:15:00;5;5;1;1;2;5;5;3;0;0;0;0;0;0
2019-12-23 03:30:00;5;8;1;3;2;5;7;5;0;0;0;0;0;0
2019-12-23 03:45:00;4;6;2;1;2;7;5;0;1;0;0;0;0;0
2019-12-23 04:00:00;3;6;2;0;0;8;7;7;1;0;0;0;0;0
2019-12-23 04:15:00;7;4;1;2;1;7;8;12;1;1;0;0;0;0
2019-12-23 04:30:00;9;10;1;4;2;10;8;10;1;2;0;0;0;0
2019-12-23 04:45:00;10;5;2;1;3;7;8;12;3;1;0;0;0;0
2019-12-23 05:00:00;21;18;5;2;2;17;17;13;1;0;0;0;0;0
2019-12-23 05:15:00;11;10;0;4;3;12;13;7;4;3;0;0;0;0
2019-12-23 05:30:00;24;21;5;8;12;17;12;12;3;5;0;0;0;0
2019-12-23 05:45:00;21;25;0;10;12;20;27;16;3;2;0;0;0;0
2019-12-23 06:00:00;22;23;3;9;12;22;24;16;4;5;0;0;0;0
2019-12-23 06:15:00;25;28;2;11;6;17;11;13;7;6;0;0;0;0
2019-12-23 06:30:00;38;51;11;14;14;24;17;20;7;5;0;0;0;0
2019-12-23 06:45:00;37;38;7;19;22;30;25;17;8;5;0;0;0;0
2019-12-23 07:00:00;43;40;13;16;21;41;37;23;7;5;0;0;0;0
2019-12-23 07:15:00;48;46;12;19;31;37;32;18;6;8;0;0;0;0
2019-12-23 07:30:00;44;46;17;27;29;41;42;25;11;4;0;0;6;0
2019-12-23 07:45:00;42;47;20;29;24;47;57;25;10;10;0;0;1;0
2019-12-23 08:00:00;56;57;19;34;33;57;50;23;14;10;0;0;0;0
2019-12-23 08:15:00;70;83;18;37;38;61;70;30;13;7;0;0;1;0
2019-12-23 08:30:00;66;77;20;44;39;55;70;36;18;7;0;0;0;0
2019-12-23 08:45:00;79;77;25;50;43;86;97;63;18;11;0;0;10;0
2019-12-23 09:00:00;85;99;26;44;43;80;87;37;28;14;0;0;0;0
2019-12-23 09:15:00;102;112;36;54;47;84;97;43;18;16;0;0;2;0
2019-12-23 09:30:00;102;117;33;56;48;94;93;43;25;8;0;2;0;0
2019-12-23 09:45:00;116;117;29;74;52;91;116;48;25;12;0;0;0;0
