DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-08-29 00:00:00;3;5;7;0;1;2;10;4;4;9;5
2020-08-29 00:15:00;3;2;7;4;6;10;10;10;5;10;7
2020-08-29 00:30:00;1;4;6;0;2;10;10;3;4;11;11
2020-08-29 00:45:00;0;3;1;0;0;3;6;7;6;8;6
2020-08-29 01:00:00;0;3;5;0;1;4;12;5;3;8;4
2020-08-29 01:15:00;0;3;5;1;2;9;8;4;4;8;3
2020-08-29 01:30:00;0;2;10;1;1;9;12;4;1;3;2
2020-08-29 01:45:00;1;1;4;3;4;3;9;1;2;4;2
2020-08-29 02:00:00;0;1;0;0;0;4;6;2;2;2;3
2020-08-29 02:15:00;4;3;7;1;5;1;5;2;2;7;4
2020-08-29 02:30:00;1;0;1;0;1;2;8;1;1;4;5
2020-08-29 02:45:00;1;3;3;0;1;3;3;1;1;4;4
2020-08-29 03:00:00;0;0;1;0;0;1;3;1;0;3;0
2020-08-29 03:15:00;1;1;6;0;1;3;6;3;2;5;3
2020-08-29 03:30:00;1;0;3;1;2;0;0;0;0;3;1
2020-08-29 03:45:00;0;1;1;0;0;0;1;2;0;1;1
2020-08-29 04:00:00;0;0;1;1;1;1;0;2;0;0;3
2020-08-29 04:15:00;0;0;0;0;0;2;3;2;0;3;0
2020-08-29 04:30:00;0;1;2;0;0;1;3;0;0;1;2
2020-08-29 04:45:00;0;2;5;1;1;2;2;1;0;0;1
2020-08-29 05:00:00;0;1;4;1;2;1;1;0;0;0;0
2020-08-29 05:15:00;1;2;6;1;2;0;2;0;0;2;3
2020-08-29 05:30:00;1;6;5;1;2;5;6;1;5;10;3
2020-08-29 05:45:00;1;9;9;0;1;0;4;2;5;6;5
2020-08-29 06:00:00;1;9;12;3;4;1;7;1;1;3;5
2020-08-29 06:15:00;1;7;4;0;0;1;9;1;0;4;5
2020-08-29 06:30:00;2;10;11;2;4;5;9;0;7;7;4
2020-08-29 06:45:00;1;7;7;0;1;2;8;0;9;8;1
2020-08-29 07:00:00;1;7;4;3;4;4;9;0;2;4;7
2020-08-29 07:15:00;0;4;5;2;2;1;9;3;5;4;6
2020-08-29 07:30:00;2;10;6;3;3;0;6;1;3;9;7
2020-08-29 07:45:00;1;6;8;3;3;5;9;1;3;9;11
2020-08-29 08:00:00;3;10;3;3;5;2;7;1;5;7;6
2020-08-29 08:15:00;1;9;12;2;2;3;10;0;12;12;7
2020-08-29 08:30:00;4;18;25;6;9;11;9;5;10;15;15
2020-08-29 08:45:00;5;16;16;4;7;9;12;8;9;13;5
2020-08-29 09:00:00;0;9;9;4;6;7;10;4;13;11;10
2020-08-29 09:15:00;9;18;12;5;11;9;17;7;17;18;8
2020-08-29 09:30:00;5;22;17;7;8;5;18;6;19;17;13
2020-08-29 09:45:00;2;20;14;10;10;8;11;9;20;21;16
2020-08-29 10:00:00;1;18;20;2;3;12;13;7;13;14;17
2020-08-29 10:15:00;3;24;29;6;5;12;20;7;16;26;16
2020-08-29 10:30:00;2;26;24;9;10;7;18;10;16;23;18
2020-08-29 10:45:00;8;28;37;8;14;13;18;10;27;27;17
2020-08-29 11:00:00;8;23;26;3;7;10;22;12;19;19;26
2020-08-29 11:15:00;5;28;25;2;5;12;31;16;24;22;20
2020-08-29 11:30:00;3;32;23;4;7;11;30;13;16;23;30
2020-08-29 11:45:00;1;29;34;11;10;9;27;16;19;23;23
2020-08-29 12:00:00;4;35;37;8;6;20;21;11;19;15;31
2020-08-29 12:15:00;3;38;37;4;9;13;27;15;23;17;22
2020-08-29 12:30:00;7;28;33;10;17;19;27;19;18;20;16
2020-08-29 12:45:00;1;35;26;4;4;14;25;18;20;17;24
2020-08-29 13:00:00;9;23;24;6;9;7;26;18;19;20;23
2020-08-29 13:15:00;7;37;34;4;8;12;31;21;15;22;20
2020-08-29 13:30:00;5;38;32;6;10;13;32;15;20;19;16
2020-08-29 13:45:00;6;32;30;7;9;15;29;16;16;15;20
2020-08-29 14:00:00;4;23;32;7;7;14;31;22;17;22;24
2020-08-29 14:15:00;3;39;29;0;3;17;36;20;18;24;24
2020-08-29 14:30:00;9;36;32;6;8;18;23;18;12;17;31
2020-08-29 14:45:00;6;29;27;8;9;8;24;19;18;19;20
2020-08-29 15:00:00;6;26;34;8;12;17;23;17;19;27;27
2020-08-29 15:15:00;6;27;27;8;13;11;29;17;18;16;17
2020-08-29 15:30:00;3;33;33;6;8;14;24;20;22;15;32
2020-08-29 15:45:00;5;30;29;6;13;21;28;17;28;21;32
2020-08-29 16:00:00;6;23;37;6;10;24;20;19;20;21;21
2020-08-29 16:15:00;3;25;31;3;7;19;25;18;11;23;22
2020-08-29 16:30:00;2;33;27;7;8;18;30;14;16;17;17
2020-08-29 16:45:00;5;31;27;13;16;22;28;23;18;18;21
2020-08-29 17:00:00;8;34;26;4;8;15;18;20;12;16;20
2020-08-29 17:15:00;3;21;24;6;9;15;19;16;13;28;22
2020-08-29 17:30:00;4;30;26;4;5;10;16;12;21;22;23
2020-08-29 17:45:00;13;31;33;11;16;9;24;13;24;13;23
2020-08-29 18:00:00;0;28;26;3;4;10;21;18;20;17;26
2020-08-29 18:15:00;5;30;18;4;7;17;19;13;16;21;15
2020-08-29 18:30:00;3;28;28;9;10;17;25;14;19;18;18
2020-08-29 18:45:00;5;27;21;7;11;16;21;14;17;13;10
2020-08-29 19:00:00;2;17;25;5;6;13;21;21;13;19;18
2020-08-29 19:15:00;2;20;20;5;6;16;14;14;9;17;19
2020-08-29 19:30:00;0;21;22;7;7;10;16;11;7;21;12
2020-08-29 19:45:00;6;16;23;5;7;6;19;20;17;19;15
2020-08-29 20:00:00;5;22;19;7;11;12;15;14;16;23;17
2020-08-29 20:15:00;4;16;20;5;8;9;19;10;15;30;13
2020-08-29 20:30:00;1;18;17;6;9;9;19;17;6;10;9
2020-08-29 20:45:00;1;22;27;8;9;18;12;7;16;22;12
2020-08-29 21:00:00;3;15;19;4;7;16;25;14;15;16;10
