DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-11-06 00:00:00;0;0;4;1;1;7;0;0;0;0;0;0;0;0
2020-11-06 00:15:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-11-06 00:30:00;0;0;5;1;1;5;0;0;0;0;0;0;0;0
2020-11-06 00:45:00;0;0;6;1;2;4;0;0;0;0;0;0;0;0
2020-11-06 01:00:00;0;0;2;1;1;3;0;0;0;0;0;0;0;0
2020-11-06 01:15:00;1;0;3;0;0;7;0;0;0;0;0;0;0;0
2020-11-06 01:30:00;0;0;3;0;0;8;0;0;0;0;0;0;0;0
2020-11-06 01:45:00;0;0;3;1;1;7;0;0;0;0;0;0;0;0
2020-11-06 02:00:00;0;0;2;0;0;6;0;0;0;0;0;0;0;0
2020-11-06 02:15:00;0;0;5;0;0;1;0;0;0;0;0;0;0;0
2020-11-06 02:30:00;0;0;3;0;0;1;0;0;0;0;0;0;0;0
2020-11-06 02:45:00;0;0;1;0;0;4;0;0;0;0;0;0;0;0
2020-11-06 03:00:00;0;0;2;1;1;3;0;0;0;0;0;0;0;0
2020-11-06 03:15:00;1;0;5;0;0;2;0;0;0;0;0;0;0;0
2020-11-06 03:30:00;0;0;6;0;0;2;0;0;0;0;0;0;0;0
2020-11-06 03:45:00;1;0;1;0;0;8;0;0;0;0;0;0;0;0
2020-11-06 04:00:00;0;0;7;1;1;2;0;0;0;0;0;0;0;0
2020-11-06 04:15:00;0;0;11;0;0;7;0;0;0;0;0;0;0;0
2020-11-06 04:30:00;0;0;12;1;1;6;0;0;0;0;0;0;0;0
2020-11-06 04:45:00;2;0;27;1;2;11;0;0;0;0;0;0;0;0
2020-11-06 05:00:00;0;0;70;3;4;8;0;0;0;0;0;0;0;0
2020-11-06 05:15:00;2;0;127;3;3;13;0;0;0;0;0;0;0;0
2020-11-06 05:30:00;0;0;140;3;4;16;0;0;0;0;0;0;0;0
2020-11-06 05:45:00;1;0;119;0;1;51;0;0;0;0;0;0;0;0
2020-11-06 06:00:00;1;0;97;3;4;69;0;1;0;0;0;0;0;0
2020-11-06 06:15:00;2;0;129;2;4;59;0;0;0;0;1;0;0;0
2020-11-06 06:30:00;2;0;180;6;8;68;0;0;0;0;0;0;0;0
2020-11-06 06:45:00;0;0;178;8;11;63;0;0;0;0;2;0;0;0
2020-11-06 07:00:00;2;0;166;13;14;40;0;1;0;0;0;0;0;0
2020-11-06 07:15:00;0;0;168;18;17;59;0;1;0;0;1;0;0;0
2020-11-06 07:30:00;4;0;173;10;10;76;0;1;0;0;0;0;0;0
2020-11-06 07:45:00;6;0;165;10;13;104;0;0;0;0;0;0;0;0
2020-11-06 08:00:00;1;0;140;10;10;74;0;2;0;0;0;0;0;0
2020-11-06 08:15:00;2;0;139;10;13;94;0;2;0;0;1;0;0;0
2020-11-06 08:30:00;1;0;143;9;13;77;0;2;0;0;0;0;0;0
2020-11-06 08:45:00;1;0;156;8;12;105;0;0;0;0;0;0;0;0
2020-11-06 09:00:00;4;0;125;4;8;83;0;0;0;0;0;0;0;0
2020-11-06 09:15:00;6;0;137;5;10;65;0;2;0;0;0;0;0;0
2020-11-06 09:30:00;7;0;143;10;18;101;0;2;0;0;1;0;0;0
2020-11-06 09:45:00;4;0;135;11;13;112;0;1;0;0;1;0;0;0
2020-11-06 10:00:00;3;0;156;4;8;91;0;2;0;0;0;0;0;0
2020-11-06 10:15:00;1;0;130;11;14;109;0;0;0;0;0;0;1;0
