DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-04-17 00:00:00;2;2;3;2;1;1;0;6;0;0;0;0;0
2020-04-17 00:15:00;8;3;4;3;2;1;3;6;0;0;0;0;0
2020-04-17 00:30:00;3;1;4;1;0;0;1;12;0;0;0;0;0
2020-04-17 00:45:00;3;0;1;0;0;0;0;5;0;0;0;0;0
2020-04-17 01:00:00;3;1;4;0;0;0;0;4;0;0;0;0;0
2020-04-17 01:15:00;6;2;2;1;0;0;1;6;0;0;0;0;0
2020-04-17 01:30:00;9;4;5;3;0;0;0;7;0;0;0;0;0
2020-04-17 01:45:00;6;1;0;0;1;1;1;3;0;0;0;0;0
2020-04-17 02:00:00;2;1;1;1;0;0;0;3;0;0;0;0;0
2020-04-17 02:15:00;4;4;1;1;0;0;0;3;0;0;0;0;0
2020-04-17 02:30:00;5;1;2;0;0;0;0;2;0;0;0;0;0
2020-04-17 02:45:00;6;4;4;5;0;0;0;4;0;0;0;0;0
2020-04-17 03:00:00;6;3;2;2;0;0;1;3;0;0;0;0;0
2020-04-17 03:15:00;3;2;3;2;2;1;1;3;0;0;0;0;0
2020-04-17 03:30:00;7;5;7;6;0;0;0;7;0;0;0;0;0
2020-04-17 03:45:00;3;1;2;0;0;0;0;5;0;0;0;0;0
2020-04-17 04:00:00;5;1;3;0;1;1;0;5;0;0;0;0;0
2020-04-17 04:15:00;7;1;1;0;0;0;0;5;0;0;0;0;0
2020-04-17 04:30:00;7;2;4;1;0;0;0;9;0;0;0;0;0
2020-04-17 04:45:00;8;4;4;1;0;0;1;13;0;0;0;0;0
2020-04-17 05:00:00;12;9;9;5;0;0;0;14;0;0;0;0;0
2020-04-17 05:15:00;29;9;9;8;5;6;9;29;0;0;0;0;0
2020-04-17 05:30:00;48;10;15;6;3;4;5;59;0;0;0;0;0
2020-04-17 05:45:00;34;6;15;3;2;2;1;59;0;0;0;0;0
2020-04-17 06:00:00;41;11;15;4;6;5;2;52;0;0;0;0;0
2020-04-17 06:15:00;69;5;12;2;7;7;1;60;0;0;0;0;0
2020-04-17 06:30:00;79;13;24;7;6;4;1;100;0;0;0;0;0
2020-04-17 06:45:00;72;15;16;10;9;12;8;93;0;0;0;0;0
2020-04-17 07:00:00;91;8;12;8;3;9;8;97;0;1;0;0;0
2020-04-17 07:15:00;81;17;23;11;7;8;9;95;0;2;0;0;0
2020-04-17 07:30:00;109;26;22;19;14;16;14;107;0;0;0;0;0
2020-04-17 07:45:00;94;18;24;20;12;9;26;117;0;0;0;0;0
2020-04-17 08:00:00;84;17;20;18;19;22;11;82;2;0;0;0;0
2020-04-17 08:15:00;107;12;16;10;13;15;9;95;2;0;0;0;0
2020-04-17 08:30:00;89;19;24;11;16;19;16;104;3;1;0;0;0
2020-04-17 08:45:00;93;16;23;12;20;21;23;115;2;0;0;0;0
2020-04-17 09:00:00;107;26;27;20;16;16;2;117;3;0;0;0;0
2020-04-17 09:15:00;95;21;28;17;21;26;1;124;4;0;0;0;0
2020-04-17 09:30:00;106;14;17;13;26;28;9;135;3;0;0;0;0
2020-04-17 09:45:00;110;21;29;22;22;18;16;135;2;3;0;0;0
2020-04-17 10:00:00;102;19;25;13;16;22;14;127;4;0;0;0;0
2020-04-17 10:15:00;122;19;26;14;26;25;3;140;1;0;0;0;0
2020-04-17 10:30:00;110;9;19;10;33;35;17;137;0;0;0;0;0
2020-04-17 10:45:00;131;16;20;15;10;22;18;141;2;0;0;0;0
2020-04-17 11:00:00;113;29;33;31;23;34;13;135;2;1;0;0;0
2020-04-17 11:15:00;113;19;18;17;26;29;14;133;2;0;0;0;0
2020-04-17 11:30:00;119;16;25;18;34;31;18;130;2;1;0;0;0
2020-04-17 11:45:00;116;18;23;17;33;33;13;140;3;3;0;0;0
