DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-11-01 00:00:00;20;23;1;3;18;11;0;16;13;0;0
2019-11-01 00:15:00;26;24;1;6;36;20;0;31;19;0;0
2019-11-01 00:30:00;27;24;2;0;24;16;0;22;21;0;0
2019-11-01 00:45:00;17;20;0;0;15;9;0;12;8;0;0
2019-11-01 01:00:00;19;20;3;0;23;15;0;21;15;0;0
2019-11-01 01:15:00;15;13;1;2;19;10;2;18;11;0;0
2019-11-01 01:30:00;12;14;1;0;20;16;1;20;19;0;0
2019-11-01 01:45:00;10;11;0;0;11;10;0;11;11;0;0
2019-11-01 02:00:00;12;9;1;0;10;10;0;9;12;0;0
2019-11-01 02:15:00;13;14;1;0;18;7;0;16;10;0;0
2019-11-01 02:30:00;14;11;0;0;17;6;0;15;11;0;0
2019-11-01 02:45:00;7;9;0;0;15;3;0;15;2;1;0
2019-11-01 03:00:00;4;6;1;1;20;10;0;17;11;0;0
2019-11-01 03:15:00;11;6;0;0;14;11;0;14;15;0;0
2019-11-01 03:30:00;10;6;0;0;24;14;0;17;11;0;0
2019-11-01 03:45:00;8;6;1;0;21;5;0;19;11;0;0
2019-11-01 04:00:00;9;8;0;0;15;5;0;13;9;0;0
2019-11-01 04:15:00;4;10;0;0;4;2;0;4;2;0;0
2019-11-01 04:30:00;7;8;0;0;8;5;0;7;5;0;0
2019-11-01 04:45:00;7;7;0;0;8;2;1;8;3;0;0
2019-11-01 05:00:00;7;4;0;1;4;2;0;3;3;0;0
2019-11-01 05:15:00;3;10;1;0;9;4;0;11;6;0;0
2019-11-01 05:30:00;20;13;2;1;14;7;0;13;9;0;0
2019-11-01 05:45:00;17;9;0;0;9;4;0;8;5;0;0
2019-11-01 06:00:00;13;14;2;3;12;7;0;11;8;0;0
2019-11-01 06:15:00;8;14;1;1;10;7;0;11;9;0;0
2019-11-01 06:30:00;7;17;2;0;17;8;0;17;14;0;0
2019-11-01 06:45:00;10;10;0;0;13;3;0;12;5;0;0
2019-11-01 07:00:00;16;21;1;1;7;6;0;8;5;0;0
2019-11-01 07:15:00;16;14;1;0;14;4;0;13;5;0;0
2019-11-01 07:30:00;11;18;0;0;13;5;0;13;4;0;0
2019-11-01 07:45:00;19;27;2;2;17;8;1;17;13;0;0
2019-11-01 08:00:00;26;31;2;0;20;8;0;20;13;0;0
2019-11-01 08:15:00;32;27;2;0;21;10;0;19;10;1;0
2019-11-01 08:30:00;27;36;1;2;30;18;0;29;19;1;0
2019-11-01 08:45:00;35;45;1;1;36;19;2;39;21;1;0
2019-11-01 09:00:00;52;43;3;0;36;26;0;38;23;0;0
2019-11-01 09:15:00;34;56;3;0;24;17;1;21;22;0;0
2019-11-01 09:30:00;44;54;3;2;40;27;0;36;24;1;0
2019-11-01 09:45:00;57;61;5;1;49;27;2;47;23;2;0
2019-11-01 10:00:00;66;77;8;1;43;42;4;48;46;1;1
2019-11-01 10:15:00;55;63;4;2;64;44;2;50;42;0;3
2019-11-01 10:30:00;65;58;3;1;56;36;1;57;31;0;1
2019-11-01 10:45:00;56;69;6;4;49;31;1;46;35;0;1
2019-11-01 11:00:00;79;89;11;1;47;31;1;43;31;1;1
2019-11-01 11:15:00;55;60;4;1;46;34;3;47;38;1;0
2019-11-01 11:30:00;47;49;3;1;61;44;1;59;49;1;0
2019-11-01 11:45:00;58;72;5;2;52;47;2;56;53;0;6
