DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-10-16 00:00:00;7;1;0;7;0;10;1;0;0
2020-10-16 00:15:00;10;5;0;9;0;14;1;0;0
2020-10-16 00:30:00;10;3;0;1;0;12;0;0;0
2020-10-16 00:45:00;13;6;0;5;0;13;1;0;0
2020-10-16 01:00:00;7;5;0;4;0;12;1;0;0
2020-10-16 01:15:00;1;0;0;1;0;14;1;0;0
2020-10-16 01:30:00;2;3;0;1;0;12;0;0;0
2020-10-16 01:45:00;5;0;0;2;0;14;1;0;0
2020-10-16 02:00:00;2;1;0;3;0;12;1;0;0
2020-10-16 02:15:00;4;3;0;1;0;14;1;0;0
2020-10-16 02:30:00;1;0;0;2;0;12;1;0;0
2020-10-16 02:45:00;5;0;0;1;0;13;1;0;0
2020-10-16 03:00:00;2;2;0;3;0;12;0;0;0
2020-10-16 03:15:00;7;4;0;1;0;14;1;0;0
2020-10-16 03:30:00;4;2;0;4;0;11;1;0;0
2020-10-16 03:45:00;7;1;0;4;0;14;1;0;0
2020-10-16 04:00:00;4;3;0;4;0;12;1;0;0
2020-10-16 04:15:00;10;4;0;8;0;13;0;0;0
2020-10-16 04:30:00;18;8;2;10;0;12;1;0;0
2020-10-16 04:45:00;57;8;0;17;0;14;1;0;0
2020-10-16 05:00:00;86;6;1;21;0;9;1;0;0
2020-10-16 05:15:00;195;16;0;46;0;11;0;0;0
2020-10-16 05:30:00;153;20;2;105;0;9;1;0;0
2020-10-16 05:45:00;168;59;4;227;0;11;0;0;0
2020-10-16 06:00:00;113;43;2;151;0;9;1;0;0
2020-10-16 06:15:00;144;27;2;145;0;11;1;0;0
2020-10-16 06:30:00;137;32;5;121;0;9;0;0;0
2020-10-16 06:45:00;138;32;7;121;0;10;1;0;0
2020-10-16 07:00:00;95;31;5;150;18;10;1;0;0
2020-10-16 07:15:00;121;26;6;214;0;10;0;0;0
2020-10-16 07:30:00;132;33;11;201;7;10;1;0;0
2020-10-16 07:45:00;141;24;7;183;1;10;0;0;0
2020-10-16 08:00:00;127;33;9;156;0;10;1;0;0
2020-10-16 08:15:00;65;13;1;78;0;5;0;0;0
2020-10-16 08:30:00;
2020-10-16 08:45:00;
2020-10-16 09:00:00;
2020-10-16 09:15:00;
2020-10-16 09:30:00;
2020-10-16 09:45:00;
2020-10-16 10:00:00;
2020-10-16 10:15:00;
2020-10-16 10:30:00;
2020-10-16 10:45:00;
2020-10-16 11:00:00;
2020-10-16 11:15:00;
2020-10-16 11:30:00;
2020-10-16 11:45:00;
2020-10-16 12:00:00;
2020-10-16 12:15:00;
2020-10-16 12:30:00;
2020-10-16 12:45:00;127;29;14;148;5;11;1;0;0
2020-10-16 13:00:00;145;38;16;185;0;13;1;0;0
2020-10-16 13:15:00;192;40;23;176;8;10;0;0;0
2020-10-16 13:30:00;179;44;20;161;2;10;1;0;0
2020-10-16 13:45:00;210;39;19;176;1;9;1;0;0
2020-10-16 14:00:00;172;46;12;183;4;10;0;0;0
2020-10-16 14:15:00;173;34;15;146;0;10;1;0;0
2020-10-16 14:30:00;164;48;22;163;0;10;0;0;0
2020-10-16 14:45:00;148;37;17;183;9;10;1;0;0
2020-10-16 15:00:00;162;23;14;149;7;10;1;0;0
2020-10-16 15:15:00;180;24;13;165;0;10;0;0;0
2020-10-16 15:30:00;179;17;14;151;0;10;1;0;0
2020-10-16 15:45:00;131;24;15;148;0;10;1;0;0
2020-10-16 16:00:00;126;24;16;161;0;10;0;0;0
2020-10-16 16:15:00;130;29;13;156;0;10;1;0;0
2020-10-16 16:30:00;132;29;17;146;0;10;0;0;0
2020-10-16 16:45:00;135;25;13;143;11;10;1;0;0
2020-10-16 17:00:00;134;29;17;131;0;10;1;0;0
2020-10-16 17:15:00;115;27;11;122;3;9;0;0;0
2020-10-16 17:30:00;121;47;10;137;0;10;1;0;0
2020-10-16 17:45:00;130;29;12;157;7;10;1;0;0
2020-10-16 18:00:00;122;30;11;114;3;10;0;0;0
2020-10-16 18:15:00;114;34;11;136;2;10;1;0;0
2020-10-16 18:30:00;131;29;6;113;5;10;0;0;0
2020-10-16 18:45:00;114;25;9;116;0;10;1;0;0
2020-10-16 19:00:00;97;30;8;92;0;10;1;0;0
2020-10-16 19:15:00;80;23;1;97;0;10;0;0;0
2020-10-16 19:30:00;70;20;4;67;0;10;1;0;0
2020-10-16 19:45:00;68;14;1;66;0;10;1;0;0
2020-10-16 20:00:00;64;11;2;56;0;12;0;0;0
2020-10-16 20:15:00;61;11;2;49;0;13;1;0;0
2020-10-16 20:30:00;68;14;6;46;0;12;1;0;0
2020-10-16 20:45:00;92;14;3;48;0;14;1;0;0
2020-10-16 21:00:00;104;15;0;55;0;12;0;0;0
2020-10-16 21:15:00;156;21;2;70;0;13;1;0;0
2020-10-16 21:30:00;87;25;2;99;0;12;1;0;0
2020-10-16 21:45:00;62;49;1;168;0;14;1;0;0
2020-10-16 22:00:00;69;25;0;90;0;10;0;0;0
2020-10-16 22:15:00;63;15;1;38;0;10;1;0;0
2020-10-16 22:30:00;38;3;0;26;0;10;0;0;0
2020-10-16 22:45:00;39;7;0;45;0;13;1;0;0
2020-10-16 23:00:00;25;10;1;29;0;12;1;0;0
2020-10-16 23:15:00;30;5;0;26;0;13;1;0;0
2020-10-16 23:30:00;17;2;0;10;0;12;1;0;0
2020-10-16 23:45:00;27;4;0;16;0;14;0;0;0
