DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-11-17 00:00:00;1;3;2;0;0;0;1;8;4;2;0;2;5;3;0;1;0
2020-11-17 00:15:00;1;10;3;0;0;0;0;7;2;5;2;7;11;5;24;0;0
2020-11-17 00:30:00;4;10;4;1;0;0;0;6;1;3;0;4;5;1;0;1;0
2020-11-17 00:45:00;5;4;0;0;0;0;0;1;5;1;0;1;2;1;0;0;0
2020-11-17 01:00:00;5;4;3;1;0;0;0;3;0;0;0;4;5;0;1;1;0
2020-11-17 01:15:00;4;4;1;1;0;0;0;6;1;3;0;3;4;0;1;0;0
2020-11-17 01:30:00;7;3;1;0;0;0;0;3;2;1;0;4;3;0;0;0;0
2020-11-17 01:45:00;8;5;0;0;0;0;0;2;2;5;1;3;1;0;0;0;0
2020-11-17 02:00:00;3;3;1;1;0;0;0;1;0;0;0;2;3;0;1;1;0
2020-11-17 02:15:00;10;3;2;0;1;1;0;2;3;1;1;1;2;3;0;0;0
2020-11-17 02:30:00;4;7;1;0;0;0;1;0;2;0;0;3;1;1;0;1;0
2020-11-17 02:45:00;1;4;1;1;0;0;0;3;1;3;2;3;3;1;0;0;0
2020-11-17 03:00:00;2;3;0;0;0;0;0;4;1;0;0;1;2;0;0;0;0
2020-11-17 03:15:00;3;2;0;1;0;1;0;4;3;2;0;2;0;1;0;2;0
2020-11-17 03:30:00;8;5;1;0;0;0;0;2;1;5;1;3;4;0;0;0;0
2020-11-17 03:45:00;7;5;0;0;0;0;0;2;3;2;0;3;5;0;0;0;0
2020-11-17 04:00:00;7;5;3;1;0;0;0;3;3;3;2;2;5;0;0;1;0
2020-11-17 04:15:00;7;6;1;0;0;1;0;5;5;4;1;4;3;0;0;0;0
2020-11-17 04:30:00;9;13;3;0;0;0;0;2;14;10;5;5;1;1;0;1;0
2020-11-17 04:45:00;21;23;13;0;0;0;0;8;11;5;0;18;5;3;2;1;0
2020-11-17 05:00:00;21;44;44;0;0;0;0;4;9;11;4;31;16;4;8;0;0
2020-11-17 05:15:00;31;60;61;0;0;0;0;20;16;13;11;37;17;5;7;0;0
2020-11-17 05:30:00;51;65;71;1;1;0;0;17;23;15;9;33;23;4;6;2;0
2020-11-17 05:45:00;68;49;45;1;0;1;1;25;47;11;14;36;25;6;4;3;0
2020-11-17 06:00:00;54;50;53;3;0;2;1;42;56;30;30;29;32;11;11;5;0
2020-11-17 06:15:00;86;72;86;3;0;0;1;62;54;25;23;43;25;13;35;7;0
2020-11-17 06:30:00;99;73;87;6;0;1;1;40;43;33;23;68;38;23;16;12;0
2020-11-17 06:45:00;115;83;91;8;0;0;0;45;55;31;26;59;56;45;16;14;0
2020-11-17 07:00:00;89;76;76;11;0;4;3;48;42;26;19;72;73;44;9;17;0
2020-11-17 07:15:00;95;94;100;20;1;0;2;121;75;34;18;81;77;57;83;45;0
2020-11-17 07:30:00;90;106;107;18;0;2;1;84;88;38;38;94;83;81;26;54;0
2020-11-17 07:45:00;112;132;144;17;0;2;2;81;90;46;40;85;49;66;23;32;0
2020-11-17 08:00:00;78;90;93;8;1;4;1;58;56;31;22;74;54;59;26;19;0
2020-11-17 08:15:00;85;83;72;6;1;6;0;80;73;38;31;60;33;48;10;10;0
2020-11-17 08:30:00;82;79;71;12;0;0;1;61;70;35;28;58;46;50;14;15;0
2020-11-17 08:45:00;89;73;71;8;0;1;3;58;66;27;26;65;32;43;13;8;0
2020-11-17 09:00:00;73;68;64;12;1;4;2;61;70;29;19;55;37;52;8;17;0
2020-11-17 09:15:00;81;71;47;7;0;1;1;63;64;30;23;67;48;53;21;16;0
2020-11-17 09:30:00;78;81;65;12;0;0;0;63;73;37;25;59;31;38;8;11;0
2020-11-17 09:45:00;90;72;82;11;2;4;4;51;53;32;22;63;36;46;13;14;0
2020-11-17 10:00:00;60;71;51;11;2;4;2;77;70;30;19;64;46;53;29;18;0
2020-11-17 10:15:00;71;90;67;10;0;2;1;77;64;48;28;57;40;44;20;14;0
2020-11-17 10:30:00;81;83;61;7;0;3;6;127;74;37;22;54;43;53;20;15;0
2020-11-17 10:45:00;76;69;75;8;0;3;6;53;66;41;25;70;38;52;31;9;0
2020-11-17 11:00:00;69;92;70;4;2;6;3;56;63;41;34;76;34;54;21;10;0
2020-11-17 11:15:00;80;68;70;5;0;7;5;88;89;36;28;67;41;44;34;11;0
2020-11-17 11:30:00;76;90;74;7;3;2;2;78;95;47;44;75;38;55;15;11;0
2020-11-17 11:45:00;75;63;66;2;0;5;8;75;97;48;33;58;42;59;24;8;0
2020-11-17 12:00:00;94;77;67;7;0;3;4;79;93;43;32;72;44;49;8;12;0
2020-11-17 12:15:00;79;82;85;6;2;5;6;101;86;44;36;60;37;52;14;9;0
2020-11-17 12:30:00;84;91;73;5;0;0;0;98;100;42;33;84;50;51;11;10;0
2020-11-17 12:45:00;92;87;87;11;3;4;2;70;103;46;30;76;40;54;16;12;0
2020-11-17 13:00:00;86;97;92;4;2;8;2;95;97;43;24;53;43;54;32;13;0
2020-11-17 13:15:00;88;93;107;6;2;4;3;141;90;33;41;67;43;53;13;17;0
2020-11-17 13:30:00;102;89;101;8;0;5;7;75;85;39;26;75;43;57;32;15;0
2020-11-17 13:45:00;81;94;92;7;3;8;8;69;87;54;41;72;40;49;30;14;0
2020-11-17 14:00:00;81;95;102;7;1;8;6;81;93;35;36;70;32;52;29;10;0
2020-11-17 14:15:00;70;80;61;7;0;6;7;110;109;61;43;74;47;55;57;19;0
2020-11-17 14:30:00;96;90;91;5;1;18;6;141;109;48;48;69;46;67;74;17;0
2020-11-17 14:45:00;77;77;74;7;4;6;5;124;126;57;50;75;38;56;19;10;0
2020-11-17 15:00:00;89;92;73;7;4;9;3;93;108;54;41;63;44;47;26;11;0
2020-11-17 15:15:00;89;75;69;11;5;14;10;99;112;48;38;81;47;52;26;16;0
2020-11-17 15:30:00;100;94;80;5;0;8;5;120;117;55;50;79;49;65;15;10;0
2020-11-17 15:45:00;96;91;79;12;3;19;6;142;111;55;52;87;62;66;27;17;0
2020-11-17 16:00:00;107;96;106;12;3;12;8;118;130;57;46;85;53;71;14;17;0
2020-11-17 16:15:00;90;91;97;6;3;23;11;110;114;66;47;82;71;73;14;16;0
2020-11-17 16:30:00;100;91;94;9;4;14;7;129;117;59;60;92;52;66;20;19;0
2020-11-17 16:45:00;87;91;93;7;3;17;11;200;140;62;48;74;65;65;17;19;0
2020-11-17 17:00:00;93;75;80;5;5;17;15;105;121;55;44;79;72;74;11;16;0
2020-11-17 17:15:00;89;98;82;6;2;14;8;116;126;57;49;82;62;70;12;14;0
2020-11-17 17:30:00;96;81;75;11;2;19;11;96;108;39;41;65;51;75;22;15;0
2020-11-17 17:45:00;87;85;82;7;2;8;9;141;100;43;40;71;41;58;20;18;0
2020-11-17 18:00:00;84;65;60;7;1;7;8;78;94;48;31;63;36;54;23;14;0
2020-11-17 18:15:00;80;75;57;8;1;9;9;61;85;39;29;59;47;54;23;12;0
2020-11-17 18:30:00;58;65;47;3;3;4;7;61;66;30;21;53;36;52;8;5;0
2020-11-17 18:45:00;48;59;38;6;0;5;2;98;61;20;15;43;31;40;5;6;0
2020-11-17 19:00:00;49;53;44;0;0;3;6;70;68;26;20;36;39;35;17;2;0
2020-11-17 19:15:00;57;50;40;3;1;3;6;41;52;29;14;41;20;32;2;5;0
2020-11-17 19:30:00;33;56;36;4;1;1;4;35;45;16;10;36;27;29;11;4;0
2020-11-17 19:45:00;33;43;34;0;1;3;4;33;33;24;8;23;17;26;9;2;0
2020-11-17 20:00:00;35;50;28;4;1;1;3;73;42;19;15;30;23;30;4;4;0
2020-11-17 20:15:00;19;32;27;4;1;0;2;28;47;13;8;30;19;26;4;6;0
2020-11-17 20:30:00;21;44;33;1;1;2;2;27;35;14;9;19;15;17;8;0;0
2020-11-17 20:45:00;26;39;32;6;1;0;1;46;42;13;4;32;21;21;20;8;0
2020-11-17 21:00:00;20;51;50;7;1;1;2;27;29;11;6;32;22;19;7;6;0
2020-11-17 21:15:00;23;57;42;2;0;1;2;23;23;7;4;23;16;13;57;1;0
2020-11-17 21:30:00;30;35;19;3;0;1;0;21;33;13;5;19;19;20;8;5;0
2020-11-17 21:45:00;12;31;20;2;3;2;0;59;49;17;9;10;10;12;10;4;0
2020-11-17 22:00:00;19;19;12;1;1;1;1;53;66;21;9;12;10;9;9;2;0
2020-11-17 22:15:00;12;24;9;2;0;1;0;24;35;15;7;9;6;8;9;5;0
2020-11-17 22:30:00;13;23;17;2;0;0;1;10;23;7;4;15;9;10;4;3;0
2020-11-17 22:45:00;13;24;17;2;0;1;1;9;9;4;2;5;7;10;3;2;0
2020-11-17 23:00:00;7;18;5;2;0;2;0;13;10;7;2;9;11;11;16;3;0
2020-11-17 23:15:00;8;18;2;1;0;0;0;7;13;4;3;7;7;4;36;1;0
2020-11-17 23:30:00;6;13;7;0;1;0;0;8;9;1;0;3;1;0;0;2;0
