DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-08-12 00:00:00;2;0;0;0;0;1;0;0
2019-08-12 00:15:00;0;2;0;0;2;3;0;0
2019-08-12 00:30:00;2;1;0;0;0;3;0;0
2019-08-12 00:45:00;0;2;0;0;3;1;0;0
2019-08-12 01:00:00;1;2;0;0;1;0;0;0
2019-08-12 01:15:00;0;1;0;0;1;3;0;0
2019-08-12 01:30:00;0;1;0;0;1;0;0;0
2019-08-12 01:45:00;1;0;0;0;0;1;0;0
2019-08-12 02:00:00;0;0;0;0;2;1;0;0
2019-08-12 02:15:00;1;2;0;0;1;2;0;0
2019-08-12 02:30:00;1;5;0;0;0;0;0;0
2019-08-12 02:45:00;0;1;0;0;2;1;0;0
2019-08-12 03:00:00;1;2;0;0;1;2;0;0
2019-08-12 03:15:00;0;1;0;0;1;0;0;0
2019-08-12 03:30:00;0;2;0;0;0;2;0;0
2019-08-12 03:45:00;1;1;0;0;0;2;0;0
2019-08-12 04:00:00;0;0;0;0;1;1;0;0
2019-08-12 04:15:00;1;0;0;0;2;1;0;0
2019-08-12 04:30:00;0;3;0;0;1;3;0;0
2019-08-12 04:45:00;3;1;0;0;1;2;0;0
2019-08-12 05:00:00;3;5;0;0;8;12;0;0
2019-08-12 05:15:00;1;10;0;0;11;19;6;0
2019-08-12 05:30:00;4;14;0;0;18;20;6;0
2019-08-12 05:45:00;5;12;0;0;28;25;24;2
2019-08-12 06:00:00;8;18;0;0;28;26;11;0
2019-08-12 06:15:00;10;22;4;0;23;26;21;0
2019-08-12 06:30:00;14;36;0;0;32;39;12;0
2019-08-12 06:45:00;16;32;0;0;28;43;11;1
2019-08-12 07:00:00;11;24;2;0;34;39;12;0
2019-08-12 07:15:00;20;37;5;0;31;32;15;5
2019-08-12 07:30:00;20;42;1;0;40;39;15;0
2019-08-12 07:45:00;16;40;5;0;47;45;21;0
2019-08-12 08:00:00;17;44;6;0;31;38;14;0
2019-08-12 08:15:00;18;29;6;0;23;32;10;0
2019-08-12 08:30:00;18;42;2;0;30;38;23;0
2019-08-12 08:45:00;27;35;7;0;24;31;9;7
2019-08-12 09:00:00;20;43;12;0;33;19;4;6
2019-08-12 09:15:00;15;34;7;0;25;23;1;1
2019-08-12 09:30:00;21;33;10;0;30;28;2;2
2019-08-12 09:45:00;19;33;9;0;30;26;7;2
2019-08-12 10:00:00;25;29;9;0;21;21;2;3
2019-08-12 10:15:00;19;28;18;0;28;25;0;4
2019-08-12 10:30:00;16;23;12;0;28;14;1;3
2019-08-12 10:45:00;18;40;7;0;28;19;2;0
2019-08-12 11:00:00;19;37;14;0;37;32;3;7
2019-08-12 11:15:00;32;42;10;0;36;35;0;3
2019-08-12 11:30:00;25;36;10;0;30;22;2;7
2019-08-12 11:45:00;25;27;7;0;32;25;3;3
2019-08-12 12:00:00;16;30;8;0;33;24;0;5
2019-08-12 12:15:00;16;35;9;0;26;20;4;1
2019-08-12 12:30:00;16;37;8;0;34;33;2;8
2019-08-12 12:45:00;22;35;12;0;29;29;4;8
2019-08-12 13:00:00;19;38;9;0;31;18;6;2
2019-08-12 13:15:00;26;29;10;0;27;34;5;55
2019-08-12 13:30:00;20;36;7;0;32;40;7;11
2019-08-12 13:45:00;31;43;7;0;32;25;4;6
2019-08-12 14:00:00;31;40;6;0;40;33;0;10
2019-08-12 14:15:00;32;55;4;0;32;26;0;7
2019-08-12 14:30:00;36;50;4;0;41;33;3;9
2019-08-12 14:45:00;33;45;6;0;43;31;0;10
2019-08-12 15:00:00;31;44;11;0;37;27;3;16
2019-08-12 15:15:00;36;46;6;0;46;29;4;10
2019-08-12 15:30:00;36;42;7;0;45;26;0;18
2019-08-12 15:45:00;37;45;12;0;44;32;0;26
2019-08-12 16:00:00;43;47;6;0;43;30;0;19
2019-08-12 16:15:00;37;33;6;0;51;39;0;12
2019-08-12 16:30:00;36;48;7;0;37;36;0;14
2019-08-12 16:45:00;39;36;2;0;42;26;7;8
2019-08-12 17:00:00;28;33;3;0;41;20;0;7
2019-08-12 17:15:00;39;41;2;0;29;29;0;8
2019-08-12 17:30:00;24;28;7;0;28;23;4;6
2019-08-12 17:45:00;28;35;4;0;28;25;0;6
2019-08-12 18:00:00;20;27;6;0;21;15;0;3
2019-08-12 18:15:00;22;29;3;0;24;16;0;5
2019-08-12 18:30:00;17;17;0;0;22;9;0;3
2019-08-12 18:45:00;17;20;1;0;19;17;0;1
2019-08-12 19:00:00;17;18;0;0;17;10;0;0
2019-08-12 19:15:00;14;18;2;0;14;7;0;0
2019-08-12 19:30:00;10;19;0;0;8;8;0;0
2019-08-12 19:45:00;18;12;0;0;13;9;0;0
2019-08-12 20:00:00;9;11;1;0;13;8;0;6
2019-08-12 20:15:00;6;5;1;0;11;8;0;0
2019-08-12 20:30:00;3;7;1;0;7;7;0;0
2019-08-12 20:45:00;6;8;0;0;11;3;0;0
2019-08-12 21:00:00;3;7;1;0;6;10;0;0
2019-08-12 21:15:00;3;7;0;0;12;6;1;0
2019-08-12 21:30:00;1;9;0;0;6;6;1;1
2019-08-12 21:45:00;7;13;0;0;12;3;0;6
2019-08-12 22:00:00;6;6;0;0;23;5;0;0
2019-08-12 22:15:00;4;7;0;0;9;7;0;0
2019-08-12 22:30:00;4;5;0;0;2;5;0;0
2019-08-12 22:45:00;2;3;0;0;5;4;0;0
2019-08-12 23:00:00;2;6;0;0;3;3;0;0
2019-08-12 23:15:00;3;5;0;0;4;4;0;0
2019-08-12 23:30:00;2;3;0;0;2;3;0;0
2019-08-12 23:45:00;0;2;0;0;1;3;0;0
