DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-10-03 00:00:00;15;22;15;6;8;19;19;5
2019-10-03 00:15:00;19;12;8;11;8;20;23;18
2019-10-03 00:30:00;15;19;9;7;9;11;14;9
2019-10-03 00:45:00;14;16;10;5;5;14;20;12
2019-10-03 01:00:00;17;16;9;2;3;7;16;10
2019-10-03 01:15:00;11;17;7;8;6;14;11;9
2019-10-03 01:30:00;8;14;3;2;5;10;14;7
2019-10-03 01:45:00;6;8;4;5;8;10;15;6
2019-10-03 02:00:00;6;14;9;2;2;8;10;5
2019-10-03 02:15:00;11;10;8;3;5;10;10;7
2019-10-03 02:30:00;4;10;6;4;4;8;10;5
2019-10-03 02:45:00;2;6;4;0;1;5;13;9
2019-10-03 03:00:00;4;9;6;0;1;3;7;5
2019-10-03 03:15:00;6;7;2;3;2;5;2;1
2019-10-03 03:30:00;3;3;3;3;3;6;7;4
2019-10-03 03:45:00;6;6;4;0;0;0;11;7
2019-10-03 04:00:00;1;4;3;6;2;4;7;4
2019-10-03 04:15:00;10;9;6;5;4;7;7;3
2019-10-03 04:30:00;9;11;4;2;1;7;3;5
2019-10-03 04:45:00;10;15;14;1;1;6;8;4
2019-10-03 05:00:00;9;8;6;7;4;10;10;8
2019-10-03 05:15:00;7;7;7;6;6;10;12;5
2019-10-03 05:30:00;8;15;10;4;4;5;8;6
2019-10-03 05:45:00;10;12;7;7;7;13;8;7
2019-10-03 06:00:00;11;15;21;7;6;11;8;3
2019-10-03 06:15:00;12;21;19;7;6;13;12;9
2019-10-03 06:30:00;13;16;12;2;3;4;11;6
2019-10-03 06:45:00;7;13;12;8;6;13;18;1
2019-10-03 07:00:00;9;11;12;3;5;8;13;3
2019-10-03 07:15:00;13;22;22;6;8;17;18;6
2019-10-03 07:30:00;10;19;24;2;3;11;12;8
2019-10-03 07:45:00;15;24;12;11;12;32;9;7
2019-10-03 08:00:00;11;25;30;7;6;19;16;4
2019-10-03 08:15:00;24;29;33;8;8;24;15;6
2019-10-03 08:30:00;15;32;40;7;6;19;22;7
2019-10-03 08:45:00;28;39;28;11;10;31;17;12
2019-10-03 09:00:00;23;30;36;6;8;21;22;8
2019-10-03 09:15:00;32;34;46;11;11;28;28;14
2019-10-03 09:30:00;31;50;32;17;24;38;35;24
2019-10-03 09:45:00;29;27;31;18;15;47;34;16
2019-10-03 10:00:00;29;40;41;17;17;40;21;21
2019-10-03 10:15:00;37;44;30;21;17;43;30;22
2019-10-03 10:30:00;34;41;41;17;9;44;42;21
2019-10-03 10:45:00;41;43;57;27;21;54;43;34
2019-10-03 11:00:00;32;32;33;16;14;38;39;28
2019-10-03 11:15:00;33;43;27;31;68;51;51;30
2019-10-03 11:30:00;47;39;39;19;16;46;47;33
2019-10-03 11:45:00;33;29;28;32;20;56;67;33
2019-10-03 12:00:00;29;37;37;32;23;56;63;47
2019-10-03 12:15:00;35;44;43;40;33;77;78;46
2019-10-03 12:30:00;39;47;41;79;54;97;60;45
2019-10-03 12:45:00;46;53;56;56;26;56;72;63
2019-10-03 13:00:00;41;40;36;15;14;49;77;47
2019-10-03 13:15:00;45;49;38;17;20;46;76;42
2019-10-03 13:30:00;37;34;38;17;18;47;79;58
2019-10-03 13:45:00;32;38;33;22;32;70;71;57
2019-10-03 14:00:00;36;37;38;21;23;61;81;44
2019-10-03 14:15:00;48;58;45;18;21;57;71;64
2019-10-03 14:30:00;49;52;31;23;22;74;81;54
2019-10-03 14:45:00;48;70;51;25;30;75;66;64
2019-10-03 15:00:00;37;38;35;28;32;88;65;50
2019-10-03 15:15:00;54;39;39;22;25;71;65;47
2019-10-03 15:30:00;57;50;43;16;15;58;57;43
2019-10-03 15:45:00;65;41;47;19;16;51;69;46
2019-10-03 16:00:00;50;48;38;18;17;48;57;54
2019-10-03 16:15:00;40;39;30;27;27;75;58;40
2019-10-03 16:30:00;55;57;54;18;23;67;54;33
2019-10-03 16:45:00;55;65;54;19;26;64;69;45
2019-10-03 17:00:00;56;63;50;13;16;51;61;38
2019-10-03 17:15:00;53;49;37;16;16;44;44;31
2019-10-03 17:30:00;22;30;22;14;8;32;28;18
2019-10-03 17:45:00;
2019-10-03 18:00:00;57;38;34;57;46;72;63;49
2019-10-03 18:15:00;55;61;44;23;23;47;72;58
2019-10-03 18:30:00;48;45;45;36;21;47;55;57
2019-10-03 18:45:00;54;54;33;41;27;65;65;62
2019-10-03 19:00:00;47;53;30;20;21;38;62;54
2019-10-03 19:15:00;31;35;31;31;23;51;54;35
2019-10-03 19:30:00;37;46;30;77;19;57;50;42
2019-10-03 19:45:00;34;41;24;21;16;44;40;40
2019-10-03 20:00:00;32;35;23;29;18;49;45;36
2019-10-03 20:15:00;34;40;31;27;17;51;29;26
2019-10-03 20:30:00;20;35;17;17;19;34;39;31
2019-10-03 20:45:00;23;26;18;45;11;29;32;35
2019-10-03 21:00:00;21;18;21;20;21;42;32;29
2019-10-03 21:15:00;18;25;12;8;17;26;36;23
2019-10-03 21:30:00;21;20;11;4;11;18;30;25
2019-10-03 21:45:00;26;14;11;7;7;19;21;20
2019-10-03 22:00:00;15;21;16;7;7;21;30;20
2019-10-03 22:15:00;23;23;10;5;7;15;29;13
2019-10-03 22:30:00;29;27;25;10;9;27;22;17
2019-10-03 22:45:00;31;41;34;4;10;20;27;24
2019-10-03 23:00:00;28;23;26;2;4;15;27;14
2019-10-03 23:15:00;18;15;9;8;9;21;34;19
2019-10-03 23:30:00;10;15;7;7;5;10;24;22
2019-10-03 23:45:00;15;18;8;6;6;13;25;9
