DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-09-20 00:00:00;8;13;35;5;17;10;6;1;7;7;0;0;0;0
2020-09-20 00:15:00;17;14;29;8;25;11;10;2;20;10;0;0;0;0
2020-09-20 00:30:00;10;10;19;4;12;9;11;5;13;10;0;0;0;0
2020-09-20 00:45:00;17;16;17;8;19;12;5;4;10;11;0;0;0;0
2020-09-20 01:00:00;13;18;20;4;15;7;4;1;6;6;0;0;0;0
2020-09-20 01:15:00;8;6;27;6;12;7;6;1;6;10;0;0;0;0
2020-09-20 01:30:00;5;9;18;2;13;6;4;0;11;7;0;0;0;0
2020-09-20 01:45:00;9;8;21;4;9;6;3;1;6;5;0;0;0;0
2020-09-20 02:00:00;9;7;13;1;4;4;7;1;8;4;0;0;0;0
2020-09-20 02:15:00;8;5;9;3;9;6;1;1;4;7;0;0;0;0
2020-09-20 02:30:00;4;6;14;4;3;2;4;2;5;4;0;0;0;0
2020-09-20 02:45:00;4;8;10;0;8;1;2;0;3;4;0;0;0;0
2020-09-20 03:00:00;3;6;7;4;5;1;7;2;0;7;0;0;0;0
2020-09-20 03:15:00;2;2;8;1;5;3;3;1;3;3;0;0;0;0
2020-09-20 03:30:00;2;1;4;0;6;8;2;0;5;2;0;0;0;0
2020-09-20 03:45:00;2;1;2;0;8;2;1;0;2;2;0;0;0;0
2020-09-20 04:00:00;0;1;6;1;5;5;2;0;2;1;0;0;0;0
2020-09-20 04:15:00;1;3;5;0;5;4;1;1;2;4;0;0;0;0
2020-09-20 04:30:00;2;2;3;0;2;3;2;0;2;2;0;0;0;0
2020-09-20 04:45:00;2;0;3;1;5;2;2;0;6;5;0;0;0;0
2020-09-20 05:00:00;2;3;1;0;3;5;3;2;5;3;0;0;0;0
2020-09-20 05:15:00;8;1;9;3;6;6;1;0;3;5;0;0;0;0
2020-09-20 05:30:00;6;5;8;0;5;5;9;2;3;2;0;0;0;0
2020-09-20 05:45:00;6;7;10;0;6;4;4;3;2;1;0;0;0;0
2020-09-20 06:00:00;6;9;3;2;6;4;1;0;6;6;0;0;0;0
2020-09-20 06:15:00;4;7;8;0;3;9;3;0;6;5;0;0;0;0
2020-09-20 06:30:00;6;2;13;0;12;2;9;0;5;6;0;0;0;0
2020-09-20 06:45:00;4;3;4;0;14;6;4;2;4;3;0;0;0;0
2020-09-20 07:00:00;4;4;9;2;11;4;3;1;9;7;0;0;0;0
2020-09-20 07:15:00;6;8;14;3;9;9;3;1;6;12;0;0;0;0
2020-09-20 07:30:00;5;4;18;6;9;9;8;0;6;8;0;0;0;0
2020-09-20 07:45:00;11;8;22;4;16;17;5;1;14;10;0;0;0;0
2020-09-20 08:00:00;7;8;18;4;11;14;6;1;10;5;0;0;0;0
2020-09-20 08:15:00;10;5;16;8;17;15;8;2;16;11;0;0;0;0
2020-09-20 08:30:00;12;15;23;7;25;15;7;0;14;12;0;0;0;0
2020-09-20 08:45:00;21;12;32;9;25;23;13;4;19;17;0;0;0;0
2020-09-20 09:00:00;19;15;35;13;27;19;6;2;16;16;0;0;0;0
2020-09-20 09:15:00;25;16;36;20;36;18;12;2;25;24;0;0;0;0
2020-09-20 09:30:00;27;18;29;9;47;32;13;5;33;35;0;0;0;0
2020-09-20 09:45:00;26;23;38;23;32;27;20;7;31;32;0;0;0;0
2020-09-20 10:00:00;36;25;42;21;37;34;19;6;32;30;0;0;0;0
2020-09-20 10:15:00;31;25;51;18;34;24;20;12;38;32;0;0;0;0
2020-09-20 10:30:00;48;18;57;29;44;28;19;8;39;27;0;0;0;0
2020-09-20 10:45:00;43;22;64;30;36;41;13;6;36;30;0;0;0;0
2020-09-20 11:00:00;40;27;54;18;42;30;15;10;24;30;0;0;0;0
2020-09-20 11:15:00;51;32;60;22;43;34;19;8;44;30;0;0;0;0
2020-09-20 11:30:00;47;23;59;22;49;30;11;3;44;29;0;0;0;0
2020-09-20 11:45:00;47;29;68;34;47;47;20;17;44;42;0;0;0;0
2020-09-20 12:00:00;56;49;68;41;46;39;19;6;31;30;0;0;0;0
2020-09-20 12:15:00;45;38;65;32;48;45;18;9;22;34;0;0;0;0
