DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-08-07 00:00:00;14;0;0;4;0;10;1;0;0
2019-08-07 00:15:00;15;2;0;7;0;14;1;0;0
2019-08-07 00:30:00;14;0;0;7;0;12;0;0;0
2019-08-07 00:45:00;11;2;0;7;0;13;1;0;0
2019-08-07 01:00:00;7;1;0;1;0;12;1;0;0
2019-08-07 01:15:00;1;1;0;5;0;14;1;0;0
2019-08-07 01:30:00;4;0;0;4;0;12;0;0;0
2019-08-07 01:45:00;2;0;1;1;0;14;1;0;0
2019-08-07 02:00:00;3;1;0;3;0;12;1;0;0
2019-08-07 02:15:00;3;3;0;1;0;14;1;0;0
2019-08-07 02:30:00;3;2;1;2;0;12;1;0;0
2019-08-07 02:45:00;4;2;0;6;0;13;1;0;0
2019-08-07 03:00:00;4;0;0;2;0;12;0;0;0
2019-08-07 03:15:00;5;1;0;5;0;14;1;0;0
2019-08-07 03:30:00;5;1;0;3;0;12;1;0;0
2019-08-07 03:45:00;4;1;0;8;0;14;1;0;0
2019-08-07 04:00:00;3;1;0;5;0;12;1;0;0
2019-08-07 04:15:00;6;0;0;6;0;13;0;0;0
2019-08-07 04:30:00;15;3;0;9;0;12;1;0;0
2019-08-07 04:45:00;34;5;1;16;0;14;1;0;0
2019-08-07 05:00:00;58;5;1;42;0;10;1;0;0
2019-08-07 05:15:00;118;5;3;74;0;10;0;0;0
2019-08-07 05:30:00;145;19;4;114;0;10;1;0;0
2019-08-07 05:45:00;162;26;2;152;0;10;0;0;0
2019-08-07 06:00:00;128;14;2;126;0;10;1;0;0
2019-08-07 06:15:00;141;17;4;111;0;10;1;0;0
2019-08-07 06:30:00;135;17;3;141;1;10;0;0;0
2019-08-07 06:45:00;123;23;2;142;3;10;1;0;0
2019-08-07 07:00:00;108;16;8;152;0;10;1;0;0
2019-08-07 07:15:00;153;17;7;147;10;10;0;0;0
2019-08-07 07:30:00;90;11;10;187;0;10;1;0;0
2019-08-07 07:45:00;128;9;14;173;7;10;0;0;0
2019-08-07 08:00:00;124;15;8;158;0;10;1;0;0
2019-08-07 08:15:00;140;13;8;165;0;10;1;0;0
2019-08-07 08:30:00;136;10;6;137;0;10;0;0;0
2019-08-07 08:45:00;125;18;7;151;0;10;1;0;0
2019-08-07 09:00:00;99;38;19;130;2;13;1;0;0
2019-08-07 09:15:00;89;18;14;153;0;13;0;0;0
2019-08-07 09:30:00;110;12;12;147;1;13;1;0;0
2019-08-07 09:45:00;112;13;15;134;0;13;1;0;0
2019-08-07 10:00:00;91;16;11;100;2;12;0;0;0
2019-08-07 10:15:00;96;16;12;108;0;12;1;0;0
2019-08-07 10:30:00;110;19;21;141;0;13;1;0;0
2019-08-07 10:45:00;110;21;23;135;2;13;0;0;0
2019-08-07 11:00:00;98;23;19;136;2;13;1;0;0
2019-08-07 11:15:00;107;16;15;122;0;13;1;0;0
2019-08-07 11:30:00;112;18;21;134;0;13;1;0;0
