DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-10-11 00:00:00;20;4;0;1;11;19;34;0;0;0;0;0;0;0
2020-10-11 00:15:00;18;3;12;8;18;40;25;0;0;0;0;0;0;0
2020-10-11 00:30:00;18;1;8;4;13;24;33;0;0;0;0;0;0;0
2020-10-11 00:45:00;14;2;2;1;11;28;17;0;0;0;0;0;0;0
2020-10-11 01:00:00;15;2;2;1;5;20;25;0;0;0;0;0;0;0
2020-10-11 01:15:00;15;0;1;3;7;28;25;0;0;0;0;0;0;0
2020-10-11 01:30:00;9;1;1;0;8;15;20;0;0;0;0;0;0;0
2020-10-11 01:45:00;13;0;1;4;7;20;13;0;0;0;0;0;0;0
2020-10-11 02:00:00;7;2;1;2;9;21;8;0;0;0;0;0;0;0
2020-10-11 02:15:00;7;1;2;3;4;12;15;0;0;0;0;0;0;0
2020-10-11 02:30:00;10;0;2;1;4;16;10;0;0;0;0;0;0;0
2020-10-11 02:45:00;8;2;1;1;6;8;12;0;0;0;0;0;0;0
2020-10-11 03:00:00;4;1;0;0;2;12;8;0;0;0;0;0;0;0
2020-10-11 03:15:00;6;0;1;0;4;7;7;0;0;0;0;0;0;0
2020-10-11 03:30:00;4;0;1;0;0;5;9;0;0;0;0;0;0;0
2020-10-11 03:45:00;7;0;0;0;5;10;8;0;0;0;0;0;0;0
2020-10-11 04:00:00;2;0;1;0;2;7;4;0;0;0;0;0;0;0
2020-10-11 04:15:00;4;0;1;2;6;9;7;0;0;0;0;0;0;0
2020-10-11 04:30:00;5;0;0;0;1;6;11;0;0;0;0;0;0;0
2020-10-11 04:45:00;2;1;0;0;2;7;7;0;0;0;0;0;0;0
2020-10-11 05:00:00;4;1;0;1;5;13;5;0;0;0;0;0;0;0
2020-10-11 05:15:00;2;1;2;4;3;8;8;0;0;0;0;0;0;0
2020-10-11 05:30:00;10;0;1;0;3;10;25;0;0;0;0;0;0;0
2020-10-11 05:45:00;19;3;2;3;4;11;17;0;0;0;0;0;0;0
2020-10-11 06:00:00;7;1;3;1;2;6;7;0;0;0;0;0;0;0
2020-10-11 06:15:00;5;0;1;1;8;19;9;0;0;0;0;0;0;0
2020-10-11 06:30:00;12;1;1;1;6;11;17;0;0;0;0;0;0;0
2020-10-11 06:45:00;5;3;2;2;4;22;12;0;0;0;0;0;0;0
2020-10-11 07:00:00;4;2;0;1;6;13;7;0;0;0;0;0;0;0
