DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-03-22 00:00:00;0;0;0;0;1;0;2;1;0;1;1212;0;0
2020-03-22 00:15:00;1;0;0;1;3;3;3;2;0;0;868;0;0
2020-03-22 00:30:00;2;1;0;1;1;2;0;0;0;0;839;0;0
2020-03-22 00:45:00;1;1;0;0;1;0;1;0;0;0;1571;0;0
2020-03-22 01:00:00;0;0;0;0;0;1;0;0;1;1;2672;0;0
2020-03-22 01:15:00;0;0;0;0;3;2;1;1;0;1;1847;0;0
2020-03-22 01:30:00;7;5;0;1;3;3;0;0;0;1;1849;0;0
2020-03-22 01:45:00;0;0;0;0;0;0;2;2;1;1;674;0;0
2020-03-22 02:00:00;1;0;0;0;1;1;0;1;1;0;791;0;0
2020-03-22 02:15:00;0;0;0;0;3;2;3;2;1;0;2149;0;0
2020-03-22 02:30:00;0;0;0;0;1;1;1;1;0;0;2723;0;0
2020-03-22 02:45:00;0;0;0;0;0;0;1;0;0;0;2435;0;0
2020-03-22 03:00:00;2;2;0;0;0;0;0;0;0;0;1083;0;0
2020-03-22 03:15:00;0;0;0;0;3;2;0;0;0;1;484;0;0
2020-03-22 03:30:00;0;0;0;0;1;1;1;2;0;0;973;0;0
2020-03-22 03:45:00;0;0;0;0;0;0;0;0;0;0;2616;0;0
2020-03-22 04:00:00;0;0;0;0;0;0;1;1;0;0;2431;0;0
2020-03-22 04:15:00;1;0;0;0;6;3;0;0;0;0;1597;0;0
2020-03-22 04:30:00;0;0;0;0;2;1;1;0;2;1;1784;0;0
2020-03-22 04:45:00;0;0;0;0;2;2;1;0;0;0;17;0;0
2020-03-22 05:00:00;1;0;0;0;1;1;2;2;1;0;112;0;0
2020-03-22 05:15:00;1;1;0;0;2;2;4;3;3;2;1870;0;0
2020-03-22 05:30:00;3;0;0;0;1;1;4;4;7;0;2727;0;0
2020-03-22 05:45:00;2;3;0;0;1;2;3;1;6;9;598;1;0
2020-03-22 06:00:00;4;3;0;0;5;6;3;2;3;2;5;0;0
2020-03-22 06:15:00;3;3;0;0;3;3;5;0;3;0;0;0;1
2020-03-22 06:30:00;3;2;0;0;1;1;5;5;3;1;0;0;0
2020-03-22 06:45:00;0;0;0;0;5;5;1;2;4;2;1;0;0
2020-03-22 07:00:00;7;7;1;0;5;6;4;3;4;3;0;0;0
2020-03-22 07:15:00;3;3;1;0;6;7;3;0;2;2;0;0;1
2020-03-22 07:30:00;0;0;0;0;5;4;6;3;0;0;0;0;0
2020-03-22 07:45:00;0;0;0;0;5;6;3;2;4;2;0;1;0
2020-03-22 08:00:00;2;2;0;0;3;6;4;2;0;0;0;0;0
2020-03-22 08:15:00;4;1;0;0;8;3;4;1;3;0;0;0;1
2020-03-22 08:30:00;3;2;0;0;2;3;5;1;2;0;0;0;0
2020-03-22 08:45:00;5;1;0;0;8;3;5;2;3;2;0;0;0
2020-03-22 09:00:00;0;2;0;1;2;5;3;2;2;0;0;0;0
2020-03-22 09:15:00;1;2;2;1;3;7;4;1;3;3;0;0;0
2020-03-22 09:30:00;4;5;1;0;5;6;6;0;3;0;0;0;0
2020-03-22 09:45:00;0;3;0;1;8;10;10;4;6;5;2;0;0
2020-03-22 10:00:00;2;3;0;0;7;7;14;3;2;0;0;1;0
2020-03-22 10:15:00;8;1;0;1;5;7;5;1;6;3;1;0;2
2020-03-22 10:30:00;6;5;0;0;12;15;6;4;3;0;0;0;1
2020-03-22 10:45:00;4;2;0;0;11;7;15;3;10;2;0;0;0
2020-03-22 11:00:00;1;1;0;0;12;8;11;2;6;0;1;0;0
2020-03-22 11:15:00;3;1;1;0;8;11;14;3;7;5;0;0;0
2020-03-22 11:30:00;7;4;0;0;14;15;11;5;12;2;1;0;1
2020-03-22 11:45:00;4;3;0;2;16;15;12;2;5;5;0;0;0
2020-03-22 12:00:00;7;5;0;2;14;15;16;6;6;1;0;0;1
2020-03-22 12:15:00;10;6;0;3;12;9;9;7;8;3;91;0;0
2020-03-22 12:30:00;3;3;1;3;14;15;22;6;12;5;86;1;0
2020-03-22 12:45:00;8;3;0;0;10;10;11;6;8;3;0;0;0
2020-03-22 13:00:00;6;4;0;0;17;18;18;5;11;4;2;0;0
2020-03-22 13:15:00;10;6;0;1;16;16;10;5;13;6;1;0;0
2020-03-22 13:30:00;11;8;2;0;13;16;16;6;9;3;2;0;0
2020-03-22 13:45:00;6;7;1;0;17;12;16;5;14;5;2;0;0
2020-03-22 14:00:00;9;7;0;0;12;15;11;2;2;2;1;0;0
2020-03-22 14:15:00;7;5;0;2;18;20;9;2;12;3;5;1;0
2020-03-22 14:30:00;6;3;0;0;13;12;15;6;8;1;4;0;2
2020-03-22 14:45:00;9;3;0;0;12;13;13;6;13;4;1;0;0
2020-03-22 15:00:00;5;7;1;0;16;22;17;7;6;3;1;0;0
2020-03-22 15:15:00;7;7;0;0;9;18;16;8;9;5;3;0;0
2020-03-22 15:30:00;4;6;2;0;14;16;15;6;9;1;4;0;0
2020-03-22 15:45:00;5;4;0;3;22;17;14;10;15;3;0;0;0
2020-03-22 16:00:00;2;6;0;0;14;16;16;10;7;4;0;1;0
2020-03-22 16:15:00;6;6;0;1;12;17;7;4;8;5;1;0;0
2020-03-22 16:30:00;11;4;3;1;20;20;13;5;11;6;1;0;3
2020-03-22 16:45:00;3;4;1;0;11;10;19;4;8;2;2;0;0
2020-03-22 17:00:00;5;5;0;0;13;15;12;4;10;5;1;0;1
2020-03-22 17:15:00;7;6;1;0;18;24;13;5;9;3;2;0;1
2020-03-22 17:30:00;7;7;0;1;17;14;27;5;15;3;0;1;0
2020-03-22 17:45:00;5;5;0;0;17;13;16;10;10;3;1;0;0
2020-03-22 18:00:00;7;5;1;0;11;5;6;5;10;1;1;0;1
2020-03-22 18:15:00;9;6;1;0;6;8;11;3;15;7;1;0;0
2020-03-22 18:30:00;6;9;5;0;14;19;15;4;8;5;0;0;1
2020-03-22 18:45:00;6;4;0;1;9;14;15;10;13;5;1016;0;0
2020-03-22 19:00:00;4;2;0;1;15;18;8;4;9;3;921;0;0
2020-03-22 19:15:00;7;4;0;0;5;7;17;9;11;4;963;0;0
2020-03-22 19:30:00;6;5;0;0;8;12;11;5;6;2;2574;0;0
2020-03-22 19:45:00;7;3;0;1;10;10;11;4;5;1;1452;0;0
2020-03-22 20:00:00;8;3;1;0;10;10;9;3;9;3;1127;0;0
2020-03-22 20:15:00;3;5;0;1;3;6;9;3;6;1;533;0;0
2020-03-22 20:30:00;4;4;0;0;6;7;8;5;8;9;1644;0;0
2020-03-22 20:45:00;4;2;1;1;13;14;4;1;7;4;3;0;0
2020-03-22 21:00:00;4;1;0;0;8;5;11;4;5;3;4;0;0
