DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-10-22 00:00:00;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-10-22 00:15:00;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-22 00:30:00;4;1;0;1;0;2;0;0;0;0;0;0;0;0;0
2020-10-22 00:45:00;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-22 01:00:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-22 01:15:00;6;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-10-22 01:30:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-10-22 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-22 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-22 02:15:00;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-22 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-22 02:45:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-10-22 03:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-22 03:15:00;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-10-22 03:30:00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-10-22 03:45:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-22 04:00:00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-10-22 04:15:00;3;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-10-22 04:30:00;6;3;0;2;2;4;0;0;0;0;0;0;0;0;0
2020-10-22 04:45:00;5;4;0;3;3;7;0;0;0;0;0;0;0;0;0
2020-10-22 05:00:00;11;4;0;2;2;9;0;0;0;0;0;0;0;0;0
2020-10-22 05:15:00;32;19;0;17;15;15;0;0;0;0;0;0;0;0;0
2020-10-22 05:30:00;24;11;0;7;7;15;0;0;0;0;0;0;0;0;0
2020-10-22 05:45:00;56;19;1;17;15;27;0;0;0;0;0;0;0;0;0
2020-10-22 06:00:00;36;18;0;18;17;13;0;0;0;0;0;0;0;0;0
2020-10-22 06:15:00;44;24;0;20;18;29;0;2;2;0;0;0;0;0;0
2020-10-22 06:30:00;40;27;1;23;24;25;0;1;1;0;0;0;0;0;0
2020-10-22 06:45:00;57;35;1;31;32;30;0;1;1;0;0;0;0;0;0
2020-10-22 07:00:00;44;46;0;42;33;34;0;1;1;0;0;0;0;0;0
2020-10-22 07:15:00;51;46;2;38;37;44;0;0;0;3;0;1;0;0;0
2020-10-22 07:30:00;65;62;3;54;46;41;0;4;2;0;0;0;0;0;0
2020-10-22 07:45:00;63;67;1;63;51;32;0;6;6;0;0;0;0;0;0
2020-10-22 08:00:00;46;51;1;46;41;27;0;6;7;1;0;0;0;0;0
2020-10-22 08:15:00;52;49;2;49;44;28;0;5;6;0;1;0;0;0;0
2020-10-22 08:30:00;34;29;0;29;21;14;0;9;10;0;0;0;0;0;0
2020-10-22 08:45:00;47;29;0;27;24;22;0;15;13;0;0;0;0;0;0
2020-10-22 09:00:00;33;25;2;22;26;25;0;11;12;0;1;0;0;1;0
2020-10-22 09:15:00;35;31;0;31;32;18;0;11;10;1;0;0;0;0;0
2020-10-22 09:30:00;35;36;1;32;30;15;0;13;12;0;0;0;0;0;0
2020-10-22 09:45:00;49;47;1;40;41;19;0;10;10;0;0;0;0;0;0
2020-10-22 10:00:00;53;34;1;33;36;21;0;11;10;1;0;0;0;0;0
2020-10-22 10:15:00;42;33;0;30;29;20;0;10;7;0;0;0;0;0;0
2020-10-22 10:30:00;62;37;1;35;33;18;0;9;9;0;0;0;0;0;0
2020-10-22 10:45:00;70;35;1;31;32;19;0;15;13;0;0;0;0;0;0
2020-10-22 11:00:00;46;28;0;28;32;20;0;11;12;1;1;0;0;1;0
2020-10-22 11:15:00;50;35;0;32;23;14;0;14;12;1;0;0;0;0;0
2020-10-22 11:30:00;52;34;0;33;34;27;0;17;16;1;0;0;0;0;0
2020-10-22 11:45:00;58;44;2;42;38;26;0;13;11;2;0;0;0;0;0
2020-10-22 12:00:00;49;32;1;31;28;24;0;13;13;1;0;3;0;0;0
2020-10-22 12:15:00;56;26;4;24;26;17;0;13;14;1;2;0;0;6;0
2020-10-22 12:30:00;51;25;4;22;21;26;0;16;12;0;1;1;0;0;0
2020-10-22 12:45:00;57;35;5;31;27;17;0;12;12;2;2;0;1;1;0
2020-10-22 13:00:00;60;38;4;35;29;18;0;9;8;1;0;2;0;0;0
2020-10-22 13:15:00;72;45;0;42;35;30;0;10;12;2;0;6;43;0;0
2020-10-22 13:30:00;67;30;2;28;27;33;0;18;17;1;0;1;0;0;0
2020-10-22 13:45:00;78;36;1;35;27;26;0;11;10;0;0;0;0;0;0
