DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-09-17 00:00:00;10;2;5;7;1;0
2020-09-17 00:15:00;7;7;1;5;1;1
2020-09-17 00:30:00;16;5;6;8;2;1
2020-09-17 00:45:00;12;5;3;6;1;1
2020-09-17 01:00:00;9;2;3;5;0;0
2020-09-17 01:15:00;1;1;2;5;0;0
2020-09-17 01:30:00;6;1;2;2;1;1
2020-09-17 01:45:00;7;2;3;2;1;1
2020-09-17 02:00:00;2;0;3;2;0;2
2020-09-17 02:15:00;5;2;2;4;2;1
2020-09-17 02:30:00;7;1;2;1;0;0
2020-09-17 02:45:00;7;2;2;3;1;0
2020-09-17 03:00:00;5;1;3;3;1;1
2020-09-17 03:15:00;5;3;4;2;0;2
2020-09-17 03:30:00;4;0;2;5;0;0
2020-09-17 03:45:00;3;2;2;6;1;1
2020-09-17 04:00:00;10;4;3;2;0;1
2020-09-17 04:15:00;14;3;5;7;0;3
2020-09-17 04:30:00;20;9;4;12;1;4
2020-09-17 04:45:00;30;18;6;14;0;8
2020-09-17 05:00:00;70;47;10;20;3;9
2020-09-17 05:15:00;81;58;12;34;1;7
2020-09-17 05:30:00;85;88;22;52;5;14
2020-09-17 05:45:00;68;58;37;88;3;17
2020-09-17 06:00:00;64;37;42;106;9;9
2020-09-17 06:15:00;105;85;35;80;9;13
2020-09-17 06:30:00;113;106;44;68;5;29
2020-09-17 06:45:00;104;124;44;94;8;15
2020-09-17 07:00:00;124;128;59;77;14;28
2020-09-17 07:15:00;147;154;69;115;21;41
2020-09-17 07:30:00;145;161;88;135;15;58
2020-09-17 07:45:00;165;161;82;157;15;46
2020-09-17 08:00:00;155;141;69;127;12;47
2020-09-17 08:15:00;112;110;71;121;17;34
2020-09-17 08:30:00;122;117;78;108;13;36
2020-09-17 08:45:00;122;87;56;108;12;32
2020-09-17 09:00:00;113;76;54;93;12;31
2020-09-17 09:15:00;117;105;72;124;17;38
2020-09-17 09:30:00;106;90;75;105;9;31
2020-09-17 09:45:00;121;100;71;119;12;26
2020-09-17 10:00:00;93;78;48;78;8;18
2020-09-17 10:15:00;128;83;58;111;10;26
2020-09-17 10:30:00;136;100;83;112;14;29
2020-09-17 10:45:00;154;118;79;132;9;45
2020-09-17 11:00:00;143;94;93;112;12;38
2020-09-17 11:15:00;126;116;60;102;12;36
2020-09-17 11:30:00;143;104;75;151;14;29
2020-09-17 11:45:00;134;116;72;144;16;30
2020-09-17 12:00:00;126;106;92;126;19;37
2020-09-17 12:15:00;124;106;69;116;13;54
2020-09-17 12:30:00;129;113;84;144;14;47
2020-09-17 12:45:00;116;106;88;129;13;38
2020-09-17 13:00:00;131;121;80;130;14;24
2020-09-17 13:15:00;124;124;83;137;16;38
2020-09-17 13:30:00;138;139;79;130;15;47
2020-09-17 13:45:00;131;113;98;141;17;31
2020-09-17 14:00:00;135;130;75;154;17;32
2020-09-17 14:15:00;123;99;101;186;13;38
2020-09-17 14:30:00;153;124;124;184;12;39
2020-09-17 14:45:00;132;113;110;218;31;36
2020-09-17 15:00:00;127;125;104;180;13;57
2020-09-17 15:15:00;136;107;107;193;18;53
2020-09-17 15:30:00;139;122;114;188;18;47
2020-09-17 15:45:00;132;129;98;190;14;49
2020-09-17 16:00:00;142;127;135;217;17;47
2020-09-17 16:15:00;151;133;122;232;17;37
2020-09-17 16:30:00;164;129;140;218;24;37
2020-09-17 16:45:00;156;126;120;189;21;41
2020-09-17 17:00:00;151;146;151;229;23;53
2020-09-17 17:15:00;154;159;132;206;19;49
2020-09-17 17:30:00;149;121;128;213;28;45
2020-09-17 17:45:00;136;125;107;213;18;44
2020-09-17 18:00:00;148;107;105;177;14;69
2020-09-17 18:15:00;137;118;97;153;16;49
2020-09-17 18:30:00;120;93;81;152;16;43
2020-09-17 18:45:00;116;98;60;118;12;43
2020-09-17 19:00:00;117;81;60;90;10;31
2020-09-17 19:15:00;110;89;62;97;13;29
2020-09-17 19:30:00;122;76;65;105;12;30
2020-09-17 19:45:00;85;57;55;81;8;28
2020-09-17 20:00:00;78;58;46;75;5;12
2020-09-17 20:15:00;78;54;52;90;11;12
2020-09-17 20:30:00;71;63;36;64;6;16
2020-09-17 20:45:00;79;58;45;60;6;10
2020-09-17 21:00:00;98;73;34;37;5;10
2020-09-17 21:15:00;80;62;39;35;2;10
2020-09-17 21:30:00;74;35;36;55;2;4
2020-09-17 21:45:00;37;30;59;78;5;4
2020-09-17 22:00:00;59;28;53;96;12;8
2020-09-17 22:15:00;56;23;31;75;3;2
2020-09-17 22:30:00;40;13;34;27;3;4
2020-09-17 22:45:00;30;20;20;26;2;4
2020-09-17 23:00:00;39;12;16;19;0;2
2020-09-17 23:15:00;30;14;19;18;0;0
2020-09-17 23:30:00;30;9;9;17;0;2
2020-09-17 23:45:00;19;5;12;11;1;3
