DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-12-14 00:00:00;2;4;1;1;0;0;0;3;3;1;0;1;2;0;0;0;0
2020-12-14 00:15:00;5;5;2;0;0;0;1;6;6;1;2;3;2;1;2;0;0
2020-12-14 00:30:00;3;3;4;0;0;1;1;3;0;1;0;2;1;2;0;0;0
2020-12-14 00:45:00;2;3;2;0;0;0;0;3;3;0;0;4;5;2;0;1;0
2020-12-14 01:00:00;4;2;0;0;0;0;0;3;4;1;0;1;0;0;0;0;0
2020-12-14 01:15:00;0;5;2;0;0;0;0;4;3;1;0;4;2;3;0;0;0
2020-12-14 01:30:00;4;3;3;0;0;0;0;2;3;2;0;1;0;2;0;0;0
2020-12-14 01:45:00;1;3;1;0;0;0;0;3;2;1;1;3;1;0;0;1;0
2020-12-14 02:00:00;6;2;0;0;0;0;0;3;1;2;1;2;1;2;0;0;0
2020-12-14 02:15:00;5;5;1;0;0;0;0;1;0;4;0;1;4;0;0;0;0
2020-12-14 02:30:00;8;1;1;0;0;0;0;1;1;2;0;2;2;3;0;0;0
2020-12-14 02:45:00;6;1;0;0;0;0;0;2;1;3;0;1;0;1;0;0;0
2020-12-14 03:00:00;2;4;0;0;0;0;1;3;1;3;0;0;1;0;0;0;0
2020-12-14 03:15:00;1;3;0;1;0;0;0;2;2;4;0;2;4;0;0;1;0
2020-12-14 03:30:00;4;2;3;0;0;0;0;2;0;1;0;7;2;1;1;0;0
2020-12-14 03:45:00;3;4;1;1;0;0;0;1;3;2;0;3;3;1;0;1;0
2020-12-14 04:00:00;4;3;1;0;0;1;0;1;3;2;2;3;6;2;0;0;0
2020-12-14 04:15:00;7;6;0;0;0;0;0;5;5;7;1;2;2;0;1;0;0
2020-12-14 04:30:00;15;18;6;0;0;0;0;11;17;7;2;8;7;3;3;0;0
2020-12-14 04:45:00;19;21;11;0;0;0;0;8;6;8;1;20;10;3;5;0;0
2020-12-14 05:00:00;26;39;41;0;0;0;0;8;10;8;7;32;8;2;4;1;0
2020-12-14 05:15:00;35;55;62;1;0;0;0;17;13;14;5;30;14;7;3;1;0
2020-12-14 05:30:00;50;62;77;2;0;0;0;22;30;11;8;31;21;5;15;1;0
2020-12-14 05:45:00;54;52;51;0;0;0;0;15;27;18;9;24;16;7;4;0;0
2020-12-14 06:00:00;52;43;39;5;0;0;2;29;35;18;11;39;24;12;6;6;0
2020-12-14 06:15:00;61;64;60;4;0;3;0;53;33;15;13;36;24;11;14;5;0
2020-12-14 06:30:00;84;82;86;2;0;1;1;37;48;26;16;58;30;24;21;6;0
2020-12-14 06:45:00;109;72;76;6;0;0;0;41;46;25;16;64;48;35;15;6;0
2020-12-14 07:00:00;76;79;78;9;0;1;2;42;46;23;24;74;67;46;7;16;0
2020-12-14 07:15:00;80;96;103;7;1;0;1;74;85;31;28;68;59;53;10;16;0
2020-12-14 07:30:00;83;114;112;21;1;1;3;104;103;27;29;68;61;51;18;23;0
2020-12-14 07:45:00;91;113;126;12;0;1;1;99;93;47;45;78;48;42;12;19;0
2020-12-14 08:00:00;87;99;100;12;0;5;1;70;81;30;26;96;50;44;14;16;0
2020-12-14 08:15:00;74;94;88;8;0;0;4;105;78;30;25;73;45;39;11;13;0
2020-12-14 08:30:00;88;80;63;6;0;0;1;128;73;39;30;85;47;32;14;11;0
2020-12-14 08:45:00;98;78;98;12;1;1;1;56;76;30;37;78;51;53;7;12;0
2020-12-14 09:00:00;92;89;85;11;1;2;0;55;77;34;36;64;43;40;10;10;0
2020-12-14 09:15:00;92;74;70;5;0;1;1;84;74;30;31;77;61;62;17;9;0
2020-12-14 09:30:00;92;95;85;7;1;2;5;76;72;45;46;70;47;51;11;13;0
2020-12-14 09:45:00;101;90;79;7;2;3;2;59;87;47;47;96;57;41;16;9;0
