DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-05-22 00:00:00;2;0;0;0;8;7;8;3;2;0;0;0;0
2020-05-22 00:15:00;3;1;0;1;12;8;3;5;5;1;0;0;0
2020-05-22 00:30:00;1;3;0;0;8;7;6;1;0;2;4;0;0
2020-05-22 00:45:00;2;0;0;1;5;6;4;1;7;2;0;0;0
2020-05-22 01:00:00;2;1;0;0;3;4;6;3;3;2;1;0;1
2020-05-22 01:15:00;4;1;0;0;0;1;4;2;0;1;1;0;0
2020-05-22 01:30:00;4;3;0;0;2;1;2;3;2;1;1;0;0
2020-05-22 01:45:00;4;1;1;0;5;7;2;1;2;0;2;0;0
2020-05-22 02:00:00;2;0;0;0;3;7;2;1;2;1;0;0;0
2020-05-22 02:15:00;0;3;0;0;2;2;1;1;1;0;838;0;0
2020-05-22 02:30:00;0;0;0;0;2;0;3;1;0;0;2260;0;0
2020-05-22 02:45:00;4;2;0;0;1;2;1;0;4;2;1778;0;0
2020-05-22 03:00:00;7;4;0;0;0;1;0;0;0;1;1627;0;0
2020-05-22 03:15:00;3;0;0;0;1;3;0;1;0;0;1615;0;0
2020-05-22 03:30:00;3;1;1;0;5;6;1;2;1;0;371;0;0
2020-05-22 03:45:00;0;0;0;0;1;1;0;0;1;0;1;0;0
2020-05-22 04:00:00;1;0;0;0;2;2;1;2;0;0;0;0;0
2020-05-22 04:15:00;1;0;0;0;2;2;3;2;0;0;0;0;0
2020-05-22 04:30:00;0;0;0;0;3;3;2;2;4;1;0;0;0
2020-05-22 04:45:00;0;0;0;1;7;6;4;1;4;1;0;0;0
2020-05-22 05:00:00;3;4;2;0;9;8;8;4;2;3;16;0;0
2020-05-22 05:15:00;2;2;0;0;5;4;11;7;3;3;4;0;0
2020-05-22 05:30:00;1;2;0;0;4;9;22;12;8;6;4;1;0
2020-05-22 05:45:00;5;3;0;0;9;15;32;14;14;5;6;0;1
2020-05-22 06:00:00;4;3;0;0;7;12;14;9;17;4;2;0;2
2020-05-22 06:15:00;9;8;0;0;11;17;26;14;24;7;2;0;5
2020-05-22 06:30:00;7;6;3;1;25;22;28;19;13;5;16;0;1
2020-05-22 06:45:00;6;2;1;2;20;14;21;6;20;9;1;0;0
2020-05-22 07:00:00;16;10;0;3;34;29;38;20;30;14;3;0;1
2020-05-22 07:15:00;12;8;0;1;24;28;49;21;52;28;2;0;2
