DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-07-07 00:00:00;6;5;4;4;2;10;1;0;0
2020-07-07 00:15:00;2;2;1;4;2;3;2;0;3
2020-07-07 00:30:00;3;1;3;4;2;7;3;0;2
2020-07-07 00:45:00;4;0;3;5;0;5;1;0;1
2020-07-07 01:00:00;2;2;1;3;1;2;2;0;0
2020-07-07 01:15:00;3;4;1;3;2;4;1;0;0
2020-07-07 01:30:00;1;3;1;2;1;2;0;0;0
2020-07-07 01:45:00;3;1;1;2;0;5;2;0;4
2020-07-07 02:00:00;3;3;3;4;4;1;3;0;5
2020-07-07 02:15:00;1;0;0;2;1;0;1;0;1
2020-07-07 02:30:00;2;2;1;1;0;2;4;0;1
2020-07-07 02:45:00;4;0;0;4;0;2;2;0;3
2020-07-07 03:00:00;3;2;0;4;1;1;1;0;4
2020-07-07 03:15:00;4;0;0;2;1;0;0;0;3
2020-07-07 03:30:00;2;1;0;3;2;0;0;0;3
2020-07-07 03:45:00;5;3;1;2;1;3;1;0;2
2020-07-07 04:00:00;5;3;0;4;1;5;3;0;3
2020-07-07 04:15:00;6;2;0;7;6;2;4;0;3
2020-07-07 04:30:00;1;0;1;3;1;3;1;0;4
2020-07-07 04:45:00;11;9;3;10;0;8;5;0;3
2020-07-07 05:00:00;19;17;3;24;8;22;20;0;4
2020-07-07 05:15:00;33;12;6;21;15;25;24;0;4
2020-07-07 05:30:00;38;27;7;26;19;36;40;0;6
2020-07-07 05:45:00;36;32;11;38;34;41;50;0;14
2020-07-07 06:00:00;40;32;6;66;80;49;44;0;15
2020-07-07 06:15:00;38;25;13;52;50;66;92;0;19
2020-07-07 06:30:00;61;33;7;36;38;90;117;0;21
2020-07-07 06:45:00;57;37;11;33;31;110;120;0;14
2020-07-07 07:00:00;59;29;6;39;29;107;134;0;13
2020-07-07 07:15:00;48;33;14;36;22;136;131;0;17
2020-07-07 07:30:00;64;30;15;34;26;132;153;0;21
2020-07-07 07:45:00;67;52;16;42;30;115;118;0;25
2020-07-07 08:00:00;48;36;21;34;24;79;100;0;18
2020-07-07 08:15:00;59;29;8;37;20;83;109;0;19
2020-07-07 08:30:00;54;31;17;28;31;77;81;0;14
2020-07-07 08:45:00;65;44;16;43;31;61;69;0;17
2020-07-07 09:00:00;52;32;22;49;33;54;63;0;11
2020-07-07 09:15:00;52;36;17;37;34;50;60;0;16
2020-07-07 09:30:00;64;39;11;48;31;51;72;0;19
2020-07-07 09:45:00;71;45;18;45;42;51;65;0;20
2020-07-07 10:00:00;70;53;15;42;37;57;56;0;22
2020-07-07 10:15:00;87;36;28;41;36;55;75;0;26
2020-07-07 10:30:00;77;47;30;54;42;64;72;0;26
2020-07-07 10:45:00;77;38;30;38;28;61;64;0;18
2020-07-07 11:00:00;54;48;22;43;30;50;62;0;16
2020-07-07 11:15:00;79;41;20;39;52;50;51;0;24
2020-07-07 11:30:00;65;50;19;55;50;54;64;0;23
2020-07-07 11:45:00;60;50;19;42;39;50;55;0;24
2020-07-07 12:00:00;89;56;18;54;54;64;76;0;14
2020-07-07 12:15:00;86;51;19;53;52;46;56;0;23
2020-07-07 12:30:00;64;46;23;46;35;49;47;0;13
2020-07-07 12:45:00;79;51;10;46;42;48;66;0;28
2020-07-07 13:00:00;89;63;10;44;47;48;54;0;22
2020-07-07 13:15:00;100;67;18;53;48;73;65;0;29
2020-07-07 13:30:00;83;51;15;51;39;69;86;0;20
2020-07-07 13:45:00;78;53;18;57;46;73;83;0;24
2020-07-07 14:00:00;77;52;18;60;56;57;79;0;19
2020-07-07 14:15:00;83;69;13;73;82;70;78;0;17
2020-07-07 14:30:00;89;66;14;95;97;71;87;0;11
2020-07-07 14:45:00;99;79;23;82;90;68;82;0;22
2020-07-07 15:00:00;109;69;18;80;78;60;82;0;13
2020-07-07 15:15:00;97;80;23;91;77;69;75;0;22
2020-07-07 15:30:00;98;62;16;84;64;70;81;0;21
2020-07-07 15:45:00;73;70;18;65;70;61;74;0;15
2020-07-07 16:00:00;103;86;28;70;79;83;82;0;15
2020-07-07 16:15:00;123;103;29;77;85;87;91;0;22
2020-07-07 16:30:00;117;93;21;97;83;84;87;0;18
2020-07-07 16:45:00;125;97;25;73;64;88;85;0;20
2020-07-07 17:00:00;115;97;21;92;77;90;94;0;11
2020-07-07 17:15:00;115;83;20;74;82;72;75;0;16
2020-07-07 17:30:00;108;92;28;71;52;91;97;0;24
2020-07-07 17:45:00;91;66;29;75;57;81;85;0;11
2020-07-07 18:00:00;95;62;16;60;48;78;71;0;15
2020-07-07 18:15:00;102;69;19;58;50;69;78;0;11
2020-07-07 18:30:00;70;43;22;62;45;57;62;0;6
2020-07-07 18:45:00;75;47;21;43;28;48;62;0;14
2020-07-07 19:00:00;57;37;17;44;30;53;53;0;8
2020-07-07 19:15:00;63;30;13;46;31;41;43;0;12
2020-07-07 19:30:00;56;39;12;22;20;33;49;0;10
2020-07-07 19:45:00;40;19;14;29;21;41;38;0;6
2020-07-07 20:00:00;53;33;16;28;12;41;40;0;9
2020-07-07 20:15:00;61;36;17;26;22;44;43;0;4
2020-07-07 20:30:00;68;24;17;28;20;27;38;0;6
2020-07-07 20:45:00;42;22;14;24;22;19;42;0;7
2020-07-07 21:00:00;56;21;11;28;19;34;39;0;3
2020-07-07 21:15:00;47;19;8;27;16;24;19;0;5
2020-07-07 21:30:00;45;11;10;27;19;19;30;0;4
2020-07-07 21:45:00;37;24;10;59;38;18;13;0;7
2020-07-07 22:00:00;30;20;1;74;63;29;31;0;8
2020-07-07 22:15:00;32;27;5;63;44;18;16;0;5
2020-07-07 22:30:00;22;11;6;23;12;25;23;0;3
2020-07-07 22:45:00;19;12;6;15;11;11;11;0;7
2020-07-07 23:00:00;12;7;7;5;6;10;6;0;1
2020-07-07 23:15:00;13;7;9;11;3;13;7;0;4
2020-07-07 23:30:00;7;7;7;7;5;13;7;0;2
