DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-09-12 00:00:00;10;3;2;7;10;1;11;8;3;8
2019-09-12 00:15:00;19;9;0;6;12;0;12;6;8;16
2019-09-12 00:30:00;5;2;1;2;5;0;4;3;3;5
2019-09-12 00:45:00;9;6;0;3;4;0;2;3;5;8
2019-09-12 01:00:00;8;4;0;5;6;3;6;2;3;5
2019-09-12 01:15:00;9;4;2;4;3;0;3;2;3;8
2019-09-12 01:30:00;2;3;2;6;2;0;2;6;4;2
2019-09-12 01:45:00;4;1;1;4;5;1;6;3;1;4
2019-09-12 02:00:00;6;4;0;3;2;1;2;1;4;5
2019-09-12 02:15:00;5;2;1;3;5;2;6;4;2;3
2019-09-12 02:30:00;4;2;0;1;3;0;3;0;2;3
2019-09-12 02:45:00;3;2;2;3;4;0;3;3;3;3
2019-09-12 03:00:00;9;6;0;0;2;0;2;0;5;9
2019-09-12 03:15:00;6;1;1;1;2;0;2;1;1;4
2019-09-12 03:30:00;3;1;0;4;4;0;2;4;3;3
2019-09-12 03:45:00;5;2;0;3;1;1;1;1;3;5
2019-09-12 04:00:00;4;1;1;1;1;1;1;1;2;4
2019-09-12 04:15:00;7;3;1;7;7;1;10;7;3;6
2019-09-12 04:30:00;9;4;0;3;12;1;11;2;4;10
2019-09-12 04:45:00;18;9;1;22;18;2;18;16;9;16
2019-09-12 05:00:00;19;11;1;20;23;8;25;21;9;14
2019-09-12 05:15:00;35;18;3;31;56;5;55;35;20;35
2019-09-12 05:30:00;45;23;2;44;59;8;67;41;27;36
2019-09-12 05:45:00;63;38;8;60;79;15;79;68;44;54
2019-09-12 06:00:00;62;47;8;53;51;18;59;44;52;50
2019-09-12 06:15:00;84;59;2;91;81;15;82;89;57;70
2019-09-12 06:30:00;60;47;5;164;141;20;146;161;52;56
2019-09-12 06:45:00;70;66;7;174;135;19;143;166;47;66
2019-09-12 07:00:00;73;52;8;176;150;20;158;176;53;63
2019-09-12 07:15:00;82;64;9;200;145;28;156;193;67;78
2019-09-12 07:30:00;83;55;15;160;150;41;162;177;56;64
2019-09-12 07:45:00;109;103;11;121;128;46;138;126;100;75
2019-09-12 08:00:00;80;45;12;116;109;39;122;115;51;75
2019-09-12 08:15:00;89;64;11;127;114;28;125;113;66;78
2019-09-12 08:30:00;73;53;8;122;117;22;127;124;55;64
2019-09-12 08:45:00;77;57;9;108;85;18;88;110;48;66
2019-09-12 09:00:00;77;62;15;90;98;25;108;88;67;65
2019-09-12 09:15:00;66;57;9;92;94;17;95;85;62;58
2019-09-12 09:30:00;70;48;10;78;102;20;112;76;48;55
2019-09-12 09:45:00;69;71;20;76;87;24;93;68;80;61
2019-09-12 10:00:00;68;60;14;73;58;14;68;62;67;61
2019-09-12 10:15:00;78;61;19;78;71;22;83;71;70;70
2019-09-12 10:30:00;72;60;11;75;79;24;94;64;62;61
2019-09-12 10:45:00;75;71;21;83;82;18;88;76;71;62
2019-09-12 11:00:00;85;71;19;67;91;23;96;58;65;76
2019-09-12 11:15:00;73;62;18;73;80;22;88;70;64;67
2019-09-12 11:30:00;77;75;13;81;87;29;97;71;68;83
2019-09-12 11:45:00;74;77;20;65;70;16;73;55;81;69
2019-09-12 12:00:00;73;71;17;59;82;20;85;55;76;76
2019-09-12 12:15:00;79;92;22;70;72;13;77;65;96;71
2019-09-12 12:30:00;92;78;16;74;79;17;87;70;82;90
2019-09-12 12:45:00;84;91;17;86;72;20;72;62;85;78
2019-09-12 13:00:00;81;126;5;77;77;19;85;68;106;82
2019-09-12 13:15:00;131;112;13;91;93;20;100;81;113;118
2019-09-12 13:30:00;97;81;18;103;117;22;118;104;90;92
2019-09-12 13:45:00;105;75;14;79;101;17;115;75;75;89
2019-09-12 14:00:00;101;88;17;85;94;18;91;80;93;92
2019-09-12 14:15:00;124;107;9;105;104;23;112;92;113;110
2019-09-12 14:30:00;128;129;19;84;104;25;111;66;133;115
2019-09-12 14:45:00;134;115;6;80;97;21;96;67;113;116
2019-09-12 15:00:00;105;124;21;81;99;16;105;72;131;94
