DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-10-03 00:00:00;19;11;1;5;7;1;8;5;13;16
2020-10-03 00:15:00;25;18;2;14;13;1;13;14;16;20
2020-10-03 00:30:00;14;7;1;16;12;2;12;14;7;12
2020-10-03 00:45:00;24;16;0;9;13;2;10;5;15;22
2020-10-03 01:00:00;14;5;0;5;9;3;9;9;8;12
2020-10-03 01:15:00;15;8;1;16;17;2;16;13;6;10
2020-10-03 01:30:00;12;10;2;9;9;2;11;8;10;10
2020-10-03 01:45:00;9;7;0;8;10;1;11;8;5;5
2020-10-03 02:00:00;7;6;0;6;1;2;2;3;8;7
2020-10-03 02:15:00;8;7;1;4;13;2;11;3;7;7
2020-10-03 02:30:00;3;4;0;6;4;1;2;5;5;3
2020-10-03 02:45:00;6;3;2;0;4;2;6;2;6;6
2020-10-03 03:00:00;6;9;0;4;5;1;5;3;7;3
2020-10-03 03:15:00;10;4;0;3;6;0;6;3;4;6
2020-10-03 03:30:00;4;2;0;2;2;1;2;1;3;3
2020-10-03 03:45:00;3;2;0;5;5;0;4;5;3;3
2020-10-03 04:00:00;3;1;1;2;0;1;1;2;1;2
2020-10-03 04:15:00;5;4;0;2;4;0;3;1;3;4
2020-10-03 04:30:00;3;2;2;5;7;1;7;5;1;3
2020-10-03 04:45:00;4;6;1;4;5;0;4;5;5;3
2020-10-03 05:00:00;2;4;1;3;3;0;3;2;5;1
2020-10-03 05:15:00;8;4;0;4;12;1;12;4;3;6
2020-10-03 05:30:00;7;6;1;9;16;3;14;9;7;7
2020-10-03 05:45:00;25;11;3;9;14;1;14;9;12;21
2020-10-03 06:00:00;26;19;2;12;7;0;7;8;21;24
2020-10-03 06:15:00;24;13;2;10;19;2;19;7;16;23
2020-10-03 06:30:00;8;5;2;9;12;1;13;9;5;10
2020-10-03 06:45:00;11;10;0;10;13;3;14;8;13;10
2020-10-03 07:00:00;12;12;1;3;8;2;8;4;15;11
2020-10-03 07:15:00;11;11;0;5;5;2;8;6;12;7
2020-10-03 07:30:00;19;7;2;8;14;4;16;9;9;16
2020-10-03 07:45:00;18;9;2;14;19;9;27;11;11;12
2020-10-03 08:00:00;18;6;3;8;13;8;13;8;6;9
2020-10-03 08:15:00;16;9;0;9;14;5;16;8;10;10
2020-10-03 08:30:00;24;15;0;15;23;6;25;13;13;21
2020-10-03 08:45:00;34;14;4;18;19;12;23;17;17;29
2020-10-03 09:00:00;31;17;2;17;27;5;28;14;17;28
2020-10-03 09:15:00;39;34;2;19;35;7;36;17;39;32
2020-10-03 09:30:00;34;13;5;25;31;10;36;24;14;28
2020-10-03 09:45:00;44;25;6;27;41;13;47;24;32;40
2020-10-03 10:00:00;36;15;3;21;41;12;44;18;20;31
2020-10-03 10:15:00;39;27;1;25;43;15;49;22;25;37
2020-10-03 10:30:00;43;20;3;24;40;7;42;21;22;34
2020-10-03 10:45:00;60;36;5;37;49;11;51;37;33;52
2020-10-03 11:00:00;46;32;4;21;47;10;48;21;33;39
2020-10-03 11:15:00;46;28;7;37;46;15;52;30;29;42
2020-10-03 11:30:00;56;32;5;32;43;11;43;28;35;44
2020-10-03 11:45:00;59;44;12;35;62;14;62;36;47;54
2020-10-03 12:00:00;37;27;4;38;52;7;55;31;26;34
2020-10-03 12:15:00;65;33;8;38;51;6;49;34;36;56
2020-10-03 12:30:00;43;22;8;36;55;6;57;34;25;36
2020-10-03 12:45:00;56;43;8;42;49;11;55;43;47;43
2020-10-03 13:00:00;48;28;7;41;47;8;51;35;31;42
2020-10-03 13:15:00;52;40;7;54;60;12;62;48;44;47
2020-10-03 13:30:00;55;31;7;42;61;12;65;48;30;40
2020-10-03 13:45:00;73;45;12;62;72;11;73;51;52;59
2020-10-03 14:00:00;49;35;8;32;63;15;64;35;39;39
2020-10-03 14:15:00;58;35;5;52;54;17;60;39;34;49
2020-10-03 14:30:00;61;36;6;40;61;21;61;49;41;55
2020-10-03 14:45:00;61;42;6;49;68;16;77;45;43;45
2020-10-03 15:00:00;50;33;4;31;52;13;57;28;37;44
2020-10-03 15:15:00;59;50;6;39;67;11;74;36;54;56
2020-10-03 15:30:00;49;26;5;30;49;8;52;29;31;42
2020-10-03 15:45:00;71;40;8;53;64;9;69;48;41;59
2020-10-03 16:00:00;55;40;6;58;42;6;37;53;37;44
2020-10-03 16:15:00;59;35;11;40;60;14;63;44;41;60
2020-10-03 16:30:00;39;31;8;32;44;17;47;23;34;38
2020-10-03 16:45:00;53;45;8;48;64;21;71;49;44;46
2020-10-03 17:00:00;45;39;8;48;52;15;57;38;40;34
2020-10-03 17:15:00;60;43;7;42;66;12;67;45;39;47
2020-10-03 17:30:00;46;37;5;41;66;10;65;39;36;40
2020-10-03 17:45:00;50;34;7;62;56;17;56;64;37;39
2020-10-03 18:00:00;47;32;3;34;61;8;69;31;38;38
2020-10-03 18:15:00;66;32;8;41;68;7;61;38;35;57
2020-10-03 18:30:00;52;36;7;41;49;11;50;42;41;46
2020-10-03 18:45:00;60;28;6;52;70;13;74;48;31;54
2020-10-03 19:00:00;33;22;6;33;52;7;52;43;26;28
2020-10-03 19:15:00;43;39;5;54;59;7;55;44;39;35
2020-10-03 19:30:00;46;27;5;42;49;14;58;37;32;42
2020-10-03 19:45:00;45;36;8;42;61;7;59;40;38;38
2020-10-03 20:00:00;44;31;8;25;42;12;39;23;30;41
2020-10-03 20:15:00;54;34;1;34;50;12;53;37;34;49
2020-10-03 20:30:00;35;19;6;42;46;9;48;45;20;27
2020-10-03 20:45:00;38;20;8;37;51;8;52;30;24;37
2020-10-03 21:00:00;33;37;6;29;31;3;30;26;34;32
2020-10-03 21:15:00;34;21;6;33;31;6;31;32;26;30
2020-10-03 21:30:00;28;25;3;24;33;13;32;24;26;24
2020-10-03 21:45:00;40;26;4;25;33;7;37;21;31;37
2020-10-03 22:00:00;35;31;1;25;28;7;31;24;31;26
2020-10-03 22:15:00;34;19;3;25;26;10;29;19;20;30
2020-10-03 22:30:00;35;29;1;26;27;1;28;18;33;31
2020-10-03 22:45:00;40;23;7;29;39;3;37;27;27;35
2020-10-03 23:00:00;30;22;2;24;14;8;15;22;21;22
2020-10-03 23:15:00;27;20;2;23;29;5;31;20;18;26
2020-10-03 23:30:00;20;14;0;15;22;2;22;12;14;17
2020-10-03 23:45:00;30;25;3;17;24;1;25;13;27;29
