DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-05-05 00:00:00;5;0;0;0;3;0;1;1;0;0;5;1;0;3;0;0;0
2020-05-05 00:15:00;7;0;0;0;4;1;0;0;0;0;7;0;1;5;1;0;0
2020-05-05 00:30:00;7;4;0;0;8;2;2;2;0;1;5;4;2;10;2;0;0
2020-05-05 00:45:00;6;0;0;0;3;3;2;2;0;0;6;0;3;6;3;0;0
2020-05-05 01:00:00;3;1;0;0;7;3;0;0;0;0;1;1;3;10;3;0;0
2020-05-05 01:15:00;1;0;0;0;2;0;1;1;0;0;1;0;0;2;0;0;0
2020-05-05 01:30:00;6;0;0;0;3;0;0;0;0;0;6;0;0;3;0;0;0
2020-05-05 01:45:00;4;3;0;0;3;0;1;1;0;0;4;2;0;3;0;0;0
2020-05-05 02:00:00;7;0;0;0;0;1;1;1;0;0;6;0;1;1;1;0;0
2020-05-05 02:15:00;4;3;0;0;5;1;0;0;0;0;4;3;1;6;1;0;0
2020-05-05 02:30:00;13;2;0;0;6;1;0;0;0;0;13;2;1;7;2;0;0
2020-05-05 02:45:00;8;0;0;0;1;1;0;0;0;0;8;0;1;2;1;0;0
2020-05-05 03:00:00;4;0;0;0;9;2;0;0;0;0;4;0;2;12;3;0;0
2020-05-05 03:15:00;4;2;0;0;5;3;0;0;0;1;4;2;2;8;3;0;0
2020-05-05 03:30:00;12;3;0;0;10;2;0;0;0;0;11;3;2;12;2;0;0
2020-05-05 03:45:00;8;2;0;0;5;3;0;0;0;2;7;3;3;8;3;0;0
2020-05-05 04:00:00;8;1;0;0;8;1;0;0;0;0;7;1;1;8;1;0;0
2020-05-05 04:15:00;14;2;0;1;6;3;1;1;0;1;12;1;3;8;3;0;0
2020-05-05 04:30:00;15;6;2;1;15;4;2;2;0;0;13;6;3;16;3;0;0
2020-05-05 04:45:00;25;5;0;1;13;2;4;4;0;1;22;5;2;14;2;0;0
2020-05-05 05:00:00;20;15;0;1;21;7;4;4;0;2;20;13;7;27;7;0;0
2020-05-05 05:15:00;30;15;0;0;29;11;0;0;0;1;28;14;10;39;10;0;0
2020-05-05 05:30:00;46;25;1;0;49;19;2;2;0;1;44;26;14;62;15;0;0
2020-05-05 05:45:00;66;43;2;0;54;24;3;3;0;7;63;44;25;71;26;0;0
2020-05-05 06:00:00;52;31;1;0;45;16;2;2;0;2;44;35;15;58;15;0;0
2020-05-05 06:15:00;77;55;3;0;68;39;7;10;7;0;66;54;38;95;39;0;0
2020-05-05 06:30:00;112;95;0;0;86;66;3;3;3;0;95;99;67;130;63;0;3
2020-05-05 06:45:00;151;149;0;0;99;52;12;12;8;2;124;148;50;137;49;0;1
2020-05-05 07:00:00;110;92;1;0;101;52;9;10;5;2;94;91;54;138;57;0;0
2020-05-05 07:15:00;119;100;3;0;104;73;15;15;8;2;109;108;76;162;76;0;0
2020-05-05 07:30:00;121;101;1;2;95;65;11;11;6;1;102;104;67;145;64;0;3
2020-05-05 07:45:00;129;106;0;4;86;65;12;11;7;4;114;104;62;130;61;0;2
2020-05-05 08:00:00;102;91;5;1;73;47;12;13;7;2;91;93;50;109;49;0;0
2020-05-05 08:15:00;102;87;4;1;88;58;17;17;8;5;94;87;62;136;60;0;0
2020-05-05 08:30:00;106;91;1;0;80;43;10;11;7;3;92;99;41;111;41;0;0
