DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-10-17 00:00:00;11;10;11;0;0;0;0;0
2020-10-17 00:15:00;14;29;15;0;0;0;0;0
2020-10-17 00:30:00;9;38;13;0;0;0;0;0
2020-10-17 00:45:00;10;17;9;0;0;0;0;0
2020-10-17 01:00:00;15;15;15;0;0;0;0;0
2020-10-17 01:15:00;5;13;5;0;0;0;0;0
2020-10-17 01:30:00;7;18;6;0;0;0;0;0
2020-10-17 01:45:00;8;14;12;0;0;0;0;0
2020-10-17 02:00:00;10;11;4;0;0;0;0;0
2020-10-17 02:15:00;6;14;11;0;0;0;0;0
2020-10-17 02:30:00;12;20;4;0;0;0;0;0
2020-10-17 02:45:00;11;12;5;0;0;0;0;0
2020-10-17 03:00:00;11;13;10;0;0;0;0;0
2020-10-17 03:15:00;9;8;7;0;0;0;0;0
2020-10-17 03:30:00;5;5;3;0;0;0;0;0
2020-10-17 03:45:00;6;4;3;0;0;0;0;0
2020-10-17 04:00:00;7;3;6;0;0;0;0;0
2020-10-17 04:15:00;5;12;8;0;0;0;0;0
2020-10-17 04:30:00;8;11;8;0;0;0;0;0
2020-10-17 04:45:00;7;12;13;0;0;0;0;0
2020-10-17 05:00:00;9;12;31;0;0;0;0;0
2020-10-17 05:15:00;9;18;56;0;0;0;0;0
2020-10-17 05:30:00;20;27;36;0;0;0;0;0
2020-10-17 05:45:00;80;58;14;0;0;0;0;0
2020-10-17 06:00:00;106;95;10;0;0;0;0;0
2020-10-17 06:15:00;65;63;14;0;0;0;0;0
2020-10-17 06:30:00;33;48;26;0;0;0;0;0
2020-10-17 06:45:00;22;45;12;0;0;0;0;0
2020-10-17 07:00:00;17;45;22;0;0;0;0;0
2020-10-17 07:15:00;27;43;24;0;0;0;0;0
2020-10-17 07:30:00;28;58;16;0;0;0;0;0
2020-10-17 07:45:00;27;59;24;0;0;0;0;0
2020-10-17 08:00:00;25;55;25;0;5;0;0;0
2020-10-17 08:15:00;24;73;17;0;1;0;0;0
2020-10-17 08:30:00;34;73;35;0;0;0;0;0
2020-10-17 08:45:00;48;71;34;0;1;0;1;1
2020-10-17 09:00:00;42;90;44;0;1;3;8;2
2020-10-17 09:15:00;50;98;50;0;11;0;0;0
2020-10-17 09:30:00;50;125;62;0;0;5;5;0
2020-10-17 09:45:00;59;139;58;0;0;0;0;1
2020-10-17 10:00:00;48;133;80;0;7;0;19;0
2020-10-17 10:15:00;57;137;63;0;2;0;8;0
2020-10-17 10:30:00;62;158;71;0;2;3;7;1
2020-10-17 10:45:00;70;134;69;0;0;0;4;0
2020-10-17 11:00:00;55;142;84;0;2;0;6;4
2020-10-17 11:15:00;73;171;58;0;3;3;20;7
2020-10-17 11:30:00;61;162;82;0;1;0;29;0
2020-10-17 11:45:00;78;202;77;0;33;1;4;11
2020-10-17 12:00:00;69;195;88;0;9;0;5;7
2020-10-17 12:15:00;76;179;67;0;6;1;6;6
2020-10-17 12:30:00;67;178;88;0;13;0;2;1
2020-10-17 12:45:00;91;166;89;0;11;2;7;3
2020-10-17 13:00:00;69;176;86;0;13;3;9;10
2020-10-17 13:15:00;69;199;79;0;20;3;0;15
2020-10-17 13:30:00;72;213;80;0;1;8;14;0
2020-10-17 13:45:00;90;209;93;0;13;5;1;17
2020-10-17 14:00:00;92;197;67;0;10;6;16;8
2020-10-17 14:15:00;105;200;107;0;3;1;20;5
2020-10-17 14:30:00;139;234;100;0;8;5;2;2
2020-10-17 14:45:00;107;200;98;0;27;0;0;8
2020-10-17 15:00:00;87;220;88;0;8;7;6;6
2020-10-17 15:15:00;86;201;82;0;1;4;2;6
2020-10-17 15:30:00;76;209;87;0;37;0;0;7
2020-10-17 15:45:00;68;190;78;0;35;2;13;33
2020-10-17 16:00:00;100;222;104;0;14;0;2;3
2020-10-17 16:15:00;90;231;87;0;24;1;0;21
2020-10-17 16:30:00;72;207;112;0;12;2;0;6
2020-10-17 16:45:00;84;233;65;0;17;5;9;1
2020-10-17 17:00:00;70;208;70;0;21;6;8;23
2020-10-17 17:15:00;86;184;91;0;34;3;17;0
2020-10-17 17:30:00;90;223;84;0;8;4;32;7
2020-10-17 17:45:00;82;218;90;0;9;1;1;5
2020-10-17 18:00:00;81;221;85;0;6;18;12;15
2020-10-17 18:15:00;76;203;80;0;0;11;0;8
2020-10-17 18:30:00;69;184;61;0;42;0;0;11
2020-10-17 18:45:00;66;181;54;0;4;3;2;5
2020-10-17 19:00:00;64;150;60;0;5;0;0;74
2020-10-17 19:15:00;65;141;54;0;0;0;0;0
2020-10-17 19:30:00;52;132;54;0;1;0;0;0
2020-10-17 19:45:00;57;156;55;0;9;0;0;4
2020-10-17 20:00:00;55;180;45;0;2;0;0;0
2020-10-17 20:15:00;41;121;47;0;0;0;0;0
2020-10-17 20:30:00;35;85;40;0;0;0;0;0
2020-10-17 20:45:00;40;69;37;0;0;0;6;0
2020-10-17 21:00:00;34;68;40;0;0;0;0;0
2020-10-17 21:15:00;28;83;35;0;0;0;0;1
2020-10-17 21:30:00;31;67;25;0;0;0;0;0
2020-10-17 21:45:00;32;55;27;0;0;0;0;0
2020-10-17 22:00:00;44;67;27;0;0;0;0;0
2020-10-17 22:15:00;28;71;20;0;0;0;0;0
2020-10-17 22:30:00;17;62;16;0;0;0;0;0
2020-10-17 22:45:00;30;57;22;0;0;0;0;0
2020-10-17 23:00:00;21;63;22;0;0;0;0;0
