DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-07-12 00:00:00;0;1;2;2;0;0;0;0
2020-07-12 00:15:00;1;10;3;1;0;0;0;0
2020-07-12 00:30:00;1;3;2;1;0;0;0;0
2020-07-12 00:45:00;0;2;0;0;0;0;0;0
2020-07-12 01:00:00;0;4;1;1;0;0;0;0
2020-07-12 01:15:00;0;0;2;0;0;0;0;0
2020-07-12 01:30:00;0;0;0;0;0;0;0;0
2020-07-12 01:45:00;0;0;0;0;0;0;0;0
2020-07-12 02:00:00;0;7;3;0;0;0;0;0
2020-07-12 02:15:00;0;3;1;0;0;0;0;0
2020-07-12 02:30:00;0;1;0;0;0;0;0;0
2020-07-12 02:45:00;0;2;5;2;0;0;0;0
2020-07-12 03:00:00;0;0;0;0;0;0;0;0
2020-07-12 03:15:00;0;0;0;0;0;0;0;0
2020-07-12 03:30:00;0;1;0;0;0;0;0;0
2020-07-12 03:45:00;0;2;2;1;0;0;0;0
2020-07-12 04:00:00;0;0;0;0;0;0;0;0
2020-07-12 04:15:00;0;2;2;1;0;0;0;0
2020-07-12 04:30:00;0;0;1;0;0;0;0;0
2020-07-12 04:45:00;0;1;0;0;0;0;0;0
2020-07-12 05:00:00;0;2;0;0;0;0;0;0
2020-07-12 05:15:00;0;0;0;0;0;0;0;0
2020-07-12 05:30:00;0;0;0;1;1;0;0;0
2020-07-12 05:45:00;0;0;0;0;0;0;0;0
2020-07-12 06:00:00;0;2;1;0;0;0;0;0
2020-07-12 06:15:00;0;0;1;0;0;0;0;0
2020-07-12 06:30:00;0;1;0;0;0;0;0;0
2020-07-12 06:45:00;0;1;0;0;0;0;0;0
2020-07-12 07:00:00;0;1;0;0;0;0;0;0
2020-07-12 07:15:00;0;0;1;1;0;0;0;0
2020-07-12 07:30:00;0;2;2;0;0;0;0;0
2020-07-12 07:45:00;0;0;0;0;0;0;0;0
2020-07-12 08:00:00;0;2;0;0;0;0;0;0
2020-07-12 08:15:00;0;1;0;0;0;0;0;0
2020-07-12 08:30:00;0;1;1;0;0;0;0;0
2020-07-12 08:45:00;2;3;0;0;1;0;0;0
2020-07-12 09:00:00;1;1;1;0;0;0;0;0
2020-07-12 09:15:00;0;1;4;0;0;0;0;0
2020-07-12 09:30:00;0;6;3;2;1;0;0;0
2020-07-12 09:45:00;0;2;0;0;1;0;0;0
2020-07-12 10:00:00;0;1;1;1;0;0;0;0
2020-07-12 10:15:00;0;2;1;2;0;0;0;0
2020-07-12 10:30:00;2;2;2;1;1;0;0;0
2020-07-12 10:45:00;2;6;7;4;2;0;0;0
2020-07-12 11:00:00;1;5;5;5;3;0;0;0
2020-07-12 11:15:00;2;4;3;2;1;0;0;0
2020-07-12 11:30:00;2;2;2;0;0;0;0;0
2020-07-12 11:45:00;2;6;5;2;0;0;0;0
2020-07-12 12:00:00;0;7;6;0;1;0;0;0
2020-07-12 12:15:00;1;5;4;0;1;0;0;0
2020-07-12 12:30:00;0;4;5;3;0;0;0;0
2020-07-12 12:45:00;0;7;2;0;1;0;0;0
2020-07-12 13:00:00;0;10;4;1;0;0;0;0
2020-07-12 13:15:00;0;11;9;4;0;0;0;0
2020-07-12 13:30:00;3;9;3;2;0;0;0;0
2020-07-12 13:45:00;0;6;6;2;1;0;0;0
2020-07-12 14:00:00;0;14;2;0;0;0;0;0
2020-07-12 14:15:00;0;10;5;0;1;0;0;0
2020-07-12 14:30:00;1;6;3;1;0;0;0;0
2020-07-12 14:45:00;0;6;7;2;1;0;0;0
2020-07-12 15:00:00;0;3;4;2;1;0;0;0
2020-07-12 15:15:00;0;3;2;1;1;0;0;0
2020-07-12 15:30:00;1;10;3;2;0;0;0;0
2020-07-12 15:45:00;0;10;10;1;0;0;0;0
2020-07-12 16:00:00;0;3;4;2;0;0;0;0
2020-07-12 16:15:00;0;13;3;1;1;0;0;0
2020-07-12 16:30:00;0;3;3;2;2;0;0;0
2020-07-12 16:45:00;0;6;7;1;0;0;0;0
2020-07-12 17:00:00;2;11;2;1;0;0;0;0
2020-07-12 17:15:00;0;6;4;1;0;0;0;0
2020-07-12 17:30:00;0;10;5;1;0;0;0;0
2020-07-12 17:45:00;0;10;3;0;0;0;0;0
2020-07-12 18:00:00;0;15;15;5;0;0;0;0
2020-07-12 18:15:00;0;8;6;3;2;0;0;0
2020-07-12 18:30:00;0;13;4;2;0;0;0;0
2020-07-12 18:45:00;0;7;1;1;0;0;0;0
2020-07-12 19:00:00;0;7;5;1;0;0;0;0
2020-07-12 19:15:00;0;4;1;0;0;0;0;0
2020-07-12 19:30:00;1;10;6;1;0;0;0;0
2020-07-12 19:45:00;1;3;4;1;1;0;0;0
2020-07-12 20:00:00;0;9;5;1;0;0;0;0
2020-07-12 20:15:00;0;10;5;2;0;0;0;0
2020-07-12 20:30:00;0;4;5;3;0;0;0;0
2020-07-12 20:45:00;1;8;6;1;0;0;0;0
2020-07-12 21:00:00;0;10;6;2;0;0;0;0
2020-07-12 21:15:00;0;1;2;0;0;0;0;0
2020-07-12 21:30:00;0;8;10;0;0;0;0;0
2020-07-12 21:45:00;0;6;2;0;1;0;0;0
2020-07-12 22:00:00;0;5;2;1;2;0;0;0
2020-07-12 22:15:00;0;8;4;2;0;0;0;0
2020-07-12 22:30:00;0;4;2;1;0;0;0;0
2020-07-12 22:45:00;0;3;1;1;0;0;0;0
2020-07-12 23:00:00;0;0;1;0;1;0;0;0
2020-07-12 23:15:00;0;4;2;2;0;0;0;0
2020-07-12 23:30:00;0;1;0;2;0;0;0;0
2020-07-12 23:45:00;0;3;2;1;0;0;0;0
