DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-02-27 00:00:00;8;6;1;0;0;1;0;7;2;4;1;6;9;2;0;0;0
2020-02-27 00:15:00;7;14;6;0;0;1;0;6;7;4;1;5;7;3;2;1;0
2020-02-27 00:30:00;5;13;1;1;0;2;0;8;7;3;1;6;8;1;0;2;0
2020-02-27 00:45:00;5;6;2;0;0;1;0;3;2;3;1;7;7;3;0;0;0
2020-02-27 01:00:00;6;6;0;0;0;0;1;6;5;6;0;3;8;0;0;0;0
2020-02-27 01:15:00;7;5;2;0;0;0;0;5;3;2;0;4;7;1;2;0;0
2020-02-27 01:30:00;8;8;2;0;0;1;1;2;3;0;0;6;3;1;0;0;0
2020-02-27 01:45:00;4;3;1;0;0;0;0;5;4;5;1;2;1;2;0;0;0
2020-02-27 02:00:00;6;7;1;0;0;0;0;4;2;4;1;5;4;1;0;0;0
2020-02-27 02:15:00;5;4;0;1;0;0;0;1;1;0;0;2;2;0;0;1;0
2020-02-27 02:30:00;3;5;1;0;0;0;0;1;2;3;0;3;4;0;0;0;0
2020-02-27 02:45:00;4;4;0;1;1;0;1;2;1;3;0;0;0;0;0;1;0
2020-02-27 03:00:00;7;6;1;0;0;0;0;1;1;0;0;5;5;2;0;0;0
2020-02-27 03:15:00;3;9;1;0;0;0;0;4;3;1;0;2;4;1;0;0;0
2020-02-27 03:30:00;5;4;1;0;0;0;0;3;3;2;0;2;3;0;0;0;0
2020-02-27 03:45:00;6;7;2;0;0;0;1;1;2;3;2;1;0;0;0;1;0
2020-02-27 04:00:00;7;4;1;1;0;1;0;8;1;5;0;3;3;0;11;3;0
2020-02-27 04:15:00;11;11;4;0;0;0;0;10;5;8;1;3;4;3;1;1;0
2020-02-27 04:30:00;18;19;7;0;1;0;0;4;7;7;1;9;7;4;0;1;0
2020-02-27 04:45:00;19;15;14;0;0;2;0;9;10;7;0;17;10;1;0;4;0
2020-02-27 05:00:00;22;37;24;0;0;1;0;11;15;13;7;20;16;4;5;0;0
2020-02-27 05:15:00;30;49;57;3;0;0;0;8;19;9;4;33;15;4;12;2;0
2020-02-27 05:30:00;65;74;75;0;1;1;0;28;37;20;19;49;24;8;21;2;0
2020-02-27 05:45:00;75;66;71;1;0;0;0;42;73;25;15;56;19;12;0;2;0
2020-02-27 06:00:00;62;62;69;1;0;1;3;56;59;22;18;42;22;15;13;1;0
2020-02-27 06:15:00;94;80;89;5;0;1;1;43;54;27;18;48;33;17;4;7;0
2020-02-27 06:30:00;133;109;118;3;1;3;1;52;52;24;18;59;40;30;20;7;0
2020-02-27 06:45:00;111;97;114;8;0;3;2;47;52;25;24;78;52;33;4;13;0
2020-02-27 07:00:00;118;83;99;6;0;3;0;45;55;26;25;57;62;51;15;12;0
2020-02-27 07:15:00;131;97;113;12;1;0;1;49;62;24;30;76;62;47;18;23;0
2020-02-27 07:30:00;102;97;115;19;0;4;3;80;83;27;30;67;63;46;28;27;0
2020-02-27 07:45:00;122;106;103;16;0;5;1;133;86;38;36;81;52;51;30;25;0
2020-02-27 08:00:00;109;88;106;14;0;5;4;91;68;45;40;75;62;58;19;25;0
2020-02-27 08:15:00;92;77;97;11;0;0;4;70;83;37;42;77;49;46;13;20;0
2020-02-27 08:30:00;103;88;92;16;0;3;4;61;70;36;33;65;54;49;13;21;0
2020-02-27 08:45:00;102;83;92;20;0;3;3;64;84;35;29;81;49;49;17;23;0
2020-02-27 09:00:00;95;68;70;13;1;3;3;59;62;34;26;55;50;38;36;22;0
2020-02-27 09:15:00;80;66;50;14;0;2;5;83;66;36;31;65;58;37;20;19;0
2020-02-27 09:30:00;76;79;75;13;1;3;6;72;68;33;24;70;57;40;13;20;0
2020-02-27 09:45:00;83;89;87;8;0;2;3;92;86;34;33;66;52;39;17;14;0
2020-02-27 10:00:00;69;96;77;19;3;13;6;57;72;38;31;69;52;43;14;15;0
2020-02-27 10:15:00;82;65;57;12;3;4;3;64;73;34;27;62;43;31;28;17;0
2020-02-27 10:30:00;70;75;69;12;1;4;5;64;75;35;30;64;45;42;15;18;0
2020-02-27 10:45:00;92;90;68;12;1;28;5;81;94;34;31;70;48;36;7;22;0
2020-02-27 11:00:00;84;62;63;14;1;4;5;131;72;34;28;64;42;39;24;15;0
2020-02-27 11:15:00;82;91;81;8;0;6;7;77;91;31;26;69;46;48;15;13;0
2020-02-27 11:30:00;78;81;71;13;1;7;8;74;92;43;38;78;52;45;20;13;0
2020-02-27 11:45:00;86;92;80;18;1;11;11;80;95;40;33;56;44;33;12;19;0
2020-02-27 12:00:00;86;84;76;20;3;10;13;81;79;42;36;72;66;53;8;17;0
2020-02-27 12:15:00;77;70;70;16;8;6;5;74;88;37;35;63;46;39;9;15;0
2020-02-27 12:30:00;79;73;75;13;1;4;13;107;83;38;33;71;46;45;18;16;0
2020-02-27 12:45:00;88;84;90;10;1;10;11;136;103;33;28;68;50;41;17;17;0
2020-02-27 13:00:00;86;95;92;11;1;11;14;62;83;49;34;73;54;39;14;16;0
2020-02-27 13:15:00;82;103;97;12;2;3;6;74;91;44;32;67;44;39;13;19;0
2020-02-27 13:30:00;90;95;79;5;6;13;16;78;105;39;39;63;55;57;84;19;0
2020-02-27 13:45:00;85;92;101;6;4;12;12;91;100;36;34;77;49;43;16;12;0
2020-02-27 14:00:00;74;92;92;9;3;6;5;135;105;48;42;85;51;46;15;18;0
2020-02-27 14:15:00;82;83;76;8;1;8;8;117;116;44;45;85;54;48;21;12;0
2020-02-27 14:30:00;99;75;65;14;1;11;9;110;132;46;49;85;53;50;25;19;0
2020-02-27 14:45:00;79;93;78;12;5;10;7;99;124;57;49;86;50;43;49;24;0
2020-02-27 15:00:00;86;92;87;14;3;12;8;104;127;46;39;90;53;51;42;17;0
2020-02-27 15:15:00;94;72;81;8;4;9;6;110;131;62;57;82;62;58;14;20;0
2020-02-27 15:30:00;88;88;77;18;2;11;7;129;141;55;38;86;65;68;23;22;0
2020-02-27 15:45:00;81;86;85;15;2;9;8;182;150;61;53;101;63;56;38;25;0
2020-02-27 16:00:00;89;101;97;16;6;11;12;137;146;57;47;82;70;77;5;30;0
2020-02-27 16:15:00;93;100;82;12;7;14;13;119;136;59;55;95;65;70;8;21;0
2020-02-27 16:30:00;86;98;104;11;8;13;16;140;154;62;54;97;75;77;23;22;0
2020-02-27 16:45:00;93;93;98;11;6;23;22;148;164;59;55;90;74;73;27;23;0
2020-02-27 17:00:00;90;93;105;12;7;15;18;135;127;57;45;100;76;71;15;27;0
2020-02-27 17:15:00;98;109;112;12;6;11;10;213;164;64;53;85;61;71;25;23;0
2020-02-27 17:30:00;90;91;78;10;3;10;13;244;157;59;47;80;77;65;11;21;0
2020-02-27 17:45:00;82;95;84;14;3;8;12;129;137;59;55;82;62;57;25;17;0
2020-02-27 18:00:00;70;96;79;9;3;14;13;90;118;46;38;100;72;75;6;17;0
2020-02-27 18:15:00;64;83;75;8;0;8;9;106;125;44;27;75;65;49;10;16;0
2020-02-27 18:30:00;58;90;73;16;5;8;3;79;105;34;26;82;61;39;15;21;0
2020-02-27 18:45:00;62;87;83;12;4;4;4;113;114;38;27;67;51;57;25;17;0
2020-02-27 19:00:00;64;91;65;14;0;7;5;91;78;30;23;41;47;35;6;16;0
2020-02-27 19:15:00;47;71;51;13;0;9;6;92;82;29;20;53;43;37;13;19;0
2020-02-27 19:30:00;31;65;48;9;1;4;7;61;70;21;17;41;41;42;11;16;0
2020-02-27 19:45:00;43;61;50;5;4;3;8;42;63;25;14;54;37;35;6;13;0
2020-02-27 20:00:00;57;62;45;4;0;6;4;55;60;23;16;37;36;27;9;10;0
2020-02-27 20:15:00;28;53;44;3;2;5;5;53;95;24;21;46;59;14;3;12;0
2020-02-27 20:30:00;46;59;25;5;7;6;10;116;69;29;13;30;29;31;9;8;0
2020-02-27 20:45:00;32;58;36;11;2;1;5;45;50;22;10;36;42;10;7;9;0
2020-02-27 21:00:00;40;75;57;2;0;1;3;49;54;18;11;40;23;21;11;6;0
2020-02-27 21:15:00;41;57;49;7;1;2;5;29;46;14;11;26;20;17;14;7;0
2020-02-27 21:30:00;
2020-02-27 21:45:00;
2020-02-27 22:00:00;29;38;12;3;2;2;4;40;57;20;11;16;12;6;5;2;0
2020-02-27 22:15:00;29;30;17;0;0;0;2;102;43;22;10;25;18;7;8;4;0
2020-02-27 22:30:00;27;29;18;1;0;1;4;29;35;16;4;27;24;7;4;2;0
2020-02-27 22:45:00;14;40;19;1;1;3;3;20;29;12;8;15;18;6;8;3;0
2020-02-27 23:00:00;20;24;11;1;1;3;4;17;24;11;5;17;13;7;6;3;0
