DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-04-10 00:00:00;2;1;0;1;0;1;0;1;0;0;0
2020-04-10 00:15:00;1;2;0;5;2;2;0;0;0;0;0
2020-04-10 00:30:00;2;2;0;2;1;1;0;1;0;0;0
2020-04-10 00:45:00;1;2;0;2;0;0;0;0;0;0;0
2020-04-10 01:00:00;0;0;0;1;0;0;0;0;0;0;0
2020-04-10 01:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 01:30:00;1;2;0;0;0;0;1;1;0;0;0
2020-04-10 01:45:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 02:00:00;0;2;0;2;0;2;0;0;0;0;0
2020-04-10 02:15:00;1;1;0;2;0;0;0;1;0;0;0
2020-04-10 02:30:00;0;0;0;3;0;3;1;1;0;0;0
2020-04-10 02:45:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 03:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:15:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 04:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 04:15:00;0;0;0;3;1;0;1;1;0;0;0
2020-04-10 04:30:00;1;0;0;2;1;2;0;1;0;0;0
2020-04-10 04:45:00;1;1;0;3;0;1;1;1;0;0;0
2020-04-10 05:00:00;4;3;0;2;0;2;0;0;0;0;0
2020-04-10 05:15:00;2;0;0;7;0;3;1;3;0;0;0
2020-04-10 05:30:00;2;1;0;1;0;1;0;0;0;0;0
2020-04-10 05:45:00;1;0;0;4;1;1;1;2;0;0;0
2020-04-10 06:00:00;4;4;0;1;0;1;0;1;0;0;0
2020-04-10 06:15:00;1;2;0;4;0;1;0;0;0;0;0
2020-04-10 06:30:00;4;5;0;3;0;2;1;2;0;0;0
2020-04-10 06:45:00;0;2;0;4;0;1;1;0;0;0;0
2020-04-10 07:00:00;3;3;0;2;0;1;0;1;0;0;0
2020-04-10 07:15:00;2;1;0;5;1;3;0;0;0;0;0
2020-04-10 07:30:00;3;3;0;4;1;2;0;1;0;0;0
2020-04-10 07:45:00;4;4;0;4;1;2;0;0;0;0;0
2020-04-10 08:00:00;2;3;0;6;0;2;1;2;0;0;0
2020-04-10 08:15:00;4;7;0;7;2;7;2;1;0;0;0
2020-04-10 08:30:00;4;5;0;6;0;2;0;2;0;0;0
2020-04-10 08:45:00;3;6;0;7;0;4;2;1;0;0;0
2020-04-10 09:00:00;5;3;0;9;1;8;0;5;0;0;0
2020-04-10 09:15:00;9;9;0;4;2;5;1;6;0;0;0
2020-04-10 09:30:00;6;8;0;13;0;4;1;3;0;0;0
2020-04-10 09:45:00;7;10;0;5;0;2;2;5;0;0;0
2020-04-10 10:00:00;5;8;0;14;2;8;4;5;0;0;0
2020-04-10 10:15:00;9;16;0;10;1;7;2;5;0;0;0
2020-04-10 10:30:00;5;6;0;15;1;8;1;5;0;0;0
2020-04-10 10:45:00;11;12;0;9;2;10;3;9;0;0;0
2020-04-10 11:00:00;9;10;0;16;2;9;4;3;0;0;0
2020-04-10 11:15:00;9;16;0;15;0;16;1;3;0;0;0
2020-04-10 11:30:00;16;11;0;26;5;19;4;9;0;0;0
2020-04-10 11:45:00;13;10;0;16;3;10;6;8;0;0;0
2020-04-10 12:00:00;10;11;0;21;4;15;0;3;0;0;0
2020-04-10 12:15:00;13;18;0;23;2;15;7;4;0;0;0
2020-04-10 12:30:00;11;8;0;18;2;13;3;6;0;0;0
2020-04-10 12:45:00;14;16;0;18;0;7;5;8;0;0;0
2020-04-10 13:00:00;6;11;0;17;2;11;8;6;0;0;0
2020-04-10 13:15:00;8;17;0;18;0;18;7;3;0;0;0
2020-04-10 13:30:00;6;8;0;27;3;23;3;4;0;0;0
2020-04-10 13:45:00;13;11;0;17;3;13;3;10;0;0;0
2020-04-10 14:00:00;13;12;0;10;6;13;2;9;0;4;0
2020-04-10 14:15:00;6;14;0;16;3;13;8;6;0;0;0
