DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-12-17 00:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-17 00:15:00;1;1;0;1;1;2;1;1;1;0;0;0;0;0;0
2020-12-17 00:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 00:45:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-17 01:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 01:15:00;2;2;0;0;0;1;2;1;1;0;0;0;0;0;0
2020-12-17 01:30:00;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-17 01:45:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-17 02:00:00;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-17 02:15:00;4;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-17 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 02:45:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-17 03:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 03:15:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-17 03:30:00;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-12-17 03:45:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 04:00:00;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-17 04:15:00;5;3;0;3;3;1;2;0;0;0;0;0;0;0;0
2020-12-17 04:30:00;3;0;0;0;0;3;1;1;1;0;0;0;0;0;0
2020-12-17 04:45:00;7;4;0;3;3;5;3;2;3;0;0;0;0;0;0
2020-12-17 05:00:00;9;7;0;6;6;4;0;0;0;0;0;0;0;0;0
2020-12-17 05:15:00;22;13;0;11;10;10;4;3;4;0;0;0;0;0;0
2020-12-17 05:30:00;29;14;0;10;8;19;1;1;1;0;0;0;0;0;0
2020-12-17 05:45:00;51;20;0;17;16;20;4;5;4;0;0;0;0;0;0
2020-12-17 06:00:00;20;13;0;11;12;19;4;1;3;0;0;0;0;0;0
2020-12-17 06:15:00;40;22;0;21;21;29;7;7;6;0;0;0;0;0;0
2020-12-17 06:30:00;37;21;1;19;18;26;6;5;5;0;0;0;0;0;0
2020-12-17 06:45:00;27;32;0;23;22;22;6;5;7;0;0;0;0;0;0
2020-12-17 07:00:00;32;36;0;33;31;24;12;11;11;0;0;0;0;0;0
2020-12-17 07:15:00;25;34;0;45;31;29;6;5;4;0;0;0;0;0;0
2020-12-17 07:30:00;34;35;1;35;36;27;10;8;8;0;0;0;0;0;0
2020-12-17 07:45:00;31;31;0;28;27;35;7;7;7;0;0;0;0;0;0
2020-12-17 08:00:00;35;37;2;31;34;25;8;7;8;0;0;0;0;0;0
2020-12-17 08:15:00;37;26;0;23;20;18;9;9;8;0;0;0;0;0;0
2020-12-17 08:30:00;22;15;0;13;14;16;11;7;8;2;0;0;0;0;0
2020-12-17 08:45:00;34;30;0;30;32;16;13;9;9;0;0;0;0;0;2
2020-12-17 09:00:00;41;24;1;22;22;16;7;7;7;0;2;0;0;0;0
2020-12-17 09:15:00;31;30;0;27;24;17;7;8;8;0;0;0;0;0;0
2020-12-17 09:30:00;32;31;0;30;28;19;11;11;10;0;0;0;0;0;0
2020-12-17 09:45:00;37;29;1;27;27;19;17;14;13;0;0;0;0;0;0
2020-12-17 10:00:00;43;27;0;23;22;20;11;9;7;0;0;0;0;0;0
2020-12-17 10:15:00;49;26;1;24;23;13;9;9;10;0;0;0;0;0;0
2020-12-17 10:30:00;43;38;2;31;30;23;22;11;13;0;1;0;0;0;0
2020-12-17 10:45:00;42;44;0;40;33;20;30;16;18;0;0;0;0;0;0
2020-12-17 11:00:00;36;26;0;22;23;16;9;10;9;0;0;0;0;0;0
