DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-08-01 00:00:00;10;3;4;6;4;5;3;0;16;0;0;0;0;0;0
2020-08-01 00:15:00;14;3;6;5;5;3;2;1;23;0;0;0;0;0;0
2020-08-01 00:30:00;15;3;4;3;3;3;4;2;20;0;0;0;0;0;0
2020-08-01 00:45:00;12;8;9;5;5;3;2;0;13;0;0;0;0;0;0
2020-08-01 01:00:00;4;0;1;3;2;0;0;0;8;0;0;0;0;0;0
2020-08-01 01:15:00;10;3;7;2;2;2;2;0;9;0;0;0;0;0;0
2020-08-01 01:30:00;7;3;3;6;6;0;1;1;9;0;0;0;0;0;0
2020-08-01 01:45:00;7;1;4;2;2;1;1;0;7;0;0;0;0;0;0
2020-08-01 02:00:00;6;1;4;3;1;3;3;0;2;0;0;0;0;0;0
2020-08-01 02:15:00;10;1;3;1;1;1;0;1;2;0;0;0;0;0;0
2020-08-01 02:30:00;5;1;2;1;1;0;0;0;4;0;0;0;0;0;0
2020-08-01 02:45:00;4;3;5;1;1;3;2;0;3;0;0;0;0;0;0
2020-08-01 03:00:00;8;4;8;1;1;0;0;1;6;0;0;0;0;0;0
2020-08-01 03:15:00;5;2;3;1;1;1;1;0;3;0;0;0;0;0;0
2020-08-01 03:30:00;6;1;1;1;1;2;1;0;5;0;0;0;0;0;0
2020-08-01 03:45:00;6;1;2;2;2;2;1;0;4;0;0;0;0;0;0
2020-08-01 04:00:00;4;0;0;4;4;1;1;0;1;0;0;0;0;0;0
2020-08-01 04:15:00;8;0;5;0;0;0;0;0;2;0;0;0;0;0;0
2020-08-01 04:30:00;3;2;3;2;2;3;2;0;2;0;0;0;0;0;0
2020-08-01 04:45:00;4;3;3;1;1;2;2;0;4;0;0;0;0;0;0
2020-08-01 05:00:00;2;3;3;2;2;2;2;0;4;0;0;0;0;0;0
2020-08-01 05:15:00;9;18;16;5;4;3;3;1;6;0;0;0;0;0;0
2020-08-01 05:30:00;13;8;11;13;12;2;2;1;15;0;0;0;0;0;0
2020-08-01 05:45:00;12;7;8;25;29;6;7;0;11;0;0;0;0;0;0
2020-08-01 06:00:00;15;3;4;33;38;11;13;1;8;0;0;0;0;0;0
2020-08-01 06:15:00;13;2;3;16;16;5;3;0;12;0;0;0;0;0;0
2020-08-01 06:30:00;15;4;7;13;13;4;3;2;18;0;0;1;0;0;0
2020-08-01 06:45:00;30;5;10;6;6;7;7;1;12;0;0;0;1;0;0
2020-08-01 07:00:00;19;1;1;7;7;5;3;0;6;0;0;0;0;0;0
2020-08-01 07:15:00;27;3;6;9;8;4;4;0;20;0;0;0;0;0;0
2020-08-01 07:30:00;29;1;1;5;6;3;3;3;22;0;0;0;0;0;0
2020-08-01 07:45:00;38;4;8;9;9;4;4;0;22;0;0;0;0;0;0
2020-08-01 08:00:00;31;10;9;9;10;6;7;0;21;0;0;0;1;0;0
2020-08-01 08:15:00;55;9;11;16;16;8;9;2;35;0;0;1;0;0;0
2020-08-01 08:30:00;42;8;10;14;14;6;6;2;37;0;0;0;0;0;0
2020-08-01 08:45:00;39;18;15;10;10;9;10;3;50;0;0;0;0;0;0
2020-08-01 09:00:00;57;13;13;22;21;9;8;3;53;0;0;0;0;0;0
2020-08-01 09:15:00;78;18;17;17;17;10;10;4;58;0;0;0;0;0;0
2020-08-01 09:30:00;84;19;20;27;29;10;9;5;70;0;0;1;0;0;0
2020-08-01 09:45:00;80;24;26;24;24;9;10;3;60;0;0;0;0;0;0
2020-08-01 10:00:00;78;22;21;27;33;12;14;5;58;0;0;0;4;0;0
2020-08-01 10:15:00;88;19;20;21;22;14;13;4;63;0;0;0;0;0;0
2020-08-01 10:30:00;102;24;25;19;21;17;20;6;57;0;0;3;1;0;0
2020-08-01 10:45:00;85;30;26;28;29;18;19;4;76;0;0;3;3;0;0
2020-08-01 11:00:00;85;32;33;27;30;19;20;5;67;0;0;0;0;0;0
