DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-08-15 00:00:00;30;8;2;10;13;19;31;16;18;0;0;0
2019-08-15 00:15:00;33;16;3;18;15;13;37;14;11;0;0;1
2019-08-15 00:30:00;22;8;7;11;12;13;25;15;11;0;0;1
2019-08-15 00:45:00;28;11;2;13;10;16;30;4;10;2;1;2
2019-08-15 01:00:00;24;6;3;5;13;13;24;10;11;0;0;1
2019-08-15 01:15:00;18;6;1;5;5;13;18;7;10;0;0;1
2019-08-15 01:30:00;21;11;0;5;3;15;25;3;14;0;0;1
2019-08-15 01:45:00;23;10;3;7;10;10;24;10;8;0;0;1
2019-08-15 02:00:00;22;10;3;9;9;11;22;11;12;0;0;2
2019-08-15 02:15:00;8;4;3;7;6;8;11;10;12;1;0;0
2019-08-15 02:30:00;17;8;3;6;3;3;17;6;4;0;0;2
2019-08-15 02:45:00;15;8;6;6;6;7;15;12;9;1;0;1
2019-08-15 03:00:00;11;5;1;6;6;7;12;4;5;0;0;0
2019-08-15 03:15:00;10;2;2;9;4;11;11;7;13;0;0;0
2019-08-15 03:30:00;8;6;1;9;5;12;10;4;10;1;0;1
2019-08-15 03:45:00;6;2;0;2;6;7;6;6;9;0;0;0
2019-08-15 04:00:00;9;6;2;5;2;5;10;4;5;0;0;0
2019-08-15 04:15:00;15;8;0;1;4;4;16;2;5;0;0;1
2019-08-15 04:30:00;11;4;1;3;4;12;11;3;13;0;0;2
2019-08-15 04:45:00;12;6;1;2;5;5;12;5;5;0;0;0
2019-08-15 05:00:00;31;10;1;3;3;5;31;3;5;0;0;0
2019-08-15 05:15:00;25;9;1;5;7;13;26;4;12;1;0;0
2019-08-15 05:30:00;21;7;4;2;17;22;22;17;24;1;0;0
2019-08-15 05:45:00;23;8;1;6;17;20;21;16;20;0;0;0
2019-08-15 06:00:00;41;14;2;5;12;21;41;13;19;0;0;0
2019-08-15 06:15:00;35;9;4;1;9;22;30;12;20;0;0;1
2019-08-15 06:30:00;33;16;2;3;11;16;34;11;15;0;0;3
2019-08-15 06:45:00;35;10;0;3;7;12;34;12;13;0;0;0
2019-08-15 07:00:00;35;12;1;2;6;9;33;8;10;0;0;1
2019-08-15 07:15:00;31;16;3;3;20;21;29;23;20;1;0;1
2019-08-15 07:30:00;37;8;4;6;14;20;37;19;22;1;0;7
2019-08-15 07:45:00;42;16;4;6;25;23;40;19;23;0;0;5
2019-08-15 08:00:00;42;12;8;9;20;23;42;23;23;0;0;2
2019-08-15 08:15:00;45;14;2;8;21;27;48;20;30;0;0;5
2019-08-15 08:30:00;63;20;9;7;28;32;61;27;37;2;0;3
2019-08-15 08:45:00;72;10;9;10;25;46;66;30;40;1;0;8
2019-08-15 09:00:00;58;16;7;9;29;47;61;26;50;1;0;7
2019-08-15 09:15:00;71;13;5;6;44;50;75;33;51;0;1;6
2019-08-15 09:30:00;88;25;9;17;60;74;92;45;71;1;0;6
2019-08-15 09:45:00;86;19;15;19;41;64;86;42;65;1;1;3
2019-08-15 10:00:00;99;23;14;10;44;64;104;49;64;1;2;6
2019-08-15 10:15:00;104;23;6;11;45;74;106;48;74;0;1;5
2019-08-15 10:30:00;91;20;15;24;40;61;101;45;70;1;1;11
2019-08-15 10:45:00;93;21;11;16;41;68;96;47;64;2;1;10
2019-08-15 11:00:00;97;32;16;13;46;82;104;59;78;4;2;7
2019-08-15 11:15:00;95;20;20;15;58;83;102;67;84;0;0;5
2019-08-15 11:30:00;128;29;9;19;52;75;146;55;80;1;2;8
2019-08-15 11:45:00;149;39;16;27;49;78;168;59;83;5;1;3
2019-08-15 12:00:00;132;27;12;36;46;81;140;53;90;2;0;3
2019-08-15 12:15:00;155;18;16;27;36;79;155;56;82;3;1;5
2019-08-15 12:30:00;134;20;7;26;42;58;143;58;65;0;3;3
2019-08-15 12:45:00;126;22;9;14;49;80;127;60;86;2;5;4
2019-08-15 13:00:00;114;22;10;20;37;63;121;46;68;1;0;6
2019-08-15 13:15:00;97;24;8;25;27;71;95;40;75;0;1;9
2019-08-15 13:30:00;113;25;13;23;58;77;118;70;76;3;4;3
2019-08-15 13:45:00;126;35;12;16;39;77;123;53;75;3;3;2
2019-08-15 14:00:00;129;25;15;15;47;79;139;68;80;3;3;4
2019-08-15 14:15:00;145;30;21;30;39;78;142;65;77;2;1;2
2019-08-15 14:30:00;114;17;21;17;59;95;121;80;84;1;3;10
2019-08-15 14:45:00;135;31;15;21;51;98;139;63;98;0;1;6
2019-08-15 15:00:00;130;30;16;23;57;73;135;60;81;2;2;6
2019-08-15 15:15:00;136;23;9;18;44;66;130;60;81;1;2;8
2019-08-15 15:30:00;111;18;9;24;37;39;110;56;89;1;3;9
2019-08-15 15:45:00;116;27;19;25;42;44;111;64;90;0;2;15
2019-08-15 16:00:00;125;26;20;17;44;43;102;65;76;0;0;6
2019-08-15 16:15:00;140;25;16;21;40;46;117;53;75;0;0;6
2019-08-15 16:30:00;162;30;26;20;36;52;154;88;73;0;2;7
2019-08-15 16:45:00;136;34;17;31;38;66;156;73;96;1;0;16
2019-08-15 17:00:00;176;34;14;29;44;68;183;72;84;1;2;17
2019-08-15 17:15:00;186;25;12;33;40;57;177;67;84;1;1;5
2019-08-15 17:30:00;152;30;11;30;46;81;143;72;91;0;0;4
2019-08-15 17:45:00;155;34;16;24;47;61;159;65;101;2;1;6
2019-08-15 18:00:00;134;26;7;22;33;57;130;49;84;0;0;7
2019-08-15 18:15:00;132;23;9;27;54;62;119;57;84;1;0;4
2019-08-15 18:30:00;100;21;11;28;54;66;104;66;79;1;3;7
2019-08-15 18:45:00;118;20;8;22;48;68;107;49;81;1;3;1
2019-08-15 19:00:00;108;29;14;22;45;68;116;66;93;2;1;8
2019-08-15 19:15:00;122;31;11;30;48;36;115;46;69;0;1;5
2019-08-15 19:30:00;134;23;20;34;28;57;112;60;72;1;1;5
2019-08-15 19:45:00;139;26;11;20;36;50;142;54;78;0;4;1
2019-08-15 20:00:00;98;23;16;21;35;17;101;53;74;0;0;6
2019-08-15 20:15:00;113;26;13;25;37;54;122;56;64;1;1;7
2019-08-15 20:30:00;116;21;10;35;39;45;119;44;61;1;2;3
2019-08-15 20:45:00;110;17;14;24;29;36;104;40;48;1;1;4
2019-08-15 21:00:00;84;28;9;11;30;34;82;41;42;1;2;3
2019-08-15 21:15:00;71;25;10;20;19;33;71;32;45;0;2;1
2019-08-15 21:30:00;81;23;8;21;23;24;81;34;39;0;1;3
2019-08-15 21:45:00;88;27;13;21;28;30;86;39;47;0;0;2
2019-08-15 22:00:00;76;23;14;18;28;25;68;43;35;0;2;4
2019-08-15 22:15:00;64;21;4;18;22;23;66;23;36;0;0;1
2019-08-15 22:30:00;77;20;7;21;23;30;72;27;37;1;1;4
2019-08-15 22:45:00;64;17;6;23;15;20;65;21;24;0;0;0
2019-08-15 23:00:00;46;20;7;8;14;23;44;28;24;0;0;4
2019-08-15 23:15:00;25;8;3;15;23;26;28;25;27;0;0;1
2019-08-15 23:30:00;45;22;3;12;17;22;44;19;26;0;0;0
2019-08-15 23:45:00;28;18;3;22;16;19;30;15;24;0;0;0
