DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-06-01 00:00:00;7;7;0;0;14;6;0;12;8;0;0
2020-06-01 00:15:00;6;4;0;0;13;7;1;11;8;0;0
2020-06-01 00:30:00;9;7;0;0;13;10;2;13;11;0;0
2020-06-01 00:45:00;5;5;0;0;11;9;0;10;9;0;0
2020-06-01 01:00:00;10;8;0;0;15;8;0;13;5;0;0
2020-06-01 01:15:00;2;2;0;0;6;2;0;6;2;0;0
2020-06-01 01:30:00;1;2;0;0;6;4;0;4;4;0;0
2020-06-01 01:45:00;4;3;0;0;5;3;0;4;5;0;0
2020-06-01 02:00:00;1;2;0;0;12;5;0;9;5;0;0
2020-06-01 02:15:00;2;3;1;0;5;3;0;2;3;0;0
2020-06-01 02:30:00;3;1;0;0;9;4;0;8;5;0;0
2020-06-01 02:45:00;3;3;0;0;5;7;1;4;7;0;0
2020-06-01 03:00:00;3;2;0;0;5;3;0;5;2;0;0
2020-06-01 03:15:00;3;2;0;0;5;3;1;4;3;0;0
2020-06-01 03:30:00;1;2;0;0;2;2;0;3;2;0;0
2020-06-01 03:45:00;2;2;0;0;0;2;0;0;2;0;0
2020-06-01 04:00:00;2;3;0;0;6;5;0;4;8;0;0
2020-06-01 04:15:00;4;3;0;0;3;2;0;3;2;0;0
2020-06-01 04:30:00;4;2;0;0;2;0;0;2;0;0;0
2020-06-01 04:45:00;1;1;0;0;4;0;0;3;1;0;0
2020-06-01 05:00:00;6;4;0;0;5;2;0;4;2;0;0
2020-06-01 05:15:00;2;3;1;0;5;3;1;5;3;0;0
2020-06-01 05:30:00;7;6;1;1;6;5;0;7;5;0;0
2020-06-01 05:45:00;4;2;1;3;9;2;0;9;4;0;0
2020-06-01 06:00:00;4;4;0;0;5;4;0;6;3;0;0
2020-06-01 06:15:00;10;6;0;0;5;7;0;4;7;0;0
2020-06-01 06:30:00;3;9;1;0;6;2;0;6;2;0;0
2020-06-01 06:45:00;8;10;1;0;4;3;0;4;3;0;0
