DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-11-05 00:00:00;0;0;1;1;0;0;0;0
2019-11-05 00:15:00;0;0;0;0;0;0;0;0
2019-11-05 00:30:00;0;1;0;0;1;0;0;0
2019-11-05 00:45:00;0;0;0;0;0;0;0;0
2019-11-05 01:00:00;0;1;0;0;0;0;0;0
2019-11-05 01:15:00;0;2;0;0;0;0;0;0
2019-11-05 01:30:00;0;0;0;0;0;0;0;0
2019-11-05 01:45:00;0;0;1;0;1;0;0;0
2019-11-05 02:00:00;0;1;0;0;0;0;0;0
2019-11-05 02:15:00;0;0;0;0;0;0;0;0
2019-11-05 02:30:00;1;3;2;1;0;0;0;0
2019-11-05 02:45:00;0;1;1;0;0;0;0;0
2019-11-05 03:00:00;0;2;1;1;0;0;0;0
2019-11-05 03:15:00;0;2;0;0;0;0;0;0
2019-11-05 03:30:00;0;1;2;1;0;0;0;0
2019-11-05 03:45:00;0;0;0;0;0;0;0;0
2019-11-05 04:00:00;0;1;1;1;0;0;0;0
2019-11-05 04:15:00;0;1;2;0;1;0;0;0
2019-11-05 04:30:00;0;0;1;0;0;0;0;0
2019-11-05 04:45:00;3;5;4;0;0;0;0;0
2019-11-05 05:00:00;1;6;16;6;1;0;0;0
2019-11-05 05:15:00;6;28;30;6;3;0;0;0
2019-11-05 05:30:00;3;23;24;11;4;0;0;0
2019-11-05 05:45:00;2;19;34;7;4;0;0;0
2019-11-05 06:00:00;0;8;38;4;11;0;0;0
2019-11-05 06:15:00;1;19;47;4;11;1;0;0
2019-11-05 06:30:00;3;22;109;8;11;2;0;0
2019-11-05 06:45:00;8;21;105;12;15;0;0;0
2019-11-05 07:00:00;6;25;96;3;14;0;2;0
2019-11-05 07:15:00;6;27;106;20;8;0;0;0
2019-11-05 07:30:00;7;40;113;19;4;0;0;0
2019-11-05 07:45:00;6;31;103;14;18;14;0;23
2019-11-05 08:00:00;1;21;109;9;9;0;2;0
2019-11-05 08:15:00;2;32;86;14;16;0;0;0
2019-11-05 08:30:00;5;26;100;22;11;0;0;0
2019-11-05 08:45:00;3;36;50;10;16;1;1;0
2019-11-05 09:00:00;8;30;26;10;12;0;4;0
2019-11-05 09:15:00;4;23;33;7;14;0;2;0
2019-11-05 09:30:00;11;31;20;12;9;0;1;0
2019-11-05 09:45:00;4;30;14;4;14;0;0;0
2019-11-05 10:00:00;9;35;18;11;17;0;1;0
2019-11-05 10:15:00;2;16;19;10;14;0;0;0
2019-11-05 10:30:00;5;22;22;13;12;0;0;0
2019-11-05 10:45:00;1;16;20;9;7;0;3;0
2019-11-05 11:00:00;2;22;25;12;12;0;0;0
2019-11-05 11:15:00;4;31;31;9;10;0;2;0
2019-11-05 11:30:00;7;23;18;5;8;0;1;0
2019-11-05 11:45:00;4;31;24;9;7;0;0;0
2019-11-05 12:00:00;2;32;31;8;13;0;4;0
2019-11-05 12:15:00;2;33;25;4;11;0;4;0
2019-11-05 12:30:00;8;38;21;5;20;0;0;0
2019-11-05 12:45:00;7;37;36;13;20;1;1;0
2019-11-05 13:00:00;4;39;23;8;13;0;2;0
2019-11-05 13:15:00;4;35;23;7;7;0;1;0
2019-11-05 13:30:00;12;57;44;12;6;0;0;0
2019-11-05 13:45:00;4;51;36;12;22;0;1;0
2019-11-05 14:00:00;7;71;42;11;8;0;1;0
2019-11-05 14:15:00;4;71;41;7;56;0;1;0
2019-11-05 14:30:00;1;51;34;6;35;0;1;0
2019-11-05 14:45:00;6;71;27;6;18;0;3;0
