DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-06-18 00:00:00;3;4;1;3;0;0;0;2;9;0;0;0;0;0
2020-06-18 00:15:00;2;10;6;11;0;2;1;1;9;0;0;0;0;0
2020-06-18 00:30:00;2;7;2;3;0;2;0;0;0;0;0;0;0;0
2020-06-18 00:45:00;1;0;1;4;1;0;0;2;5;0;0;0;0;0
2020-06-18 01:00:00;4;5;0;0;0;0;0;2;5;0;0;0;0;0
2020-06-18 01:15:00;0;1;1;1;1;1;1;3;4;0;0;0;0;0
2020-06-18 01:30:00;3;3;1;1;0;0;0;3;8;0;0;0;0;0
2020-06-18 01:45:00;1;5;0;2;1;0;0;1;2;0;0;0;0;0
2020-06-18 02:00:00;5;7;0;0;1;0;0;1;9;0;0;0;0;0
2020-06-18 02:15:00;0;1;1;4;0;2;0;4;6;0;0;0;0;0
2020-06-18 02:30:00;3;3;0;5;1;3;1;0;5;0;0;0;0;0
2020-06-18 02:45:00;7;5;0;0;0;0;0;1;0;0;0;0;0;0
2020-06-18 03:00:00;1;0;0;0;0;0;0;1;2;0;0;0;0;0
2020-06-18 03:15:00;4;7;2;1;0;1;0;0;2;0;0;0;0;0
2020-06-18 03:30:00;1;3;1;3;0;0;0;0;3;0;0;0;0;0
2020-06-18 03:45:00;1;1;0;2;0;0;0;0;3;0;0;0;0;0
2020-06-18 04:00:00;2;4;0;0;0;0;0;1;1;0;0;0;0;0
2020-06-18 04:15:00;4;9;0;2;0;0;0;0;1;0;0;0;0;0
2020-06-18 04:30:00;1;5;1;2;0;0;0;1;6;0;0;0;0;0
2020-06-18 05:00:00;4;4;5;8;0;0;0;13;26;0;0;0;0;0
2020-06-18 05:15:00;8;8;9;10;4;0;1;28;58;0;0;0;6;9
2020-06-18 05:30:00;11;19;24;24;7;2;0;28;34;0;0;0;0;0
2020-06-18 05:45:00;46;73;16;21;7;1;5;46;54;0;0;0;3;0
2020-06-18 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 06:15:00;31;64;39;35;5;0;4;35;48;1;0;0;1;0
2020-06-18 06:30:00;25;34;71;54;17;3;2;60;66;1;0;0;4;3
2020-06-18 06:45:00;25;32;35;32;12;6;4;50;64;4;0;0;2;0
2020-06-18 07:00:00;20;28;34;33;10;3;1;64;88;8;0;1;2;3
2020-06-18 07:15:00;42;55;21;21;17;3;1;67;89;0;2;0;0;0
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;28;47;41;38;12;1;1;70;108;0;0;0;5;1
2020-06-18 08:00:00;25;28;35;41;10;1;2;60;74;2;0;0;2;0
2020-06-18 08:15:00;25;29;24;27;5;3;1;48;65;0;0;0;4;2
2020-06-18 08:30:00;23;17;23;28;7;1;1;52;51;0;0;0;4;4
2020-06-18 08:45:00;23;16;18;17;12;3;3;37;42;0;0;0;1;0
2020-06-18 09:00:00;24;26;13;12;13;1;2;34;38;0;0;0;1;1
2020-06-18 09:15:00;27;27;12;14;5;1;0;30;37;0;0;4;5;0
2020-06-18 09:30:00;24;27;12;13;13;4;2;29;25;0;0;0;4;0
2020-06-18 09:45:00;31;41;17;20;8;4;0;27;25;0;0;0;1;1
2020-06-18 10:00:00;16;16;14;8;10;2;0;23;31;0;0;0;3;0
2020-06-18 10:15:00;22;30;9;10;16;8;1;27;21;0;0;0;1;0
2020-06-18 10:30:00;23;25;17;19;14;8;5;27;36;0;0;0;1;0
