DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-10-25 00:00:00;10;3;7;5;0;0;0;0;0;0;0;0
2019-10-25 00:15:00;8;7;10;10;0;0;0;0;0;0;0;0
2019-10-25 00:30:00;8;4;13;10;0;0;0;0;0;0;0;0
2019-10-25 00:45:00;4;5;7;3;0;0;0;0;0;0;0;0
2019-10-25 01:00:00;6;5;6;10;0;0;0;0;0;0;0;0
2019-10-25 01:15:00;5;4;9;6;0;0;0;0;0;0;0;0
2019-10-25 01:30:00;8;1;3;1;0;0;0;0;0;0;0;0
2019-10-25 01:45:00;4;1;7;9;0;0;0;0;0;0;0;0
2019-10-25 02:00:00;8;0;4;2;0;0;0;0;0;0;0;0
2019-10-25 02:15:00;4;4;8;3;0;0;0;0;0;0;0;0
2019-10-25 02:30:00;6;2;4;3;0;0;0;0;0;0;0;0
2019-10-25 02:45:00;7;0;7;3;0;0;0;0;0;0;0;0
2019-10-25 03:00:00;5;3;1;2;0;0;0;0;0;0;0;0
2019-10-25 03:15:00;10;2;6;3;0;0;0;0;0;0;0;0
2019-10-25 03:30:00;7;4;8;3;0;0;0;0;0;0;0;0
2019-10-25 03:45:00;7;3;3;4;0;0;0;0;0;0;0;0
2019-10-25 04:00:00;12;4;5;4;0;0;0;0;0;0;0;0
2019-10-25 04:15:00;8;1;3;1;0;0;0;0;0;0;0;0
2019-10-25 04:30:00;11;5;12;11;0;0;0;0;0;0;0;0
2019-10-25 04:45:00;26;5;13;14;0;0;0;0;0;0;0;0
2019-10-25 05:00:00;20;5;14;14;0;0;0;0;0;0;0;0
2019-10-25 05:15:00;35;9;21;26;0;0;0;0;0;0;0;0
2019-10-25 05:30:00;59;17;35;36;0;0;0;0;0;0;0;0
2019-10-25 05:45:00;96;56;35;57;0;0;0;0;0;0;0;0
2019-10-25 06:00:00;81;32;35;63;2;0;0;0;0;0;0;0
2019-10-25 06:15:00;94;41;58;82;9;0;0;0;0;0;0;0
2019-10-25 06:30:00;114;46;59;92;0;0;0;0;1;4;0;0
2019-10-25 06:45:00;130;67;63;82;3;13;0;0;12;5;0;0
2019-10-25 07:00:00;135;72;83;104;15;10;0;1;10;2;0;0
2019-10-25 07:15:00;136;76;86;124;3;25;0;0;22;0;0;0
2019-10-25 07:30:00;150;89;100;126;21;23;0;0;25;6;0;0
2019-10-25 07:45:00;152;100;86;106;6;2;0;0;10;0;0;0
2019-10-25 08:00:00;133;69;79;86;15;15;0;0;7;32;0;0
2019-10-25 08:15:00;152;87;89;85;16;5;0;0;12;16;0;0
2019-10-25 08:30:00;134;75;72;100;8;15;0;0;9;11;0;0
