DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-06-01 00:00:00;9;6;2;2;6;16;4
2020-06-01 00:15:00;20;4;1;4;7;17;11
2020-06-01 00:30:00;14;13;5;7;15;13;8
2020-06-01 00:45:00;11;6;1;8;9;11;8
2020-06-01 01:00:00;15;4;0;3;5;16;8
2020-06-01 01:15:00;8;2;0;3;5;10;3
2020-06-01 01:30:00;3;3;1;2;4;8;3
2020-06-01 01:45:00;5;6;2;2;5;10;1
2020-06-01 02:00:00;13;7;1;2;3;6;2
2020-06-01 02:15:00;5;5;0;1;1;8;4
2020-06-01 02:30:00;7;4;0;0;0;6;5
2020-06-01 02:45:00;6;5;0;1;4;6;1
2020-06-01 03:00:00;2;4;1;0;1;2;1
2020-06-01 03:15:00;12;4;0;2;2;4;3
2020-06-01 03:30:00;5;3;1;0;2;2;2
2020-06-01 03:45:00;4;0;0;1;1;4;1
2020-06-01 04:00:00;2;0;0;0;0;4;0
2020-06-01 04:15:00;4;2;0;0;0;4;2
2020-06-01 04:30:00;3;3;0;0;0;2;2
2020-06-01 04:45:00;4;4;0;0;1;7;4
2020-06-01 05:00:00;4;2;0;1;1;7;4
2020-06-01 05:15:00;6;3;1;0;1;6;1
2020-06-01 05:30:00;4;2;1;0;1;11;9
2020-06-01 05:45:00;10;10;0;1;1;6;2
2020-06-01 06:00:00;13;8;0;2;3;3;1
2020-06-01 06:15:00;8;8;0;0;2;12;3
2020-06-01 06:30:00;7;5;0;1;1;5;4
2020-06-01 06:45:00;7;4;0;2;3;9;2
2020-06-01 07:00:00;9;5;0;3;3;2;0
2020-06-01 07:15:00;11;8;0;2;1;8;2
2020-06-01 07:30:00;16;9;0;1;1;8;3
2020-06-01 07:45:00;10;8;1;2;3;12;2
2020-06-01 08:00:00;11;11;0;3;2;12;3
2020-06-01 08:15:00;13;14;0;6;8;13;0
2020-06-01 08:30:00;18;12;4;6;8;16;4
2020-06-01 08:45:00;35;24;4;5;12;22;10
2020-06-01 09:00:00;25;27;5;5;10;17;2
2020-06-01 09:15:00;27;23;1;4;12;24;14
2020-06-01 09:30:00;19;25;2;11;19;26;5
2020-06-01 09:45:00;36;25;1;15;15;30;15
2020-06-01 10:00:00;41;25;5;8;15;27;13
2020-06-01 10:15:00;35;35;4;7;15;41;17
2020-06-01 10:30:00;42;37;3;10;21;27;12
2020-06-01 10:45:00;62;39;7;14;22;37;17
2020-06-01 11:00:00;43;36;4;7;17;49;15
2020-06-01 11:15:00;69;53;13;15;31;34;25
2020-06-01 11:30:00;48;35;5;12;21;37;17
2020-06-01 11:45:00;69;32;3;15;18;39;23
2020-06-01 12:00:00;58;37;8;15;24;45;20
2020-06-01 12:15:00;62;36;3;17;25;35;18
2020-06-01 12:30:00;58;33;6;9;19;48;17
2020-06-01 12:45:00;56;39;3;12;22;60;38
2020-06-01 13:00:00;46;36;3;7;17;42;24
2020-06-01 13:15:00;62;41;10;23;36;58;29
2020-06-01 13:30:00;63;37;9;14;31;56;28
2020-06-01 13:45:00;55;40;9;13;26;59;36
2020-06-01 14:00:00;65;45;4;14;26;59;27
2020-06-01 14:15:00;89;36;5;13;23;56;22
2020-06-01 14:30:00;56;32;4;9;19;60;30
2020-06-01 14:45:00;50;35;7;8;26;59;30
2020-06-01 15:00:00;52;32;6;16;24;54;34
2020-06-01 15:15:00;61;39;11;14;29;55;31
2020-06-01 15:30:00;40;32;3;11;27;56;32
2020-06-01 15:45:00;59;32;5;13;28;69;34
2020-06-01 16:00:00;50;31;5;13;28;44;20
2020-06-01 16:15:00;63;49;6;21;42;57;31
2020-06-01 16:30:00;56;32;7;14;28;53;32
2020-06-01 16:45:00;46;41;3;20;26;54;32
2020-06-01 17:00:00;53;43;7;18;27;57;30
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;68;35;8;15;27;70;29
2020-06-01 17:45:00;59;41;7;22;41;87;54
2020-06-01 18:00:00;47;35;3;19;28;59;45
2020-06-01 18:15:00;49;41;8;18;32;64;42
2020-06-01 18:30:00;49;23;1;17;24;57;31
2020-06-01 18:45:00;47;34;8;11;29;72;31
2020-06-01 19:00:00;40;30;6;22;35;59;29
2020-06-01 19:15:00;59;31;5;21;36;76;41
2020-06-01 19:30:00;50;33;5;17;28;49;31
2020-06-01 19:45:00;53;32;4;19;25;65;41
2020-06-01 20:00:00;43;28;2;21;34;53;30
2020-06-01 20:15:00;48;38;10;14;23;56;23
2020-06-01 20:30:00;31;24;4;8;18;57;20
2020-06-01 20:45:00;36;25;4;8;15;48;30
2020-06-01 21:00:00;27;26;2;11;16;54;34
2020-06-01 21:15:00;34;29;7;12;25;61;29
2020-06-01 21:30:00;25;25;5;13;18;50;29
2020-06-01 21:45:00;31;26;10;11;24;48;24
2020-06-01 22:00:00;26;22;7;11;14;38;20
2020-06-01 22:15:00;29;14;5;11;20;33;21
2020-06-01 22:30:00;30;14;4;10;13;20;17
2020-06-01 22:45:00;16;12;2;7;12;18;3
2020-06-01 23:00:00;20;11;0;4;6;20;12
2020-06-01 23:15:00;16;8;4;3;10;17;9
2020-06-01 23:30:00;14;7;2;4;6;14;6
2020-06-01 23:45:00;8;7;4;4;8;16;7
