DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-04-25 00:00:00;0;0;1;0;0;0
2020-04-25 00:15:00;3;0;4;0;0;0
2020-04-25 00:30:00;2;1;5;3;0;0
2020-04-25 00:45:00;2;0;0;0;0;0
2020-04-25 01:00:00;1;0;2;0;0;0
2020-04-25 01:15:00;4;0;1;0;0;0
2020-04-25 01:30:00;4;0;5;0;0;0
2020-04-25 01:45:00;1;0;1;0;0;0
2020-04-25 02:00:00;2;0;0;0;0;0
2020-04-25 02:15:00;2;0;2;0;0;0
2020-04-25 02:30:00;1;0;0;0;0;0
2020-04-25 02:45:00;0;0;1;0;0;0
2020-04-25 03:00:00;0;0;1;0;0;0
2020-04-25 03:15:00;0;0;0;0;0;0
2020-04-25 03:30:00;2;0;1;0;0;0
2020-04-25 03:45:00;1;0;2;0;0;0
2020-04-25 04:00:00;0;0;3;0;0;0
2020-04-25 04:15:00;1;0;1;0;0;0
2020-04-25 04:30:00;1;0;2;0;0;0
2020-04-25 04:45:00;0;1;4;0;0;0
2020-04-25 05:00:00;0;1;4;0;0;0
2020-04-25 05:15:00;3;0;2;1;0;0
2020-04-25 05:30:00;5;0;6;2;0;0
2020-04-25 05:45:00;11;0;7;1;0;0
2020-04-25 06:00:00;13;0;3;4;0;0
2020-04-25 06:15:00;0;3;13;0;0;0
2020-04-25 06:30:00;6;5;12;8;0;0
2020-04-25 06:45:00;5;3;8;0;0;0
2020-04-25 07:00:00;3;0;9;0;0;0
2020-04-25 07:15:00;6;0;7;0;0;0
2020-04-25 07:30:00;9;2;8;0;1;0
2020-04-25 07:45:00;8;1;6;0;0;0
2020-04-25 08:00:00;11;0;10;0;0;0
2020-04-25 08:15:00;11;0;13;0;0;0
2020-04-25 08:30:00;12;1;15;1;0;0
2020-04-25 08:45:00;15;0;18;0;0;0
2020-04-25 09:00:00;12;0;12;0;0;0
2020-04-25 09:15:00;15;0;20;0;0;0
2020-04-25 09:30:00;20;0;13;0;0;0
2020-04-25 09:45:00;21;0;22;0;0;0
2020-04-25 10:00:00;23;0;21;0;0;0
2020-04-25 10:15:00;27;1;20;0;1;0
2020-04-25 10:30:00;29;1;32;1;0;0
2020-04-25 10:45:00;27;0;34;0;0;0
2020-04-25 11:00:00;18;0;17;0;2;0
2020-04-25 11:15:00;26;0;24;1;0;0
2020-04-25 11:30:00;30;0;22;1;0;0
2020-04-25 11:45:00;34;1;20;2;0;0
2020-04-25 12:00:00;37;1;29;0;0;0
2020-04-25 12:15:00;21;1;24;2;0;0
2020-04-25 12:30:00;31;0;25;0;0;0
2020-04-25 12:45:00;25;0;25;2;0;0
2020-04-25 13:00:00;47;1;16;0;2;0
2020-04-25 13:15:00;25;3;19;0;3;0
2020-04-25 13:30:00;31;2;20;1;0;0
2020-04-25 13:45:00;27;2;27;1;0;0
2020-04-25 14:00:00;32;0;24;9;0;0
2020-04-25 14:15:00;28;1;27;1;0;0
2020-04-25 14:30:00;31;1;21;3;0;0
2020-04-25 14:45:00;32;0;21;2;0;0
2020-04-25 15:00:00;29;1;19;3;3;0
2020-04-25 15:15:00;25;1;22;0;0;0
2020-04-25 15:30:00;24;0;27;1;0;0
2020-04-25 15:45:00;28;1;17;1;0;0
2020-04-25 16:00:00;24;0;17;0;0;0
2020-04-25 16:15:00;17;0;18;0;0;0
2020-04-25 16:30:00;25;1;21;1;0;0
2020-04-25 16:45:00;19;1;24;0;0;0
2020-04-25 17:00:00;24;2;25;3;0;0
2020-04-25 17:15:00;29;0;25;3;6;0
2020-04-25 17:30:00;17;0;26;0;7;0
2020-04-25 17:45:00;26;0;26;0;0;27
2020-04-25 18:00:00;23;0;33;1;0;0
2020-04-25 18:15:00;22;0;29;1;0;0
2020-04-25 18:30:00;28;0;21;0;0;0
2020-04-25 18:45:00;24;2;19;1;0;0
2020-04-25 19:00:00;29;0;23;0;0;0
2020-04-25 19:15:00;16;0;30;0;0;0
2020-04-25 19:30:00;18;0;29;1;0;0
2020-04-25 19:45:00;29;0;27;0;0;0
2020-04-25 20:00:00;12;2;24;0;0;0
2020-04-25 20:15:00;14;0;21;0;0;0
2020-04-25 20:30:00;5;0;14;0;0;0
2020-04-25 20:45:00;8;0;10;0;0;0
2020-04-25 21:00:00;11;0;10;0;0;0
2020-04-25 21:15:00;8;1;12;0;0;0
2020-04-25 21:30:00;9;0;10;0;0;0
2020-04-25 21:45:00;4;0;8;5;0;0
2020-04-25 22:00:00;8;0;5;1;0;0
2020-04-25 22:15:00;5;0;5;0;0;0
2020-04-25 22:30:00;10;0;3;0;0;0
2020-04-25 22:45:00;7;1;2;0;0;0
2020-04-25 23:00:00;4;1;5;1;0;0
2020-04-25 23:15:00;2;0;3;0;0;0
2020-04-25 23:30:00;3;0;4;1;0;0
2020-04-25 23:45:00;4;0;5;0;0;0
