DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-03-07 00:00:00;3;1;0;0;0;0;0;0;0;0;9
2020-03-07 00:15:00;10;1;0;0;0;0;0;0;0;0;9
2020-03-07 00:30:00;2;0;0;0;0;0;0;0;0;0;6
2020-03-07 00:45:00;8;1;0;0;0;0;0;0;2;0;8
2020-03-07 01:00:00;6;1;0;0;0;0;0;0;0;0;6
2020-03-07 01:15:00;2;0;0;0;0;0;0;0;0;0;6
2020-03-07 01:30:00;6;2;0;0;0;0;0;0;0;0;7
2020-03-07 01:45:00;3;0;0;0;0;0;0;0;0;0;7
2020-03-07 02:00:00;6;1;0;0;0;0;0;0;0;0;3
2020-03-07 02:15:00;8;1;0;0;0;0;0;0;0;0;8
2020-03-07 02:30:00;1;0;0;0;0;0;0;0;0;0;3
2020-03-07 02:45:00;4;0;0;0;0;0;0;0;0;0;4
2020-03-07 03:00:00;4;0;0;0;0;0;0;0;0;0;4
2020-03-07 03:15:00;3;1;0;0;0;0;0;0;0;0;5
2020-03-07 03:30:00;3;0;0;0;0;0;0;0;0;0;3
2020-03-07 03:45:00;4;1;0;0;0;0;0;0;0;0;4
2020-03-07 04:00:00;1;0;0;0;0;0;0;0;0;0;4
2020-03-07 04:15:00;3;2;0;0;0;0;0;0;0;0;9
2020-03-07 04:30:00;1;0;0;0;0;0;0;0;0;0;7
2020-03-07 04:45:00;8;3;0;0;0;0;0;0;0;0;8
2020-03-07 05:00:00;8;2;0;0;0;0;0;0;0;1;11
2020-03-07 05:15:00;17;4;5;5;0;1;0;0;0;1;15
2020-03-07 05:30:00;53;10;3;3;3;1;4;1;1;3;18
2020-03-07 05:45:00;82;23;2;2;19;5;18;5;18;0;53
2020-03-07 06:00:00;41;5;0;0;5;1;5;1;7;0;63
2020-03-07 06:15:00;15;1;1;1;1;0;1;0;3;0;21
2020-03-07 06:30:00;10;1;0;0;1;0;1;0;1;3;18
2020-03-07 06:45:00;10;1;0;0;2;0;2;0;0;0;15
2020-03-07 07:00:00;11;0;0;0;2;0;2;0;0;4;12
2020-03-07 07:15:00;11;4;0;0;1;0;1;0;0;1;5
2020-03-07 07:30:00;21;2;0;0;1;1;1;1;0;1;16
2020-03-07 07:45:00;13;3;0;0;2;0;2;0;0;0;21
2020-03-07 08:00:00;8;1;0;0;1;0;1;0;0;3;10
2020-03-07 08:15:00;20;0;1;1;2;0;2;0;0;0;14
2020-03-07 08:30:00;26;2;0;0;1;0;1;0;0;2;15
2020-03-07 08:45:00;37;9;1;1;2;0;2;0;1;1;13
2020-03-07 09:00:00;39;1;0;0;1;0;1;1;0;2;13
2020-03-07 09:15:00;47;6;4;4;3;0;3;0;0;1;21
2020-03-07 09:30:00;52;7;0;0;2;1;2;1;2;2;21
2020-03-07 09:45:00;50;2;0;0;2;0;2;1;0;1;16
2020-03-07 10:00:00;46;8;0;0;5;0;5;0;2;6;33
2020-03-07 10:15:00;49;6;0;0;1;0;1;0;0;0;31
2020-03-07 10:30:00;68;4;1;1;2;0;2;0;2;5;34
2020-03-07 10:45:00;53;6;1;1;2;3;2;3;0;0;32
2020-03-07 11:00:00;46;9;1;1;1;1;1;1;0;2;38
2020-03-07 11:15:00;46;2;0;0;4;1;5;1;1;0;37
2020-03-07 11:30:00;56;5;0;0;2;0;2;0;0;3;50
2020-03-07 11:45:00;64;4;0;0;5;0;5;0;0;0;39
2020-03-07 12:00:00;43;7;1;1;6;1;6;0;0;2;50
2020-03-07 12:15:00;46;5;1;0;1;3;1;3;3;1;48
2020-03-07 12:30:00;46;2;1;1;3;1;3;1;0;5;50
2020-03-07 12:45:00;58;5;2;2;2;1;2;1;2;0;49
2020-03-07 13:00:00;52;4;0;0;3;0;3;0;1;2;46
2020-03-07 13:15:00;65;9;0;0;3;0;3;0;0;1;51
2020-03-07 13:30:00;47;4;0;0;0;1;0;1;2;2;50
2020-03-07 13:45:00;56;3;0;0;4;0;5;0;1;2;51
2020-03-07 14:00:00;64;9;0;0;5;1;4;1;0;3;51
2020-03-07 14:15:00;64;10;0;0;5;0;5;0;1;2;57
2020-03-07 14:30:00;72;5;0;0;6;0;6;0;5;2;52
2020-03-07 14:45:00;54;4;0;0;2;0;2;0;1;2;35
2020-03-07 15:00:00;45;8;0;0;2;1;2;1;0;3;55
2020-03-07 15:15:00;61;4;1;1;2;1;2;1;1;0;46
2020-03-07 15:30:00;49;8;0;0;1;0;1;0;1;2;55
2020-03-07 15:45:00;51;3;0;0;4;1;4;1;0;3;41
2020-03-07 16:00:00;58;7;0;1;2;2;2;1;0;4;51
2020-03-07 16:15:00;52;8;0;0;1;1;1;1;0;1;65
2020-03-07 16:30:00;55;8;0;0;1;0;1;0;0;5;61
2020-03-07 16:45:00;51;8;0;0;4;2;4;3;1;2;41
2020-03-07 17:00:00;42;4;1;1;4;0;4;0;2;4;49
2020-03-07 17:15:00;34;3;3;3;1;2;1;2;3;2;52
2020-03-07 17:30:00;55;6;0;0;1;2;2;2;1;2;42
2020-03-07 17:45:00;43;4;0;0;4;0;4;0;0;2;48
2020-03-07 18:00:00;33;5;0;0;1;0;1;0;1;1;43
2020-03-07 18:15:00;43;3;0;0;1;0;2;2;1;1;50
2020-03-07 18:30:00;29;4;0;0;0;0;0;0;1;0;40
2020-03-07 18:45:00;53;2;0;0;3;1;3;0;0;1;44
2020-03-07 19:00:00;45;3;0;0;2;0;2;0;0;3;42
2020-03-07 19:15:00;37;5;0;0;2;0;3;0;1;0;35
2020-03-07 19:30:00;29;2;0;0;0;0;0;0;0;2;40
