DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-06-29 00:00:00;6;2;0;1;2;5;9;4;0;0;0;0;0;0
2020-06-29 00:15:00;10;10;2;0;2;10;9;2;0;0;0;0;0;0
2020-06-29 00:30:00;8;11;2;1;1;3;3;4;0;0;0;0;0;0
2020-06-29 00:45:00;7;3;1;1;3;6;8;3;0;0;0;0;0;0
2020-06-29 01:00:00;3;6;1;1;1;3;3;0;0;0;0;0;0;0
2020-06-29 01:15:00;2;2;0;0;0;3;6;2;0;0;0;0;0;0
2020-06-29 01:30:00;3;3;1;1;1;4;3;0;0;0;0;0;0;0
2020-06-29 01:45:00;2;2;1;0;0;8;8;3;0;0;0;0;0;0
2020-06-29 02:00:00;2;1;2;0;1;2;7;3;0;0;0;0;0;0
2020-06-29 02:15:00;3;4;0;1;1;4;4;1;0;0;0;0;0;0
2020-06-29 02:30:00;3;1;0;0;0;3;4;0;0;0;0;0;0;0
2020-06-29 02:45:00;6;6;0;0;0;5;7;2;0;0;0;0;0;0
2020-06-29 03:00:00;5;3;0;0;2;4;4;0;0;0;0;0;0;0
2020-06-29 03:15:00;7;4;0;0;0;4;5;3;0;0;0;0;0;0
2020-06-29 03:30:00;3;3;0;0;2;3;2;2;0;0;0;0;0;0
2020-06-29 03:45:00;4;2;1;3;2;2;3;4;0;0;0;0;0;0
2020-06-29 04:00:00;3;1;1;1;1;6;3;1;0;0;0;0;0;0
2020-06-29 04:15:00;2;4;0;5;3;7;10;8;0;0;0;0;0;0
2020-06-29 04:30:00;15;7;3;2;3;11;12;7;0;0;0;0;0;0
2020-06-29 04:45:00;24;17;2;1;3;8;8;2;0;0;0;0;0;0
2020-06-29 05:00:00;49;32;3;3;14;17;19;10;0;0;0;0;0;0
2020-06-29 05:15:00;72;58;11;8;26;24;35;19;0;0;0;0;0;0
2020-06-29 05:30:00;47;49;5;12;18;27;21;20;0;0;0;0;0;0
2020-06-29 05:45:00;40;51;3;16;15;29;32;20;0;0;0;0;0;0
2020-06-29 06:00:00;52;58;6;18;36;32;24;19;0;0;0;0;0;0
2020-06-29 06:15:00;61;74;4;19;24;43;37;35;0;0;0;0;5;0
2020-06-29 06:30:00;69;91;13;19;41;42;34;22;0;0;0;0;0;0
2020-06-29 06:45:00;80;97;9;28;38;65;47;38;0;0;0;0;0;0
2020-06-29 07:00:00;87;103;18;37;59;51;39;30;0;0;0;0;0;0
2020-06-29 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 07:30:00;92;101;36;54;79;78;68;34;0;0;0;0;1;0
2020-06-29 07:45:00;85;92;25;47;73;95;100;41;0;0;8;1;5;0
2020-06-29 08:00:00;86;90;25;28;47;89;72;38;0;0;2;0;0;0
2020-06-29 08:15:00;93;99;31;41;54;94;103;33;0;0;0;0;2;0
2020-06-29 08:30:00;74;101;28;31;60;98;75;33;0;0;0;0;0;0
