DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-04-17 00:00:00;4;1;0;3;0;10;0;0;0
2020-04-17 00:15:00;8;2;0;6;0;14;1;0;0
2020-04-17 00:30:00;5;0;0;3;0;12;1;0;0
2020-04-17 00:45:00;2;0;0;1;0;13;1;0;0
2020-04-17 01:00:00;1;1;0;3;0;12;1;0;0
2020-04-17 01:15:00;2;1;0;3;0;14;0;0;0
2020-04-17 01:30:00;4;0;0;3;0;12;1;0;0
2020-04-17 01:45:00;7;2;0;2;0;14;1;0;0
2020-04-17 02:00:00;1;0;0;0;0;12;1;0;0
2020-04-17 02:15:00;1;4;0;3;0;14;1;0;0
2020-04-17 02:30:00;4;0;0;2;0;12;0;0;0
2020-04-17 02:45:00;0;0;0;2;0;13;1;0;0
2020-04-17 03:00:00;3;2;0;3;0;12;1;0;0
2020-04-17 03:15:00;1;2;0;1;0;14;1;0;0
2020-04-17 03:30:00;1;1;0;3;0;12;1;0;0
2020-04-17 03:45:00;3;1;1;3;0;14;1;0;0
2020-04-17 04:00:00;3;0;0;3;0;12;0;0;0
2020-04-17 04:15:00;1;1;0;5;0;13;1;0;0
2020-04-17 04:30:00;9;2;0;6;0;12;1;0;0
2020-04-17 04:45:00;13;0;1;4;0;14;1;0;0
2020-04-17 05:00:00;10;3;0;10;0;9;0;0;0
2020-04-17 05:15:00;38;8;0;22;0;11;1;0;0
2020-04-17 05:30:00;52;5;1;51;0;9;1;0;0
2020-04-17 05:45:00;68;8;0;77;0;11;0;0;0
2020-04-17 06:00:00;51;12;0;56;0;9;1;0;0
2020-04-17 06:15:00;46;23;5;81;0;11;0;0;0
2020-04-17 06:30:00;74;15;6;95;4;9;1;0;0
2020-04-17 06:45:00;73;9;6;93;0;10;1;0;0
2020-04-17 07:00:00;60;12;6;79;0;10;0;0;0
2020-04-17 07:15:00;60;14;3;95;14;10;1;0;0
2020-04-17 07:30:00;62;15;7;97;0;10;1;0;0
2020-04-17 07:45:00;68;13;6;107;0;10;0;0;0
2020-04-17 08:00:00;56;11;6;66;0;10;1;0;0
2020-04-17 08:15:00;58;15;1;75;0;10;0;0;0
2020-04-17 08:30:00;58;13;5;78;0;10;1;0;0
2020-04-17 08:45:00;59;13;11;90;1;10;1;0;0
2020-04-17 09:00:00;68;15;5;78;1;13;0;0;0
2020-04-17 09:15:00;49;15;10;83;2;12;1;0;0
2020-04-17 09:30:00;71;11;7;92;0;13;1;0;0
2020-04-17 09:45:00;66;29;8;93;0;12;1;0;0
2020-04-17 10:00:00;79;20;6;88;0;13;1;0;0
2020-04-17 10:15:00;81;19;10;104;4;13;0;0;0
2020-04-17 10:30:00;72;9;13;83;1;13;1;0;0
2020-04-17 10:45:00;87;16;4;107;10;13;1;0;0
2020-04-17 11:00:00;87;19;12;87;1;12;1;0;0
2020-04-17 11:15:00;71;14;19;97;2;13;1;0;0
2020-04-17 11:30:00;92;11;16;93;0;13;0;0;0
2020-04-17 11:45:00;99;14;5;91;1;13;1;0;0
2020-04-17 12:00:00;123;19;4;124;0;13;1;0;0
2020-04-17 12:15:00;140;27;8;121;10;13;1;0;0
2020-04-17 12:30:00;113;17;5;122;0;13;0;0;0
2020-04-17 12:45:00;82;28;5;92;0;12;1;0;0
2020-04-17 13:00:00;96;15;11;111;0;13;1;0;0
2020-04-17 13:15:00;105;16;7;94;0;9;0;0;0
2020-04-17 13:30:00;96;21;12;101;1;10;1;0;0
2020-04-17 13:45:00;100;22;6;134;0;10;1;0;0
2020-04-17 14:00:00;98;14;8;98;3;10;0;0;0
2020-04-17 14:15:00;107;29;12;119;0;10;1;0;0
2020-04-17 14:30:00;111;16;11;96;0;10;1;0;0
2020-04-17 14:45:00;87;14;7;119;0;10;0;0;0
2020-04-17 15:00:00;90;16;14;108;1;10;1;0;0
2020-04-17 15:15:00;78;11;12;74;0;10;0;0;0
2020-04-17 15:30:00;83;13;4;94;9;10;1;0;0
2020-04-17 15:45:00;83;7;7;60;0;10;1;0;0
2020-04-17 16:00:00;84;17;9;87;0;10;0;0;0
2020-04-17 16:15:00;94;12;7;69;0;10;1;0;0
2020-04-17 16:30:00;78;12;10;82;9;10;1;0;0
2020-04-17 16:45:00;86;13;9;95;15;10;0;0;0
2020-04-17 17:00:00;76;15;7;89;2;10;1;0;0
2020-04-17 17:15:00;73;12;7;96;0;10;0;0;0
2020-04-17 17:30:00;79;14;7;70;3;10;1;0;0
2020-04-17 17:45:00;75;22;5;88;0;10;1;0;0
2020-04-17 18:00:00;63;10;6;76;3;10;0;0;0
