DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-11-28 00:00:00;3;6;7;2;3;1;7;2
2019-11-28 00:15:00;6;6;8;2;1;4;7;8
2019-11-28 00:30:00;2;8;8;2;7;3;7;3
2019-11-28 00:45:00;6;9;9;1;0;5;8;2
2019-11-28 01:00:00;6;5;5;0;1;3;7;5
2019-11-28 01:15:00;0;1;1;0;1;1;1;5
2019-11-28 01:30:00;2;5;5;1;1;1;5;2
2019-11-28 01:45:00;4;6;6;1;2;2;3;3
2019-11-28 02:00:00;2;4;4;0;0;2;3;4
2019-11-28 02:15:00;1;3;3;2;3;1;2;0
2019-11-28 02:30:00;0;2;2;1;1;3;1;0
2019-11-28 02:45:00;0;0;0;1;1;1;4;5
2019-11-28 03:00:00;0;3;3;0;0;3;2;1
2019-11-28 03:15:00;3;2;3;1;1;2;3;2
2019-11-28 03:30:00;2;3;4;2;2;3;3;3
2019-11-28 03:45:00;2;3;3;2;2;3;2;0
2019-11-28 04:00:00;3;1;2;1;5;0;1;0
2019-11-28 04:15:00;4;9;8;3;2;1;3;2
2019-11-28 04:30:00;6;13;14;4;7;7;1;2
2019-11-28 04:45:00;14;26;26;7;11;12;13;2
2019-11-28 05:00:00;33;53;53;7;10;15;15;5
2019-11-28 05:15:00;90;140;140;10;19;21;37;16
2019-11-28 05:30:00;84;86;87;13;18;19;51;19
2019-11-28 05:45:00;104;92;92;29;34;23;79;43
2019-11-28 06:00:00;70;51;53;29;49;20;46;35
2019-11-28 06:15:00;116;96;101;27;49;31;44;33
2019-11-28 06:30:00;123;109;105;14;27;25;52;29
2019-11-28 06:45:00;152;119;119;13;24;37;77;51
2019-11-28 07:00:00;160;115;110;13;24;39;89;50
2019-11-28 07:15:00;192;118;114;13;17;64;95;68
2019-11-28 07:30:00;180;126;131;28;43;79;89;61
2019-11-28 07:45:00;248;130;129;16;26;59;108;85
2019-11-28 08:00:00;173;117;124;18;28;39;96;58
2019-11-28 08:15:00;148;124;121;23;30;40;93;55
2019-11-28 08:30:00;155;103;105;16;43;57;83;57
2019-11-28 08:45:00;98;78;82;12;26;22;65;49
2019-11-28 09:00:00;105;81;81;14;16;41;63;49
2019-11-28 09:15:00;81;62;60;21;29;35;64;53
2019-11-28 09:30:00;82;64;65;14;18;38;65;38
2019-11-28 09:45:00;88;70;69;18;27;33;70;67
2019-11-28 10:00:00;73;71;66;14;32;27;73;43
2019-11-28 10:15:00;92;80;77;17;26;33;69;48
2019-11-28 10:30:00;85;73;71;26;39;36;73;49
2019-11-28 10:45:00;84;83;87;15;18;34;79;49
2019-11-28 11:00:00;71;65;63;16;30;24;75;58
2019-11-28 11:15:00;82;77;79;21;34;30;84;65
2019-11-28 11:30:00;77;65;62;15;23;27;89;61
2019-11-28 11:45:00;76;71;70;20;34;29;82;56
2019-11-28 12:00:00;92;71;65;22;30;29;92;84
2019-11-28 12:15:00;106;69;70;13;24;27;102;58
2019-11-28 12:30:00;70;64;60;14;26;42;79;67
2019-11-28 12:45:00;100;68;65;13;38;36;94;66
2019-11-28 13:00:00;103;100;103;17;32;35;92;62
